Title,Authors,Institutes,Submission Date
Learning with Expected Signatures: Theory and Applications,"['Lorenzo Lucchese', 'Mikko S. Pakkanen', 'Almut E. D. Veraart']","['Not Found', 'Not Found', 'Not Found']",May 2025
Statistical Query Hardness of Multiclass Linear Classification with Random Classification Noise,"['Ilias Diakonikolas', 'Mingchen Ma', 'Lisheng Ren', 'Christos Tzamos']","['Not Found', 'Not Found', 'Not Found', 'Not Found']",February 2025
Expected Variational Inequalities,"['Brian Hu Zhang', 'Ioannis Anagnostides', 'Emanuel Tewolde', 'Ratip Emin Berker', 'Gabriele Farina', 'Vincent Conitzer', 'Tuomas Sandholm']","['Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found']","25 February, 2025"
Improving the Scaling Laws of Synthetic Data with Deliberate Practice,"['Reyhane Askari-Hemmat', 'Mohammad Pezeshki', 'Elvis Dohmatob', 'Florian Bordes', 'Pietro Astolfi', 'Melissa Hall', 'Jakob Verbeek', 'Michal Drozdzal', 'Adriana Romero-Soriano']","['Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found']",February 2025
Scaling Collapse Reveals Universal Dynamics in Compute-Optimally Trained Neural Networks,"['Shikai Qiu', 'Lechao Xiao', 'Andrew Gordon Wilson', 'Jeffrey Pennington', 'Atish Agarwala']","['Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found']","2 July, 2025"
Cross-environment Cooperation Enables Zero-shot Multi-agent Coordination,"['Kunal Jha', 'Wilka Carvalho', 'Yancheng Liang', 'Simon Shaolei Du', 'Max Kleiman-Weiner', 'Natasha Jaques']","['Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found']","17 April, 2025"
Layer by Layer: Uncovering Hidden Representations in Language Models,"['Oscar Skean', 'Md Rifat Arefin', 'Dan Zhao', 'Niket Nikul Patel', 'Jalal Naghiyev', 'Yann LeCun', 'Ravid Shwartz-Ziv']","['Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found']","4 February, 2025"
The dark side of the forces: assessing non-conservative force models for atomistic machine learning,"['Filippo Bigi', 'Marcel F. Langer', 'Michele Ceriotti']","['Not Found', 'Not Found', 'Not Found']","16 December, 2024"
AdaSplash: Adaptive Sparse Flash Attention,"['Nuno Gonçalves', 'Marcos V Treviso', 'Andre Martins']","['Mathematics/Computer Science,Instituto Superior Técnico(tecnico.ulisboa.pt)', 'Instituto Superior Técnico, University of Lisbon(tecnico.ulisboa.pt)', 'Instituto Superior Técnico(tecnico.ulisboa.pt)']","17 February, 2025"
Temporal Difference Flows,"['Jesse Farebrother', 'Matteo Pirotta', 'Andrea Tirinzoni', 'Remi Munos', 'Alessandro Lazaric', 'Ahmed Touati']","['Meta AI(meta.com)', 'Meta(meta.com)', 'Meta, FAIR(meta.com)', 'FAIR,Meta(meta.com)', 'Facebook(fb.com)', 'Facebook(fb.com)']",June 2025
Score Matching with Missing Data,"['Josh Givens', 'Song Liu', 'Henry Reeve']","['Mathematics,University of Bristol(bristol.ac.uk)', 'University of Bristol(bristol.ac.uk)', 'Nanjing university(nju.edu.cn)']",June 2025
Roll the dice & look before you leap: Going beyond the creative limits of next-token prediction,"['Vaishnavh Nagarajan', 'Chen Henry Wu', 'Charles Ding', 'Aditi Raghunathan']","['Google(google.com)', 'Carnegie Mellon University(cmu.edu)', 'Computer Science,CMU, Carnegie Mellon University(andrew.cmu.edu)', 'Carnegie Mellon University(cmu.edu)']","21 April, 2025"
How Do Large Language Monkeys Get Their Power (Laws)?,"['Rylan Schaeffer', 'Joshua Kazdan', 'John Hughes', 'Jordan Juravsky', 'Sara Price', 'Aengus Lynch', 'Erik Jones', 'Robert Kirk', 'Azalia Mirhoseini', 'Sanmi Koyejo']","['Google(google.com)', 'Statistics,Stanford University(stanford.edu)', 'ML Alignment & Theory Scholars(matsprogram.org)', 'Stanford University(stanford.edu)', 'Machine Learning Alignment & Theory Scholars(serimats.org)', 'University College London, University of London(ucl.ac.uk)', 'Anthropic(anthropic.com)', 'UK AI Safety Institute(aisi.gov.uk)', 'Not Found', 'Virtue AI(virtueai.com)']",Not Found
Addressing Misspecification in Simulation-based Inference through Data-driven Calibration,"['Antoine Wehenkel', 'Juan L. Gamella', 'Ozan Sener', 'Jens Behrmann', 'Guillermo Sapiro', 'Joern-Henrik Jacobsen', 'marco cuturi']","['Apple(apple.com)', 'D-MATH,ETHZ - ETH Zurich(ethz.ch)', 'Apple(apple.com)', 'Apple(apple.com)', 'Princeton University(princeton.edu)', 'Apple(apple.com)', 'Apple(apple.com)']","14 May, 2024"
A Unified Framework for Entropy Search and Expected Improvement in Bayesian Optimization,"['Nuojin Cheng', 'Leonard Papenmeier', 'Stephen Becker', 'Luigi Nardi']","['Google(google.com)', 'Department of Information Systems,Westfälische Wilhelms-Universität Münster(uni-muenster.de)', 'University of Colorado, Boulder(colorado.edu)', 'Computer Science,Lund University / Lund Institute of Technology(lth.se)']","30 January, 2025"
Conformal Prediction as Bayesian Quadrature,"['Jake C. Snell', 'Thomas L. Griffiths']","['Computer Science,Princeton University(princeton.edu)', 'Princeton University(princeton.edu)']","18 February, 2025"
Learning Time-Varying Multi-Region Brain Communications  via Scalable Markovian Gaussian Processes,"['Weihan Li', 'Yule Wang', 'Chengrui Li', 'Anqi Wu']","['Georgia Institute of Technology(gatech.edu)', 'Georgia Institute of Technology(gatech.edu)', 'CTRL-labs,Facebook(meta.com)', 'Georgia Institute of Technology(gatech.edu)']","29 June, 2024"
Fully Dynamic Euclidean Bi-Chromatic Matching in Sublinear Update Time,"['Gramoz Goranci', 'Peter Kiss', 'Neel Patel', 'Martin P. Seybold', 'Eva Szilagyi', 'Da Wei Zheng']","['Universität Vienna(univie.ac.at)', 'Department of Computer Science,Universität Vienna(univie.ac.at)', 'Computer Science,University of Southern California(usc.edu)', 'Computer Science,University of Vienna(univie.ac.at)', 'Faculty of Computer Science,Universität Vienna(univie.ac.at)', 'Computer Science,University of Illinois at Urbana-Champaign(illinois.edu)']",May 2025
The Value of Prediction in Identifying the Worst-Off,"['Unai Fischer-Abaigar', 'Christoph Kern', 'Juan Carlos Perdomo']","['Department of Statistics,Ludwig-Maximilians-Universität München(lmu.de)', 'University of Munich, Ludwig-Maximilians-Universität München(campus.lmu.de)', 'Harvard University(harvard.edu)']","31 January, 2025"
Learning dynamics in linear recurrent neural networks,"['Alexandra Maria Proca', 'Clémentine Carla Juliette Dominé', 'Murray Shanahan', 'Pedro A. M. Mediano']","['Imperial College London(ic.ac.uk)', 'University College London, University of London(ucl.ac.uk)', 'Google(google.com)', 'Imperial College London(ic.ac.uk)']","6 May, 2021"
"AffectGPT: A New Dataset, Model, and Benchmark for Emotion Understanding with Multimodal Large Language Models","['Zheng Lian', 'Haoyu Chen', 'Lan Chen', 'Haiyang Sun', 'Licai Sun', 'Yong Ren', 'Zebang Cheng', 'Bin Liu', 'Rui Liu', 'Xiaojiang Peng', 'Jiangyan Yi', 'Jianhua Tao']","['Institute of automation, Chinese academy of science, Chinese Academy of Sciences(ia.ac.cn)', 'CMVS,University of Oulu(oulu.fi)', 'Institute of automation, Chinese academy of science, Chinese Academy of Sciences(ia.ac.cn)', 'School of Electronic Information and Electrical Engineering,Shanghai Jiaotong University(sjtu.edu.cn)', 'CMVS,University of Oulu(oulu.fi)', 'Institute of Automation, Chinese Academy of Sciences,University of the Chinese Academy of Sciences(ucas.ac.cn)', 'College of big data and internet,Shenzhen University(szu.edu.cn)', 'Chinese academy of science,Institute of automation, Chinese academy of science(nlpr.ia.ac.cn)', 'Inner Mongolia University(imu.edu.cn)', 'Shenzhen Technology University(sztu.edu.cn)', 'Department of Automation,Tsinghua University(tsinghua.edu.cn)', 'Not Found']","27 January, 2025"
DeFoG: Discrete Flow Matching for Graph Generation,"['Yiming QIN', 'Manuel Madeira', 'Dorina Thanou', 'Pascal Frossard']","['Not Found', 'Not Found', 'Not Found', 'Not Found']","5 October, 2024"
One-Step Generalization Ratio Guided Optimization for Domain Generalization,"['Sumin Cho', 'Dongwon Kim', 'Kwangsu Kim']","['Not Found', 'Not Found', 'Not Found']",Not Found
CodeIO: Condensing Reasoning Patterns via Code Input-Output Prediction,"['Junlong Li', 'Daya Guo', 'Dejian Yang', 'Runxin Xu', 'Yu Wu', 'Junxian He']","['Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found']",Not Found
In-Context Denoising with One-Layer Transformers: Connections between Attention and Associative Memory Retrieval,"['Matthew Smart', 'Alberto Bietti', 'Anirvan M. Sengupta']","['Not Found', 'Not Found', 'Not Found']","7 February, 2025"
Foundation Model Insights and a Multi-Model Approach for Superior Fine-Grained One-shot Subset Selection,"['Zhijing Wan', 'Zhixiang Wang', 'Zheng Wang', 'Xin Xu', ""Shin'ichi Satoh""]","['Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found']","17 June, 2025"
Beyond Matryoshka: Revisiting Sparse Coding for Adaptive Representation,"['Tiansheng Wen', 'Yifei Wang', 'Zequn Zeng', 'Zhong Peng', 'Yudi Su', 'Xinyang Liu', 'Bo Chen', 'Hongwei Liu', 'Stefanie Jegelka', 'Chenyu You']","['Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found']","3 March, 2025"
"Prices, Bids, Values: One ML-Powered Combinatorial Auction to Rule Them All","['Ermis Soumalias', 'Jakob Heiss', 'Jakob Weissteiner', 'Sven Seuken']","['Not Found', 'Not Found', 'Not Found', 'Not Found']","14 November, 2024"
Generative Social Choice: The Next Generation,"['Niclas Boehmer', 'Sara Fish', 'Ariel D. Procaccia']","['Not Found', 'Not Found', 'Not Found']",May 2025
ITBench: Evaluating AI Agents across Diverse Real-World IT Automation Tasks,"['Saurabh Jha', 'Rohan R. Arora', 'Yuji Watanabe', 'Takumi Yanagawa', 'Yinfang Chen', 'Jackson Clark', 'Bhavya Bhavya', 'Mudit Verma', 'Harshit Kumar', 'Hirokuni Kitahara', 'Noah Zheutlin', 'Saki Takano', 'Divya Pathak', 'Felix George', 'Xinbo Wu', 'Bekir O Turkkan', 'Gerard Vanloo', 'Michael Nidd', 'Ting Dai', 'Oishik Chatterjee', 'Pranjal Gupta', 'Suranjana Samanta', 'Pooja Aggarwal', 'Rong Lee', 'Jae-wook Ahn', 'Debanjana Kar', 'Amit Paradkar', 'Yu Deng', 'Pratibha Moogi', 'Prateeti Mohapatra', 'Naoki Abe', 'Chandrasekhar Narayanaswami', 'Tianyin Xu', 'Lav R. Varshney', 'Ruchi Mahindru', 'Anca Sailer', 'Laura Shwartz', 'Daby Sow', 'Nicholas C. M. Fuller', 'Ruchir Puri']","['Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found']",February 2025
Theoretical Limitations of Ensembles in the Age of Overparameterization,"['Niclas Dern', 'John Patrick Cunningham', 'Geoff Pleiss']","['Not Found', 'Not Found', 'Not Found']","21 October, 2024"
An analytic theory of creativity in convolutional diffusion models,"['Mason Kamb', 'Surya Ganguli']","['Not Found', 'Not Found']","28 December, 2024"
MGD$^3$ : Mode-Guided Dataset Distillation using Diffusion Models,"['Jeffrey A Chan Santiago', 'praveen tirupattur', 'Gaurav Kumar Nayak', 'Gaowen Liu', 'Mubarak Shah']","['Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found']",May 2025
Near-Optimal Decision Trees in a SPLIT Second,"['Varun Babbar', 'Hayden McTavish', 'Cynthia Rudin', 'Margo Seltzer']","['Not Found', 'Not Found', 'Not Found', 'Not Found']","21 February, 2025"
Controlling Underestimation Bias in Constrained Reinforcement Learning for Safe Exploration,"['Shiqing Gao', 'Jiaxin Ding', 'Luoyi Fu', 'Xinbing Wang']","['Not Found', 'Not Found', 'Not Found', 'Not Found']",Not Found
Nonlinearly Preconditioned Gradient Methods under Generalized Smoothness,"['Konstantinos Oikonomidis', 'Jan Quan', 'Emanuel Laude', 'Panagiotis Patrinos']","['Not Found', 'Not Found', 'Not Found', 'Not Found']","12 February, 2025"
Outlier Gradient Analysis: Efficiently Identifying Detrimental Training Samples for Deep Learning Models,"['Anshuman Chhabra', 'Bo Li', 'Jian Chen', 'Prasant Mohapatra', 'Hongfu Liu']","['Computer Science and Engineering,University of South Florida(usf.edu)', 'School of Economics and Management,Tsinghua University, Tsinghua University(tsinghua.edu.cn)', 'Tsinghua University, Tsinghua University(tsinghua.edu.cn)', 'Computer Science and Engineering,University of South Florida(usf.edu)', 'Brandeis University(brandeis.edu)']","6 May, 2024"
Learning Smooth and Expressive Interatomic Potentials for Physical Property Prediction,"['Xiang Fu', 'Brandon M Wood', 'Luis Barroso-Luque', 'Daniel S. Levine', 'Meng Gao', 'Misko Dzamba', 'C. Lawrence Zitnick']","['FAIR at Meta(meta.com)', 'FAIR at Meta(meta.com)', 'Facebook(meta.com)', 'Not Found', 'FAIR,Facebook(meta.com)', 'FAIR Chemistry,Facebook(meta.com)', 'Meta(meta.com)']","17 February, 2025"
AutoAdvExBench: Benchmarking Autonomous Exploitation of Adversarial Example Defenses,"['Nicholas Carlini', 'Edoardo Debenedetti', 'Javier Rando', 'Milad Nasr', 'Florian Tramèr']","['Anthropic(anthropic.com)', 'Computer Science,ETH Zurich(ethz.ch)', 'Anthropic(anthropic.com)', 'OpenAI(openai.com)', 'ETHZ - ETH Zurich(ethz.ch)']",March 2025
Sanity Checking Causal Representation Learning on a Simple Real-World System,"['Juan L. Gamella', 'Simon Bing', 'Jakob Runge']","['D-MATH,ETHZ - ETH Zurich(ethz.ch)', 'Universität Potsdam(uni-potsdam.de)', 'Informatics and computational science,Universität Potsdam(uni-potsdam.de)']","27 February, 2025"
Transformative or Conservative? Conservation laws for ResNets and Transformers,"['Sibylle Marcotte', 'Rémi Gribonval', 'Gabriel Peyré']","['Ecole Normale Supérieure de Paris(ens.fr)', 'Not Found', 'DMA,ENS(ens.fr)']",Not Found
A Generalization Result for Convergence in Learning-to-Optimize,"['Michael Sucker', 'Peter Ochs']","['Mathematics,Eberhard-Karls-Universität Tübingen(uni-tuebingen.de)', 'Not Found']","10 October, 2024"
rStar-Math: Small LLMs Can Master Math Reasoning with Self-Evolved Deep Thinking,"['Xinyu Guan', 'Li Lyna Zhang', 'Yifei Liu', 'Ning Shang', 'Youran Sun', 'Yi Zhu', 'Fan Yang', 'Mao Yang']","['School of Computer Science,Peking University(pku.edu.cn)', 'Microsoft Research Asia(microsoft.com)', 'Computer science and technology,University of Science and Technology of China(ustc.edu.cn)', 'Microsoft(microsoft.com)', 'Math,Tsinghua University, Tsinghua University(mail.tsinghua.edu.cn)', 'System and Network Research Group,Research, Microsoft(research.microsoft.com)', 'Research, Microsoft(research.microsoft.com)', 'Peking University(pku.edu.cn)']",January 2025
An Improved Clique-Picking Algorithm for Counting Markov Equivalent DAGs via Super Cliques Transfer,"['Lifu Liu', 'Shiyuan He', 'Jianhua Guo']","['School of mathematics and statistics,Northeast Normal University(nenu.edu.cn)', 'Beijing Technology and Business University(btbu.edu.cn)', 'School of Mathematics and Statistics,Beijing Technology and Business University(btbu.edu)']",Not Found
Statistical Collusion by Collectives on Learning Platforms,"['Etienne Gauthier', 'Francis Bach', 'Michael I. Jordan']","['Paris,INRIA(inria.fr)', 'INRIA(inria.fr)', 'University of California, Berkeley(berkeley.edu)']","7 February, 2025"
Neural Discovery in Mathematics: Do Machines Dream of Colored Planes?,"['Konrad Mundinger', 'Max Zimmer', 'Aldo Kiem', 'Christoph Spiegel', 'Sebastian Pokutta']","['Mathematics,Technische Universität Berlin(tu-berlin.de)', 'Not Found', 'Not Found', 'Not Found', 'ZIB(zib.de)']",Not Found
Strategy Coopetition Explains the Emergence and Transience of In-Context Learning,"['Aaditya K Singh', 'Ted Moskovitz', 'Sara Dragutinović', 'Felix Hill', 'Stephanie C.Y. Chan', 'Andrew M Saxe']","['Gatsby Computational Neuroscience Unit,University College London, University of London(ucl.ac.uk)', 'Gatsby Computational Neuroscience Unit(gatsby.ucl.ac.uk)', 'Mathematics and Computer Science,University of Oxford(ox.ac.uk)', 'Google(google.com)', 'DeepMind(deepmind.com)', 'Gatsby Computational Neuroscience Unit & Sainsbury Wellcome Centre,University College London, University of London(ucl.ac.uk)']","7 March, 2025"
ABKD: Pursuing a Proper Allocation of the Probability Mass in Knowledge Distillation via $\alpha$-$\beta$-Divergence,"['Guanghui Wang', 'Zhiyong Yang', 'Zitai Wang', 'Shi Wang', 'Qianqian Xu', 'Qingming Huang']","['University of the Chinese Academy of Sciences,School of Computer Science and Technology(ucas.ac.cn)', 'University of the Chinese Academy of Sciences(ucas.ac.cn)', 'the Key Laboratory of Intelligent Information Processing,Institute of Computing Technology, Chinese Academy of Sciences(ict.ac.cn)', 'Institute of Computing Science,Chinese Academy of Sciences(ict.ac.cn)', 'Institute of Computing Technology, Chinese Academy of Sciences(ict.ac.cn)', 'University of Chinese Academy of Sciences(ucas.ac.cn)']",Not Found
DistiLLM-2: A Contrastive Approach Boosts the Distillation of LLMs,"['Jongwoo Ko', 'Tianyi Chen', 'Sungnyun Kim', 'Tianyu Ding', 'Luming Liang', 'Ilya Zharkov', 'Se-Young Yun']","['Microsoft(microsoft.com)', 'Microsoft(microsoft.com)', 'Korea Advanced Institute of Science and Technology(kaist.ac.kr)', 'Microsoft(microsoft.com)', 'Applied Sciences Group,Microsoft(microsoft.com)', 'Applied Sciences Group,Microsoft(microsoft.com)', 'KAIST(kaist.ac.kr)']","10 March, 2025"
SK-VQA: Synthetic Knowledge Generation at Scale for Training Context-Augmented Multimodal LLMs,"['Xin Su', 'Man Luo', 'Kris W Pan', 'Tien Pei Chou', 'Vasudev Lal', 'Phillip Howard']","['Intel(intel.com)', 'Not Found', 'Amazon(amazon.com)', 'Amazon(amazon.com)', 'Intel(intel.com)', 'AI Labs,Thoughtworks(thoughtworks.com)']","27 June, 2024"
Learning Dynamics in Continual Pre-Training for Large Language Models,"['Xingjin Wang', 'Howe Tissue', 'Lu Wang', 'Linjing Li', 'Daniel Dajun Zeng']","['Institute of automation, Chinese academy of science, Chinese Academy of Sciences(ia.ac.cn)', 'Not Found', 'Not Found', 'Institute of automation, Chinese academy of science, Chinese Academy of Sciences(ia.ac.cn)', 'Not Found']","12 May, 2025"
LoRA Training Provably Converges to a Low-Rank Global Minimum Or It Fails Loudly (But it Probably Won't Fail),"['Junsu Kim', 'Jaeyeon Kim', 'Ernest K. Ryu']","['Not Found', 'Not Found', 'Not Found']","13 February, 2025"
An Online Adaptive Sampling Algorithm for Stochastic Difference-of-convex Optimization with Time-varying Distributions,"['Yuhan Ye', 'Ying Cui', 'Jingyi Wang']","['Not Found', 'Not Found', 'Not Found']",Not Found
General framework for online-to-nonconvex conversion: Schedule-free SGD is also effective for nonconvex optimization,"['Kwangjun Ahn', 'Gagik Magakyan', 'Ashok Cutkosky']","['Not Found', 'Not Found', 'Not Found']",November 2024
Emergent Misalignment: Narrow finetuning can produce broadly misaligned LLMs,"['Jan Betley', 'Daniel Chee Hian Tan', 'Niels Warncke', 'Anna Sztyber-Betley', 'Xuchan Bao', 'Martín Soto', 'Nathan Labenz', 'Owain Evans']","['Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found']","24 February, 2025"
Beyond Self-Repellent Kernels: History-Driven Target Towards Efficient Nonlinear MCMC on General Graphs,"['Jie Hu', 'Yi-Ting Ma', 'Do Young Eun']","['Not Found', 'Not Found', 'Not Found']","23 May, 2025"
Long-Form Speech Generation with Spoken Language Models,"['Se Jin Park', 'Julian Salazar', 'Aren Jansen', 'Keisuke Kinoshita', 'Yong Man Ro', 'RJ Skerry-Ryan']","['Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found']","24 December, 2024"
A Generalization Theory for Zero-Shot Prediction,"['Ronak Mehta', 'Zaid Harchaoui']","['Not Found', 'Not Found']","11 July, 2025"
Machine Learning meets Algebraic Combinatorics: A Suite of Datasets Capturing Research-level Conjecturing Ability in Pure Mathematics,"['Herman Chau', 'Helen Jenne', 'Davis Brown', 'Jesse He', 'Mark Raugas', 'Sara C. Billey', 'Henry Kvinge']","['Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found']",March 2025
Going Deeper into Locally Differentially Private Graph Neural Networks,"['Longzhu He', 'Chaozhuo Li', 'Peng Tang', 'Sen Su']","['Not Found', 'Not Found', 'Not Found', 'Not Found']",Not Found
Polynomial-Delay MAG Listing with Novel Locally Complete Orientation Rules,"['Tian-Zuo Wang', 'Wen-Bo Du', 'Zhi-Hua Zhou']","['Not Found', 'Not Found', 'Not Found']",Not Found
VideoRoPE: What Makes for Good Video Rotary Position Embedding?,"['Xilin Wei', 'Xiaoran Liu', 'Yuhang Zang', 'Xiaoyi Dong', 'Pan Zhang', 'Yuhang Cao', 'Jian Tong', 'Haodong Duan', 'Qipeng Guo', 'Jiaqi Wang', 'Xipeng Qiu', 'Dahua Lin']","['Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found']",Not Found
Inductive Moment Matching,"['Linqi Zhou', 'Stefano Ermon', 'Jiaming Song']","['Not Found', 'Not Found', 'Not Found']","10 March, 2025"
Network Sparsity Unlocks the Scaling Potential of Deep Reinforcement Learning,"['Guozheng Ma', 'Lu Li', 'Zilin Wang', 'Li Shen', 'Pierre-Luc Bacon', 'Dacheng Tao']","['Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found']",June 2025
