Title,Authors,Institutes,Submission Date
TRIAGE: Characterizing and auditing training data for improved regression,"['Nabeel Seedat', 'Jonathan Crabbé', 'Zhaozhi Qian', 'Mihaela van der Schaar']","['Foundational ML Research,Thomson Reuters(thomsonreuters.com)', 'Latent Labs(latentlabs.com)', 'Elm Europe(elm.sa)', 'University of Cambridge(cam.ac.uk)']",October 2023
H-nobs: Achieving Certified Fairness and Robustness in Distributed Learning on Heterogeneous Datasets,"['Guanqiang Zhou', 'Ping Xu', 'Yue Wang', 'Zhi Tian']","['Sichuan University(scu.edu.cn)', 'Computer Science,Georgia State University(gsu.edu)', 'Computer Science,Georgia State University(gsu.edu)', 'Not Found']",Not Found
ViCA-NeRF: View-Consistency-Aware 3D Editing of Neural Radiance Fields,"['Jiahua Dong', 'Yu-Xiong Wang']","['University of Illinois at Urbana-Champaign(illinois.edu)', 'School of Computer Science, Carnegie Mellon University(cs.cmu.edu)']",February 2024
Efficiently incorporating quintuple interactions into geometric deep learning force fields,"['Zun Wang', 'Guoqing Liu', 'Yichi Zhou', 'Tong Wang', 'Bin Shao']","['Shanghai Artificial Intelligence Laboratory(pjlab.org.cn)', 'Microsoft Research(microsoft.com)', 'Microsoft(microsoft.com)', 'Tsinghua University(tsinghua.edu.cn)', 'Microsoft(microsoft.com)']",Not Found
Causal de Finetti: On the Identification of Invariant Causal Structure in Exchangeable Data,"['Siyuan Guo', 'Viktor Tóth', 'Bernhard Schölkopf', 'Ferenc Huszár']","['University of Cambridge(cam.ac.uk)', 'Not Found', 'Not Found', 'University of Cambridge(cam.ac.uk)']","29 March, 2022"
Adversarial Self-Training Improves Robustness and Generalization for Gradual Domain Adaptation,"['Lianghe Shi', 'Weiwei Liu']","['Not Found', 'Wuhan University(whu.edu.cn)']",Not Found
On Masked Pre-training and the Marginal Likelihood,"['Pablo Moreno-Muñoz', 'Pol G. Recasens', 'Søren Hauberg']","['Universitat Pompeu Fabra(upf.edu)', 'Barcelona Supercomputing Center(bsc.es)', 'Department of Applied Mathematics and Computer Science,Technical University of Denmark(dtu.dk)']",June 2023
Trajectory Alignment: Understanding the Edge of Stability Phenomenon via Bifurcation Theory,"['Minhak Song', 'Chulhee Yun']","['Department of Mathematical Sciences,Korea Advanced Institute of Science & Technology(kaist.ac.kr)', 'Google(google.com)']","9 July, 2023"
MomentDiff: Generative Video Moment Retrieval from Random to Real,"['Pandeng Li', 'Chen-Wei Xie', 'Hongtao Xie', 'Liming Zhao', 'Lei Zhang', 'Yun Zheng', 'Deli Zhao', 'Yongdong Zhang']","['University of Science and Technology of China(ustc.edu.cn)', 'Alibaba Group(alibaba-inc.com)', 'School of Information Science And Technology,University of Science and Technology of China(ustc.edu.cn)', 'Alibaba Group(alibaba-inc.com)', 'Not Found', 'Tongyi Lab,Alibaba Group(alibaba-inc.com)', 'DAMO Academy,Alibaba Group(alibaba-inc.com)', 'School of Information Science And Technology,University of Science and Technology of China(ustc.edu.cn)']","6 July, 2023"
Temporal Dynamic Quantization for Diffusion Models,"['Junhyuk So', 'Jungwon Lee', 'Daehyun Ahn', 'Hyungjun Kim', 'Eunhyeok Park']","['Computer Science and Engineering,Pohang University of Science and Technology(postech.ac.kr)', 'Pohang University of Science and Technology(postech.ac.kr)', 'SqueezeBits Inc.(squeezebits.com)', 'SqueezeBits Inc.(squeezebits.com)', 'POSTECH(postech.ac.kr)']","4 June, 2023"
Self-Predictive Universal AI,"['Elliot Catt', 'Jordi Grau-Moya', 'Marcus Hutter', 'Matthew Aitchison', 'Tim Genewein', 'Gregoire Deletang', 'Li Kevin Wenliang', 'Joel Veness']","['Google(google.com)', 'DeepMind(deepmind.com)', 'DeepMind(deepmind.com)', 'Deepmind(deepmind.com)', 'DeepMind(google.com)', 'DeepMind(deepmind.com)', 'Google DeepMind(deepmind.com)', 'Not Found']",Not Found
FABind: Fast and Accurate Protein-Ligand Binding,"['Qizhi Pei', 'Kaiyuan Gao', 'Lijun Wu', 'Jinhua Zhu', 'Yingce Xia', 'Shufang Xie', 'Tao Qin', 'Kun He', 'Tie-Yan Liu', 'Rui Yan']","['Gaoling School of Artificial Intelligence,Renmin University of China(ruc.edu.cn)', 'Computer Science and Technology,Huazhong University of Science and Technology(hust.edu.cn)', 'AI Lab,Shanghai Artificial Intelligence Laboratory(pjlab.org.cn)', 'EEIS,University of Science and Technology of China(ustc.edu.cn)', 'Microsoft(microsoft.com)', 'Renmin University of China(ruc.edu.cn)', 'Zhongguancun Academy(bjzgca.edu.cn)', 'Computer Science and Technology,Huazhong University of Sceince and Technology(hust.edu.cn)', 'Zhongguancun Academy(bjzgca.edu.cn)', 'Gaoling School of Artificial Intelligence,Renmin University of China(ruc.edu.cn)']","10 October, 2023"
First- and Second-Order Bounds for Adversarial Linear Contextual Bandits,"['Julia Olkhovskaya', 'Jack Mayo', 'Tim van Erven', 'Gergely Neu', 'Chen-Yu Wei']","['Vrije Universiteit Amsterdam(vu.nl)', 'Mathematics,University of Amsterdam(uva.nl)', 'University of Amsterdam(uva.nl)', 'Department of Engineering,Universitat Pompeu Fabra(upf.edu)', 'Computer Science,University of Virginia, Charlottesville(virginia.edu)']","1 May, 2023"
Differentiable Neuro-Symbolic Reasoning on Large-Scale Knowledge Graphs,"['CHEN SHENGYUAN', 'YUNFENG CAI', 'Huang Fang', 'Xiao Huang', 'Mingming Sun']","['Hong Kong Polytechnic University(polyu.edu.hk)', 'Machine Learning,Beijing Institute of Mathematical Sciences and Applications(bimsa.cn)', 'Baidu(baidu.com)', 'Department of Computing,The Hong Kong Polytechnic University(polyu.edu.hk)', 'Beijing Institute of Mathematical Sciences and Applications(bimsa.cn)']",Not Found
Detecting hidden confounding in observational data using multiple environments,"['Rickard Karlsson', 'JH Krijthe']","['Not Found', 'Delft University of Technology(tudelft.nl)']","27 May, 2022"
Learning and processing the ordinal information of temporal sequences in recurrent neural circuits,"['Xiaolong Zou', 'Zhikun Chu', 'Qinghai Guo', 'Jie Cheng', 'Bo Hong', 'Si Wu', 'Yuanyuan Mi']","['Peking University(pku.edu.cn)', 'Not Found', 'Huawei Technologies Ltd.(huawei.com)', 'Huawei Technologies Ltd.(huawei.com)', 'Department of Biomedical Engineering, Tsinghua University(tsinghua.edu.cn)', 'School of Psychological and Cognitive Sciences,Peking University(pku.edu.cn)', 'Department of Psychological and Cognitive Sciences,Tsinghua University(tsinghua.edu.cn)']",Not Found
Dual Mean-Teacher: An Unbiased Semi-Supervised Framework for Audio-Visual Source Localization,"['Yuxin Guo', 'Shijie Ma', 'Hu Su', 'Zhiqing Wang', 'Yuhao Zhao', 'Wei Zou', 'Siyang Sun', 'Yun Zheng']","['ARC Lab,Tencent PCG(tencent.com)', 'Institute of automation, Chinese academy of science, Chinese Academy of Sciences(ia.ac.cn)', 'Institute of automation, Chinese academy of science, Chinese Academy of Sciences(ia.ac.cn)', 'University of Chinese Academy of Sciences(ucas.edu)', 'Institute of automation, Chinese academy of science, Chinese Academy of Sciences(ia.ac.cn)', 'Institute of automation, Chinese academy of science,Institute of automation, Chinese academy of science, Chinese Academy of Sciences(ia.ac.cn)', 'Tongyi,Alibaba Group(alibaba-inc.com)', 'Tongyi Lab,Alibaba Group(alibaba-inc.com)']",March 2024
V-InFoR: A Robust Graph Neural Networks Explainer for Structurally Corrupted Graphs,"['Senzhang Wang', 'Jun Yin', 'Chaozhuo Li', 'Xing Xie', 'Jianxin Wang']","['School of Computer Science and Engineering,Central South University(csu.edu.cn)', 'Hong Kong Polytechnic University(connect.polyu.hk)', 'Computer Science,Beijing University of Posts and Telecommunications(bupt.edu.cn)', 'Microsoft Research Asia(microsoft.com)', 'School of Computer Science and Engineering,Central South University(csu.edu.cn)']",Not Found
Prototypical Variational Autoencoder for 3D Few-shot Object Detection,"['Weiliang Tang', 'Biqi YANG', 'Xianzhi Li', 'Yun-Hui Liu', 'Pheng-Ann Heng', 'Chi-Wing Fu']","['Department of Computer Science and Engineering, The Chinese University of Hong Kong(cse.cuhk.edu.hk)', 'Department of Computer Science and Engineering, The Chinese University of Hong Kong(cse.cuhk.edu.hk)', 'Computer Science and Technology,Huazhong University of Science and Technology(hust.edu.cn)', 'University of Tokyo,The Chinese University of Hong Kong(cuhk.edu.hk)', 'Computer Science and Engineering,The Chinese University of Hong Kong(cuhk.edu.hk)', 'Not Found']",Not Found
Model-Free Active Exploration in Reinforcement Learning,"['Alessio Russo', 'Alexandre Proutiere']","['Not Found', 'EECS,KTH Royal Institute of Technology, Stockholm, Sweden(kth.se)']",July 2024
Optimal Convergence Rate for Exact Policy Mirror Descent in Discounted Markov Decision Processes,"['Emmeran Johnson', 'Ciara Pike-Burke', 'Patrick Rebeschini']","['Mathematics,Imperial College London(ic.ac.uk)', 'Imperial College London(imperial.ac.uk)', 'University of Oxford(oxford.ac.uk)']","22 February, 2023"
Train Once and Explain Everywhere: Pre-training Interpretable Graph Neural Networks,"['Jun Yin', 'Chaozhuo Li', 'Hao Yan', 'Jianxun Lian', 'Senzhang Wang']","['Hong Kong Polytechnic University(connect.polyu.hk)', 'Computer Science,Beijing University of Posts and Telecommunications(bupt.edu.cn)', 'School of computer science and engineering,Central South University(csu.edu.cn)', 'Microsoft Research Asia,Microsoft Research(microsoft.com)', 'School of Computer Science and Engineering,Central South University(csu.edu.cn)']",Not Found
Self-Supervised Reinforcement Learning that Transfers using Random Features,"['Boyuan Chen', 'Chuning Zhu', 'Pulkit Agrawal', 'Kaiqing Zhang', 'Abhishek Gupta']","['Imagegen and Sora,OpenAI(openai.com)', 'University of Washington(cs.washington.edu)', 'Massachusetts Institute of Technology(mit.edu)', 'University of Maryland, College Park(umd.edu)', 'University of Washington(uw.edu)']",May 2023
KAKURENBO: Adaptively Hiding Samples in Deep Neural Network Training,"['Thao Nguyen Truong', 'Balazs Gerofi', 'Edgar Josafat Martinez-Noriega', 'François Trahay', 'Mohamed Wahib']","['AIST, National Institute of Advanced Industrial Science and Technology(aist.go.jp)', 'Intel(intel.com)', 'Information and Ergonomics Digital Architecture Research Center Ultra Distributed Architecture Research Team,AIST, National Institute of Advanced Industrial Science and Technology(aist.go.jp)', 'Telecom SudParis(telecom-sudparis.eu)', 'RIKEN(riken.jp)']",October 2023
SA-Solver: Stochastic Adams Solver for Fast Sampling of Diffusion Models,"['Shuchen Xue', 'Mingyang Yi', 'Weijian Luo', 'Shifeng Zhang', 'Jiacheng Sun', 'Zhenguo Li', 'Zhi-Ming Ma']","['Adobe Systems(adobe.com)', 'Renmin University of China(ruc.edu.cn)', 'Not Found', 'Huawei Technologies Ltd.(huawei.com)', ""Huawei Noah's Ark Lab(huawei.com)"", 'Department of Computer Science and Engineering, Hong Kong University of Science and Technology(cse.ust.hk)', 'Academy of Mathematics and Systems Science, Chinese Academy of Sciences, Chinese Academy of Sciences(amss.ac.cn)']","10 September, 2023"
Towards Unbounded Machine Unlearning,"['Meghdad Kurmanji', 'Peter Triantafillou', 'Jamie Hayes', 'Eleni Triantafillou']","['Computer Science,University of Cambridge(cam.ac.uk)', 'University of Warwick(warwick.ac.uk)', 'Google DeepMind(google.com)', 'Google(google.com)']","20 February, 2023"
$p$-Poisson surface reconstruction in curl-free flow from point clouds,"['Yesom Park', 'Taekyung Lee', 'Jooyoung Hahn', 'Myungjoo Kang']","['Department of Mathematics,University of California, Los Angeles(ucla.edu)', 'Interdisciplinary Program in Artificial Intelligence,SNU(gsai.snu.ac.kr)', 'Slovak University of Technology in Bratislava(stuba.sk)', 'Mathematical Sciences,Seoul National University(snu.ac.kr)']",October 2025
Sheaf Hypergraph Networks,"['Iulia Duta', 'Giulia Cassarà', 'Fabrizio Silvestri', 'Pietro Lio']","['Computer Science,University of Cambridge(cam.ac.uk)', 'University of Roma ""La Sapienza""(uniroma1.it)', 'DIAG,Sapienza University of Rome(uniroma1.it)', 'Computer Science and Technology,University of Cambridge(cam.ac.uk)']",October 2025
BadTrack: A Poison-Only Backdoor Attack on Visual Object Tracking,"['Bin Huang', 'Jiaqian Yu', 'Yiwei Chen', 'Siyang Pan', 'Qiang Wang', 'Zhi Wang']","['Electronic Engineering, Tsinghua University, Tsinghua University(mails.tsinghua.edu.cn)', 'Samsung R&D Institute China - Beijing(samsung.com)', 'Chaoyang District,Samsung Research China-Beijing(samsung.com)', 'Samsung(samsung.com)', 'Samsung Research China - Beijing,Samsung(samsung.com)', 'SIGS, Tsinghua University(tsinghua.edu.cn)']",Not Found
DrugCLIP: Contrastive Protein-Molecule Representation Learning for Virtual Screening,"['Bowen Gao', 'Bo Qiang', 'Haichuan Tan', 'Yinjun Jia', 'Minsi Ren', 'Minsi Lu', 'Jingjing Liu', 'Wei-Ying Ma', 'Yanyan Lan']","['Computer Science and Technology,Tsinghua University(mails.tsinghua.edu.cn)', 'Computer Science,University of Washington(uw.edu)', 'Department of Computer Science and Technology,Tsinghua University, Tsinghua University(tsinghua.edu.cn)', 'Tsinghua University(mail.tsinghua.edu.cn)', 'Westlake University(westlake.edu.cn)', 'Tsinghua University, Tsinghua University(mail.tsinghua.edu.cn)', 'Tsinghua University(tsinghua.edu.cn)', 'AI Industry Research,Tsinghua University(tsinghua.edu.cn)', 'Tsinghua University, Tsinghua University(tsinghua.edu.cn)']",October 2023
On the Convergence of CART under Sufficient Impurity Decrease Condition,"['Rahul Mazumder', 'Haoyue Wang']","['Sloan School of Management,Massachusetts Institute of Technology(mit.edu)', 'Massachusetts Institute of Technology(mit.edu)']",October 2023
FlowPG: Action-constrained Policy Gradient with Normalizing Flows,"['Janaka Chathuranga Brahmanage', 'Jiajing Ling', 'Akshat Kumar']","['School of Computing and Information Systems,Singapore Management University(smu.edu.sg)', 'Not Found', 'Singapore Management University(smu.edu.sg)']",February 2024
Proportional Response: Contextual Bandits for Simple and Cumulative Regret Minimization,"['Sanath Kumar Krishnamurthy', 'Ruohan Zhan', 'Susan Athey', 'Emma Brunskill']","['Meta(meta.com)', 'Hong Kong University of Science and Technology(ust.hk)', 'Stanford University(stanford.edu)', 'Not Found']","5 July, 2023"
Variational Monte Carlo on a Budget — Fine-tuning pre-trained Neural Wavefunctions,"['Michael Scherbela', 'Leon Gerard', 'Philipp Grohs']","['Universität Vienna(univie.ac.at)', 'Not Found', 'University of Vienna(univie.ac.at)']",July 2023
Nearly Optimal Bounds for Cyclic Forgetting,"['William Joseph Swartworth', 'Deanna Needell', 'Rachel Ward', 'Mark Kong', 'Halyun Jeong']","['University of California, Los Angeles(ucla.edu)', 'Mathematics,University of California, Los Angeles(ucla.edu)', 'Mathematics,University of Texas at Austin(utexas.edu)', 'University of California, Los Angeles(ucla.edu)', 'State University of New York at Albany(albany.edu)']",Not Found
SGFormer: Simplifying and Empowering Transformers for Large-Graph Representations,"['Qitian Wu', 'Wentao Zhao', 'Chenxiao Yang', 'Hengrui Zhang', 'Fan Nie', 'Haitian Jiang', 'Yatao Bian', 'Junchi Yan']","['Not Found', 'Shanghai Jiaotong University(sjtu.edu.cn)', 'Not Found', 'Computer Science,University of Illinois, Chicago(uic.edu)', 'Not Found', 'Computer Science,New York University(nyu.edu)', 'National University of Singapore(nus.edu.sg)', 'School of AI and School of CS,Shanghai Jiao Tong University(sjtu.edu.cn)']","19 June, 2023"
Entropy-dissipation Informed Neural Network for McKean-Vlasov Type PDEs,"['Zebang Shen', 'Zhenfu Wang']","['Department of Computer Science, ETHZ - ETH Zurich(inf.ethz.ch)', 'Peking University(bicmr.pku.edu.cn)']","11 February, 2023"
The Shaped Transformer: Attention Models in the Infinite Depth-and-Width Limit,"['Lorenzo Noci', 'Chuning Li', 'Mufan Bill Li', 'Bobby He', 'Thomas Hofmann', 'Chris J. Maddison', 'Daniel M. Roy']","['ETHZ - ETH Zurich(ethz.ch)', 'Department of Computer Science(cs.toronto.edu)', 'Statistics and Actuarial Science,University of Waterloo(uwaterloo.ca)', 'Department of Computer Science, ETHZ - ETH Zurich(inf.ethz.ch)', 'Department of Computer Science,Swiss Federal Institute of Technology(ethz.ch)', 'Department of Computer Science,University of Toronto(toronto.edu)', 'University of Toronto']","30 June, 2023"
Doubly Robust Augmented Transfer for Meta-Reinforcement Learning,"['Yuankun Jiang', 'Nuowen Kan', 'Chenglin Li', 'Wenrui Dai', 'Junni Zou', 'Hongkai Xiong']","['Shanghai Jiao Tong University(sjtu.edu.cn)', 'Shanghai Jiaotong University(sjtu.edu.cn)', 'Department of Electronic Engineering,Shanghai Jiao Tong University(sjtu.edu.cn)', 'Department of Computer Science & Engineering,Shanghai Jiao Tong University(sjtu.edu.cn)', 'Department of Computer Science and Engineering,Shanghai Jiao Tong University(sjtu.edu.cn)', 'Shanghai Jiao Tong University(sjtu.edu.cn)']",Not Found
Convergence analysis of ODE models for accelerated first-order methods via positive semidefinite kernels,"['Jungbin Kim', 'Insoon Yang']","['Seoul National University(snu.ac.kr)', 'Seoul National University(snu.ac.kr)']",Not Found
Anytime Model Selection in Linear Bandits,"['Parnian Kassraie', 'Nicolas Emmenegger', 'Andreas Krause', 'Aldo Pacchiano']","['Foundational Research,Google(deepmind.com)', 'Department of Computer Science, ETHZ - ETH Zurich(inf.ethz.ch)', 'Computer Science,ETH Zurich(ethz.ch)', 'Computing and Data Sciences,Boston University, Boston University(bu.edu)']","24 July, 2023"
"Provable Adversarial Robustness for Group Equivariant Tasks: Graphs, Point Clouds, Molecules, and More","['Jan Schuchardt', 'Yan Scholten', 'Stephan Günnemann']","['Machine Learning Research,Morgan Stanley(morganstanley.com)', 'Technische Universität München(tum.de)', 'Technical University Munich(tum.de)']","5 December, 2023"
HAP: Structure-Aware Masked Image Modeling for Human-Centric Perception,"['Junkun Yuan', 'Xinyu Zhang', 'Hao Zhou', 'Jian Wang', 'Zhongwei Qiu', 'Zhiyin Shao', 'Shaofeng Zhang', 'Sifan Long', 'Kun Kuang', 'Kun Yao', 'Junyu Han', 'Errui Ding', 'Lanfen Lin', 'Fei Wu', 'Jingdong Wang']","['Hunyuan Multimodal Generation Group,Tencent(tencent.com)', 'Not Found', 'ByteDance Inc.(bytedance.com)', 'ByteDance Inc.(bytedance.com)', 'Alibaba DAMO Academy(alibaba-inc.com)', 'South China University of Technology(scut.edu.cn)', 'School of Information and Software Engineering,University of Science and Technology of China(ustc.edu.cn)', 'Dalian University of Technology(dlut.edu.cn)', 'CS,Zhejiang University(zju.edu.cn)', 'Baidu(baidu.com)', 'Not Found', 'Jiutian,China Mobile Communications Company Limited Research Institute(chinamobile.com)', 'College of Computer Science and Technology,Zhejiang University(zju.edu.cn)', 'Zhejiang University(zju.edu.cn)', 'Baidu(baidu.com)']",October 2023
Rigorous Runtime Analysis of MOEA/D for Solving Multi-Objective Minimum Weight Base Problems,"['Anh Viet Do', 'Aneta Neumann', 'Frank Neumann', 'Andrew M. Sutton']","['Computer Science,University of Adelaide(adelaide.edu.au)', 'The University of Adelaide(adelaide.edu.au)', 'University of Adelaide(adelaide.edu.au)', 'University of Minnesota Duluth(d.umn.edu)']",June 2023
Learning Sample Difficulty from Pre-trained Models for Reliable Prediction,"['Peng Cui', 'Dan Zhang', 'Zhijie Deng', 'Yinpeng Dong', 'Jun Zhu']","['Computer science,, Tsinghua University(cs.tsinghua.edu.cn)', 'Robert Bosch GmbH, Bosch(de.bosch.com)', 'Shanghai Jiaotong University(sjtu.edu.cn)', 'Tsinghua University, Tsinghua University(tsinghua.edu.cn)', 'Computer Science,Tsinghua University(mail.tsinghua.edu.cn)']","20 April, 2023"
Revisiting Logistic-softmax Likelihood in Bayesian Meta-Learning for Few-Shot Classification,"['Tianjun Ke', 'Haoqun Cao', 'Zenan Ling', 'Feng Zhou']","['School of Statistics, Renmin University of China(stat.ruc.edu.cn)', 'University of Wisconsin - Madison(wisc.edu)', 'EIC,Huazhong University of Science and Technology(hust.edu.cn)', 'Not Found']","16 October, 2023"
Computational Guarantees for Doubly Entropic Wasserstein Barycenters,"['Tomas Vaskevicius', 'Lénaïc Chizat']","['EPFL - EPF Lausanne(epfl.ch)', 'EPFL - EPF Lausanne(epfl.ch)']",July 2023
Tailoring Self-Attention for Graph via Rooted Subtrees,"['Siyuan Huang', 'Yunchong Song', 'Jiayue Zhou', 'Zhouhan Lin']","['Shanghai Jiaotong University(sjtu.edu.cn)', 'Shanghai Artificial Intelligence Laboratory(pjlab.org.cn)', 'Shanghai Jiaotong University(sjtu.edu.cn)', 'School of Artificial Intelligence,Shanghai Jiao Tong University(sjtu.edu.cn)']",October 2023
Make Pre-trained Model Reversible: From Parameter to Memory Efficient Fine-Tuning,"['Baohao Liao', 'Shaomu Tan', 'Christof Monz']","['University of Amsterdam(uva.nl)', 'University of Amsterdam(uva.nl)', 'Not Found']","1 June, 2023"
Winner Takes It All: Training Performant RL Populations for Combinatorial Optimization,"['Nathan Grinsztajn', 'Daniel Furelos-Blanco', 'Shikha Surana', 'Clément Bonnet', 'Thomas D Barrett']","['Cohere(cohere.com)', 'Imperial College London(imperial.ac.uk)', 'InstaDeep(instadeep.com)', 'Ndea(ndea.com)', 'N/A,Ellison Institute of Technology(eit.org)']","7 October, 2022"
Vocabulary-free Image Classification,"['Alessandro Conti', 'Enrico Fini', 'Massimiliano Mancini', 'Paolo Rota', 'Yiming Wang', 'Elisa Ricci']","['University of Trento(unitn.it)', 'Apple(apple.com)', 'University of Trento(unitn.it)', 'CIMeC,University of Trento(unitn.it)', 'Augmented Intelligence Center,Fondazione Bruno Kessler(fbk.eu)', 'Department of Information Engineering and Computer Science,University of Trento(unitn.it)']",April 2024
Boosting Verification of Deep Reinforcement Learning via Piece-Wise Linear Decision Neural Networks,"['Jiaxu Tian', 'Dapeng Zhi', 'Si Liu', 'Peixin Wang', 'Cheng Chen', 'Min Zhang']","['East China Normal University(ecnu.edu.cn)', 'SEI,East China Normal University(ecnu.edu.cn)', 'Not Found', 'Not Found', 'East China Normal University(ecnu.edu.cn)', 'Software Engineering Institute,East China Normal University(ecnu.edu.cn)']",Not Found
Training-free Diffusion Model Adaptation for Variable-Sized Text-to-Image Synthesis,"['Zhiyu Jin', 'Xuli Shen', 'Bin Li', 'Xiangyang Xue']","['Alibaba(taobao.com)', 'Department of Computer Science,Fudan University(fudan.edu.cn)', 'School of Computer Science,Fudan University(fudan.edu.cn)', 'School of Computer Science,Fudan University(fudan.edu.cn)']","14 June, 2023"
Operation-Level Early Stopping for Robustifying Differentiable NAS,"['Shen Jiang', 'Zipeng Ji', 'Guanghui Zhu', 'Chunfeng Yuan', 'Yihua Huang']","['nanjing university(nju.edu.cn)', 'Not Found', 'School of Computer Science,Nanjing University(nju.edu.cn)', 'Nanjing University, Tsinghua University(nju.edu.cn)', 'School of Computer Science,Nanjing University(nju.edu.cn)']",Not Found
Towards Data-Agnostic Pruning At Initialization: What Makes a Good Sparse Mask?,"['Hoang Pham', 'The-Anh Ta', 'Shiwei Liu', 'Lichuan Xiang', 'Dung D. Le', 'Hongkai Wen', 'Long Tran-Thanh']","['Department of Computer Science,The University of Warwick(warwick.ac.uk)', 'Data61,CSIRO(data61.csiro.au)', 'ELLIS Institute Tübingen & Max Planck Institute for Intelligent Systems(ellis.eu)', 'Computer Science,University of Warwick(warwick.ac.uk)', 'VinUniversity(vinuni.edu.vn)', 'Not Found', 'The university of Warwick(warwick.ac.uk)']",Not Found
Neural Processes with Stability,"['Huafeng Liu', 'Liping Jing', 'Jian Yu']","['School of Computer Science and Technology,Beijing Jiaotong University(bjtu.edu.cn)', 'Beijing Key Lab of Traffic Data Mining and Embodied Intelligence,Beijing Jiaotong University(bjtu.edu.cn)', 'Beijing Jiaotong University(bjtu.edu.cn)']",July 2025
Minimax Risks and Optimal Procedures for Estimation under Functional Local Differential Privacy,"['Bonwoo Lee', 'Jeongyoun Ahn', 'Cheolwoo Park']","['Not Found', 'Not Found', 'Korea Advanced Institute of Science and Technology(kaist.ac.kr)']",Not Found
DeepPCR: Parallelizing Sequential Operations in Neural Networks,"['Federico Danieli', 'Miguel Sarabia', 'Xavier Suau', 'Pau Rodriguez', 'Luca Zappella']","['Apple(apple.com)', 'Not Found', 'Apple(apple.com)', 'Apple(apple.com)', 'Apple(apple.com)']","28 September, 2023"
Grounded Decoding: Guiding Text Generation with Grounded Models for Embodied Agents,"['Wenlong Huang', 'Fei Xia', 'Dhruv Shah', 'Danny Driess', 'Andy Zeng', 'Yao Lu', 'Pete Florence', 'Igor Mordatch', 'Sergey Levine', 'Karol Hausman', 'brian ichter']","['Stanford University(stanford.edu)', 'Google(google.com)', 'Google DeepMind(google.com)', 'Physical Intelliigence(physicalintelligence.company)', 'Google(google.com)', 'Research,Physical Intelligence(physicalintelligence.company)', 'Google(google.com)', 'Research, Google(research.google.com)', 'University of California Berkeley(berkeley.edu)', 'Stanford University(stanford.edu)', 'Physical Intelligence(physicalintelligence.company)']","1 March, 2023"
CAP:  Correlation-Aware Pruning for Highly-Accurate Sparse Vision Models,"['Denis Kuznedelev', 'Eldar Kurtic', 'Elias Frantar', 'Dan Alistarh']","['Yandex(yandex-team.ru)', 'AI,Red Hat(redhat.com)', 'OpenAI(openai.com)', 'Institute of Science and Technology(ist.ac.at)']","14 October, 2022"
Joint Training of Deep Ensembles Fails Due to Learner Collusion,"['Alan Jeffares', 'Tennison Liu', 'Jonathan Crabbé', 'Mihaela van der Schaar']","['University of Cambridge(cam.ac.uk)', 'University of Cambridge(cam.ac.uk)', 'Latent Labs(latentlabs.com)', 'University of Cambridge(cam.ac.uk)']","26 January, 2023"
Statistical Analysis of Quantum State Learning Process in Quantum Neural Networks,"['Hao-Kai Zhang', 'Chenghong Zhu', 'Mingrui Jing', 'Xin Wang']","['Not Found', 'Hong Kong University of Science and Technology(hkust.edu)', 'The Hong Kong University of Science and Technology (Guangzhou)(connect.hkust-gz.edu.cn)', 'The Hong Kong University of Science and Technology(hkust-gz.edu.cn)']",September 2023
Learn to Categorize or Categorize to Learn? Self-Coding for Generalized Category Discovery,"['Sarah Rastegar', 'Hazel Doughty', 'Cees G. M. Snoek']","['Informatics Institute,University of Amsterdam(uva.nl)', 'LIACS,Leiden University(leidenuniv.nl)', 'University of Amsterdam(uva.nl)']",Not Found
TMT-VIS: Taxonomy-aware Multi-dataset Joint Training for Video Instance Segmentation,"['rongkun Zheng', 'Lu Qi', 'Xi Chen', 'Yi Wang', 'Kun Wang', 'Yu Qiao', 'Hengshuang Zhao']","['University of Hong Kong(hku.hk)', 'Insta360(insta360.com)', 'the University of Hong Kong, University of Hong Kong(cs.hku.hk)', 'Shanghai AI Laboratory(pjlab.org.cn)', 'Research Center,SenseTime Group Ltd(sensetime.com)', 'Not Found', 'The University of Hong Kong(hku.hk)']","11 December, 2023"
What functions can Graph Neural Networks compute on random graphs? The role of Positional Encoding,"['Nicolas Keriven', 'Samuel Vaiter']","['CNRS(cnrs.fr)', 'CNRS(cnrs.fr)']",Not Found
A Scale-Invariant Sorting Criterion to Find a Causal Order in Additive Noise Models,"['Alexander Gilbert Reisach', 'Myriam Tami', 'Christof Seiler', 'Antoine Chambaz', 'Sebastian Weichwald']","['Université Paris Cité(u-paris.fr)', 'CentraleSupelec(centralesupelec.fr)', 'University Hospital Zurich(usz.ch)', 'Université\xa0Paris Cité(u-paris.fr)', 'University of Copenhagen(math.ku.dk)']","31 March, 2023"
"Comparing Causal Frameworks: Potential Outcomes, Structural Models, Graphs, and Abstractions","['Duligur Ibeling', 'Thomas Icard']","['Not Found', 'Stanford University(stanford.edu)']","25 June, 2023"
Learning Invariant Representations of Graph Neural Networks via Cluster Generalization,"['Donglin Xia', 'Xiao Wang', 'Nian Liu', 'Chuan Shi']","['Beijing University of Posts and Telecommunications(bupt.edu.cn)', 'Beihang University(buaa.edu.cn)', 'national university of singaore, National University of Singapore(u.nus.edu)', 'Institute of Computing Technology,Beijing University of Post and Telecommunication(bupt.edu.cn)']",March 2024
