Title,Authors,Institutes,Submission Date
Masked and Shuffled Blind Spot Denoising for Real-World Images,"['Hamadi Chihaoui', 'Paolo Favaro']","['University of Bern', 'Institute für Informatik, University of Bern']",April 2024
MCD: Diverse Large-Scale Multi-Campus Dataset for Robot Perception,"['Thien-Minh Nguyen', 'Shenghai Yuan', 'Thien Nguyen', 'Pengyu Yin', 'Haozhi Cao', 'Lihua Xie', 'Maciej Wozniak', 'Patric Jensfelt', 'Marko Thiel', 'Justin Ziegenbein', 'Noel Blunder']","['Nanyang Technological University', 'National Technological University', 'Nanyang Technological University', 'Nanyang Technological University', 'Nanyang Technological University', 'Nanyang Technological University', 'KTH Royal Institute of Technology', 'KTH Royal Institute of Technology, Stockholm, Sweden', 'Hamburg University of Technology', 'Hamburg University of Technology', 'Institute for Technical Logistics - Hamburg University of Technology']",March 2024
Open-Vocabulary Object 6D Pose Estimation,"['Jaime Corsetti', 'Davide Boscaini', 'Changjae Oh', 'Andrea Cavallaro', 'Fabio Poiesi']","['Fondazione Bruno Kessler &amp; University of Trento', 'Fondazione Bruno Kessler', 'Queen Mary University London', 'EPFL - EPF Lausanne', 'Fondazione Bruno Kessler']","24 June, 2024"
Bootstrapping SparseFormers from Vision Foundation Models,"['Ziteng Gao', 'Zhan Tong', 'Kevin Qinghong Lin', 'Joya Chen', 'Mike Zheng Shou']","['National University of Singapore', 'Ant Group', 'national university of singaore, National University of Singapore', 'National University of Singapore', 'National University of Singapore']","4 December, 2023"
NARUTO: Neural Active Reconstruction from Uncertain Target Observations,"['Ziyue Feng', 'Huangying Zhan', 'Zheng Chen', 'Qingan Yan', 'Xiangyu Xu', 'Changjiang Cai', 'Bing Li', 'Qilun Zhu', 'Yi Xu']","['Clemson University', 'OPPO US Research Center', 'Indiana University, Bloomington', 'OPPO US Research Center', 'InnoPeak Technology, Inc.', None, 'Clemson University', 'Clemson University', 'OPPO US Research Center']","28 February, 2024"
PortraitBooth: A Versatile Portrait Model for Fast Identity-preserved Personalization,"['Xu Peng', 'Junwei Zhu', 'Boyuan Jiang', 'Ying Tai', 'Donghao Luo', 'Jiangning Zhang', 'Wei Lin', 'Taisong Jin', 'Chengjie Wang', 'Rongrong Ji']","['Xiamen University', 'Tencent Youtu Lab', 'Tencent Youtu Lab', 'Nanjing University', 'Tencent YouTu Lab', 'Tencent Youtu Lab', 'Xiamen University', 'Xiamen University', 'Tencent Youtu Lab; Shanghai Jiao Tong University', 'Xiamen University']",December 2023
DreamPropeller: Supercharge Text-to-3D Generation with Parallel Sampling,"['Linqi Zhou', 'Andy Shih', 'Chenlin Meng', 'Stefano Ermon']","['Stanford University', 'Stanford University', None, 'Stanford University']","27 November, 2023"
Generative Region-Language Pretraining for Open-Ended Object Detection,"['Chuang Lin', 'Yi Jiang', 'Lizhen Qu', 'Zehuan Yuan', 'Jianfei Cai']","[None, 'bytedance', 'Monash University', 'Nanjing University', 'Monash University']",March 2024
Diff-Plugin: Revitalizing Details for Diffusion-based Low-level Tasks,"['Yuhao Liu', 'Zhanghan Ke', 'Fang Liu', 'Nanxuan Zhao', 'Rynson W.H. Lau']","['City University of Hong Kong', 'City University of Hong Kong', 'City University of Hong Kong', 'Adobe Research', 'City University of Hong Kong']","1 March, 2024"
Boosting Diffusion Models with Moving Average Sampling in Frequency Domain,"['Yurui Qian', 'Qi Cai', 'Yingwei Pan', 'Yehao Li', 'Ting Yao', 'Qibin Sun', 'Tao Mei']","['University of Science and Technology of China', 'JD', 'HiDream.ai', 'HiDream.ai', 'JD AI Research', 'University of Science and Technology of China', 'JD Explore Academy']",March 2024
Exploring Vision Transformers for 3D Human Motion-Language Models with Motion Patches,"['Qing Yu', 'Mikihiro Tanaka', 'Kent Fujiwara']","['LY Corporation', 'LY Corporation', 'LY Corporation']",May 2024
Text-Enhanced Data-free Approach for Federated Class-Incremental Learning,"['Minh-Tuan Tran', 'Trung Le', 'Xuan-May Le', 'Mehrtash Harandi', 'Dinh Phung']","['Monash University', 'Monash University', 'University of Melbourne', 'Monash University', 'Monash University']",March 2024
Psychometry: An Omnifit Model for Image Reconstruction from Human Brain Activity,"['Ruijie Quan', 'Wenguan Wang', 'Zhibo Tian', 'Fan Ma', 'Yi Yang']","['Zhejiang University', 'Zhejiang University', 'Lanzhou University', None, 'Zhejiang University']",March 2024
G-NeRF: Geometry-enhanced Novel View Synthesis from Single-View Images,"['Zixiong Huang', 'Qi Chen', 'Libo Sun', 'Yifan Yang', 'Naizhou Wang', 'Qi Wu', 'Mingkui Tan']","['South China University of Technology', 'The University of Adelaide', 'University of Adelaide', 'South China University of Technology', 'CVTE research', 'University of Adelaide', 'South China University of Technology']",April 2024
Unsupervised Salient Instance Detection,"['Xin Tian', 'Ke Xu', 'Rynson W.H. Lau']","['Huawei Technologies Ltd.', 'City University of Hong Kong', 'City University of Hong Kong']",Not Found
L-MAGIC: Language Model Assisted Generation of Images with Coherence,"['zhipeng cai', 'Matthias Mueller', 'Reiner Birkl', 'Diana Wofk', 'Shao-Yen Tseng', 'JunDa Cheng', 'Gabriela Ben Melech Stan', 'Vasudev Lal', 'Michael Paulitsch']","['Intel Labs', None, 'Intel Corporation', 'Intel', 'Intel', 'Huazhong University of Science and Technology', 'Intel', None, 'Intel']",June 2024
MoCha-Stereo: Motif Channel Attention Network for Stereo Matching,"['Ziyang Chen', 'Wei Long', 'He Yao', 'Yongjun Zhang', 'Bingshu Wang', 'Yongbin Qin', 'Jia Wu']","['Guizhou University', 'Guizhou University', 'Guizhou University', 'Guizhou University', ""Northwest Polytechnical University Xi'an"", 'Guizhou University', 'Monash University']","10 April, 2024"
Discovering Syntactic Interaction Clues for Human-Object Interaction Detection,"['Jinguo Luo', 'Weihong Ren', 'Weibo Jiang', ""Xi'ai Chen"", 'Qiang Wang', 'Zhi Han', 'Honghai LIU']","['', 'Harbin Institute of Technology, Shenzhen', 'Harbin Institute of Technology', 'Shenyang Institute of Automation, Chinese Academy of Sciences', 'Shenyang University', 'Shenyang Institute of Automation, Chinese Academy of Sciences', 'Harbin Institute of Technology, Shenzhen']",Not Found
GLACE: Global Local Accelerated Coordinate Encoding,"['Fangjinhua Wang', 'Xudong Jiang', 'Silvano Galliani', 'Christoph Vogel', 'Marc Pollefeys']","[None, 'ETHZ - ETH Zurich', 'Microsoft', 'Microsoft', 'ETH Zurich / Microsoft']",June 2024
Active Prompt Learning in Vision Language Models,"['Jihwan Bang', 'Sumyeong Ahn', 'Jae-Gil Lee']","['KAIST', 'Michigan State University', 'Korea Advanced Institute of Science and Technology']",November 2024
HouseCat6D - A Large-Scale Multi-Modal Category Level 6D Object Perception Dataset with Household Objects in Realistic Scenarios,"['HyunJun Jung', 'Shun-Cheng Wu', 'Patrick Ruhkamp', 'Guangyao Zhai', 'Hannah Schieber', 'Giulia Rizzoli', 'Pengyuan Wang', 'Hongcheng Zhao', 'Lorenzo Garattoni', 'Sven Meier', 'Daniel Roth', 'Nassir Navab', 'Benjamin Busam']","['Technische Universität München', 'Technical University Munich', 'Technical University Munich', 'Technical University of Munich', 'Technische Universität München/Friedrich-Alexander Universität Erlangen-Nürnberg', 'University of Padua', 'Technische Universität München', 'Technische Universität München', 'Toyota Motor Europe', 'Toyota Motor Europe NV/SA', 'Technische Universität München', 'TU Munich', 'Technical University of Munich']","20 December, 2022"
FINER: Flexible Spectral-bias Tuning in Implicit NEural Representation by Variable-periodic Activation Functions,"['Zhen Liu', 'Hao Zhu', 'Qi Zhang', 'Jingde Fu', 'Weibing Deng', 'Zhan Ma', 'Yanwen Guo', 'Xun Cao']","['Nanjing University', 'Nanjing University', 'Tencent AI Lab', 'Nanjing University', 'nanjing university', 'Nanjing University', 'Nanjing University', 'Nanjing University']",December 2023
Open-World Human-Object Interaction Detection via Multi-modal Prompts,"['Jie Yang', 'Bingliang Li', 'Ailing Zeng', 'Lei Zhang', 'Ruimao Zhang']","['The Chinese University of Hong Kong, Shenzhen', 'The Chinese University of Hong Kong (Shenzhen)', 'IDEA', 'International Digital Economy Academy (IDEA)', 'The Chinese University of Hong Kong (Shenzhen)']",June 2024
MULAN: A Multi Layer Annotated Dataset for Controllable Text-to-Image Generation,"['Petru-Daniel Tudosiu', 'Yongxin Yang', 'Shifeng Zhang', 'Fei Chen', 'Steven McDonagh', 'Gerasimos Lampouras', 'Ignacio Iacobacci', 'Sarah Parisot']","['Huawei', 'Queen Mary University of London', 'Huawei Technologies Ltd.', ""Huawei Noah's Ark Lab"", 'The University of Edinburgh', 'Huawei Technologies Ltd.', ""Huawei Noah's Ark Lab"", 'Huawei']",April 2024
Quantifying Uncertainty in Motion Prediction with Variational Bayesian Mixture,"['Juanwu Lu', 'Can Cui', 'Yunsheng Ma', 'Aniket Bera', 'Ziran Wang']","['Purdue University', 'Purdue University', 'Purdue University', 'Purdue University', 'Purdue University']",April 2024
VidToMe: Video Token Merging for Zero-Shot Video Editing,"['Xirui Li', 'Chao Ma', 'Xiaokang Yang', 'Ming-Hsuan Yang']","['Shanghai Jiaotong University', 'Shanghai Jiao Tong University', 'Shanghai Jiao Tong University, China', 'University of California at Merced']","17 December, 2023"
Text-Image Alignment for Diffusion-Based Perception,"['Neehar Kondapaneni', 'Markus Marks', 'Manuel Knott', 'Rogério Guimarães', 'Pietro Perona']","['California Institute of Technology', 'California Institute of Technology', 'ETHZ - ETH Zurich', 'California Institute of Technology', 'California Institute of Technology']","29 September, 2023"
RLHF-V: Towards Trustworthy MLLMs via Behavior Alignment from Fine-grained Correctional Human Feedback,"['Tianyu Yu', 'Yuan Yao', 'Haoye Zhang', 'Taiwen He', 'Yifeng Han', 'Ganqu Cui', 'Jinyi Hu', 'Zhiyuan Liu', 'Hai-Tao Zheng', 'Maosong Sun']","['Tsinghua University, Tsinghua University', 'Tsinghua University', 'Tsinghua University, Tsinghua University', 'Tsinghua University, Tsinghua University', 'Zhejiang University', 'Tsinghua University, Tsinghua University', 'Tsinghua University, Tsinghua University', 'Tsinghua University', 'Tsinghua University, Tsinghua University', 'Tsinghua University, Tsinghua University']","1 December, 2023"
Neural 3D Strokes: Creating Stylized 3D Scenes with Vectorized 3D Strokes,"['Haobin Duan', 'Miao Wang', 'Yanxun Li', 'Yong-Liang Yang']","['Beihang University', 'Beihang University', 'Buaa Software Engineering', 'University of Bath']","27 November, 2023"
Multi-modal Instruction Tuned LLMs with Fine-grained Visual Perception,"['Junwen He', 'Yifan Wang', 'Lijun Wang', 'Huchuan Lu', 'Bin Luo', 'Jun-Yan He', 'Jin-Peng Lan', 'Xuansong Xie']","['Dalian University of Technology', 'Dalian University of Technology', 'Dalian University of Technology', 'Dalian University of Technology', 'Alibaba Group', 'DAMO Academy, Alibaba Group', 'Alibaba Group', 'Alibaba Group']","5 March, 2024"
CoDi-2: In-Context Interleaved and Interactive Any-to-Any Generation,"['Zineng Tang', 'Ziyi Yang', 'MAHMOUD KHADEMI', 'Yang Liu', 'Chenguang Zhu', 'Mohit Bansal']","['UC Berkeley', 'Microsoft', 'Microsoft', 'Microsoft', 'Zoom', 'University of North Carolina at Chapel Hill']",November 2023
Generative Latent Coding for Ultra-Low Bitrate Image Compression,"['Zhaoyang Jia', 'Jiahao Li', 'Bin Li', 'Houqiang Li', 'Yan Lu']","['University of Science and Technology of China', 'Microsoft Research Asia', 'Microsoft', 'University of Science and Technology of China', 'Microsoft Research Asia']",May 2025
Selectively Informative Description can Reduce Undesired Embedding Entanglements in Text-to-Image Personalization,"['Jimyeong Kim', 'Jungwon Park', 'Wonjong Rhee']","['Seoul National University', 'Seoul National University', 'Seoul National University']",March 2024
Flexible Depth Completion for Sparse and Varying Point Densities,"['Jinhyung Park', 'Yu-Jhe Li', 'Kris Kitani']","['Carnegie Mellon University', 'Adobe', 'Carnegie Mellon University']",Not Found
Seeing and Hearing: Open-domain Visual-Audio Generation with Diffusion Latent Aligners,"['Yazhou Xing', 'Yingqing He', 'Zeyue Tian', 'Xintao Wang', 'Qifeng Chen']","['The Hong Kong University of Science and Technology', 'HKUST', 'Hong Kong University of Science and Technology', 'Tencent', 'Hong Kong University of Science and Technology']",February 2024
Generating Handwritten Mathematical Expressions From Symbol Graphs: An End-to-End Pipeline,"['Yu chen', 'Fei Gao', 'YanguangZhang', 'Maoying Qiao', 'Nannan Wang']","['Beijing Waiyan Online Digital Technology Co., Ltd', 'Hangzhou Institute of Technology, Xidian University', 'Hangzhou Dianzi University', 'University of Technology Sydney', 'Xidian University']",Not Found
On the Robustness of Language Guidance for Low-Level Vision Tasks: Findings from Depth Estimation,"['Agneet Chatterjee', 'Tejas Gokhale', 'Chitta Baral', ""'YZ' Yezhou Yang""]","['Arizona State University', 'University of Maryland, Baltimore County', 'Arizona State University', 'Arizona State University']",April 2024
SingularTrajectory: Universal Trajectory Predictor Using Diffusion Model,"['Inhwan Bae', 'Young-Jae Park', 'Hae-Gon Jeon']","['GIST', 'GIST', 'GIST']",March 2024
SG-PGM: Partial Graph Matching Network with Semantic Geometric Fusion for 3D Scene Graph Alignment and Its Downstream Tasks,"['Yaxu Xie', 'Alain Pagani', 'Didier Stricker']","['German Research Center for Artificial Intelligence', 'German Research Center for Artificial Intelligence (DFKI)', 'Universität Kaiserslautern']",March 2024
TexVocab: Texture Vocabulary-conditioned Human Avatars,"['Yuxiao Liu', 'Zhe Li', 'Yebin Liu', 'Haoqian Wang']","[None, 'Tsinghua University', 'Tsinghua University', 'Tsinghua University, Tsinghua University']",April 2024
Sparse Global Matching for Video Frame Interpolation with Large Motion,"['Chunxu Liu', 'Guozhen Zhang', 'Rui Zhao', 'Limin Wang']","['Nanjing University', 'Nanjing University', 'Qing Yuan Research Institute, Shanghai Jiao Tong University', 'Nanjing University']","10 April, 2024"
When Visual Grounding Meets Gigapixel-level Large-scale Scenes: Benchmark and Approach,"['TAO MA', 'Bing Bai', 'Haozhe Lin', 'Heyuan Wang', 'Yu Wang', 'Lin Luo', 'Lu Fang']","['Peking University', 'Independent Researcher', None, 'Peking University', 'Qiyuan Lab', 'Peking University', 'Tsinghua University, Tsinghua University']",Not Found
Mitigating Motion Blur in Neural Radiance Fields with Events and Frames,"['Marco Cannici', 'Davide Scaramuzza']","['Robotics and Perception Group, Department of Informatics, University of Zurich', 'University of Zurich']","28 March, 2024"
Back to 3D: Few-Shot 3D Keypoint Detection with Back-Projected 2D Features,"['Thomas Wimmer', 'Peter Wonka', 'Maks Ovsjanikov']","['École Polytechnique &amp; Technical University of Munich', 'KAUST', 'Ecole Polytechnique, France']","29 November, 2023"
Alpha-CLIP: A CLIP Model Focusing on Wherever You Want,"['Zeyi Sun', 'Ye Fang', 'Tong Wu', 'Pan Zhang', 'Yuhang Zang', 'Shu Kong', 'Yuanjun Xiong', 'Dahua Lin', 'Jiaqi Wang']","['Shanghai Jiao Tong University', None, None, 'Shanghai Artificial Intelligence Laboratory', 'Shanghai Artificial Intelligence Laboratory', 'University of Macau, Texas A&M University', 'Mthreads', 'The Chinese University of Hong Kong', 'Shanghai AI Laboratory']","6 December, 2023"
DemoFusion: Democratising High-Resolution Image Generation With No $$$,"['Ruoyi DU', 'Dongliang Chang', 'Timothy Hospedales', 'Yi-Zhe Song', 'Zhanyu Ma']","['Beijing University of Posts and Telecommunications', 'Tsinghua University', None, None, 'Beijing University of Post and Telecommunication']","23 November, 2023"
PanoOcc: Unified Occupancy Representation for Camera-based 3D Panoptic Segmentation,"['Yuqi Wang', 'Yuntao Chen', 'Xingyu Liao', 'Lue Fan', 'Zhaoxiang Zhang']","['Institute of automation, Chinese academy of science, Chinese Academy of Sciences', 'CAIR, HKISI, CAS', 'University of Science and Technology of China', 'Institute of automation, Chinese academy of science, Chinese Academy of Sciences', 'Institute of automation, Chinese academy of science, Chinese Academy of Sciences']",June 2023
Dr.Hair: Reconstructing Scalp-Connected Hair Strands without Pre-Training via Differentiable Rendering of Line Segments,"['Yusuke Takimoto', 'Hikari Takehara', 'Hiroyuki Sato', 'Zihao Zhu', 'Bo Zheng']","['Huawei Technologies Japan K.K.', 'Huawei Technologies Japan K.K.', 'Huawei Technologies Japan K.K.', 'Keio University', 'Huawei Technologies Japan']","26 March, 2024"
AdaBM: On-the-Fly Adaptive Bit Mapping for Image Super-Resolution,"['Cheeun Hong', 'Kyoung Mu Lee']","['Seoul National University', 'Seoul National University']",April 2024
Domain Separation Graph Neural Networks for Saliency Object Ranking,"['Zijian Wu', 'Jun Lu', 'Jing Han', 'Lianfa Bai', 'Yi Zhang', 'Zhuang Zhao', 'Siyang Song']","['Nanjing University of Science and Technology', 'Nanjing University of Science and Technology', 'Nanjing University Of Science And Technology', 'Nanjing University of Science and Technology', 'Nanjing University of Science and Technology', 'Nanjing University of Science and Technology', 'University of Leicester']",Not Found
Solving the Catastrophic Forgetting Problem in Generalized Category Discovery,"['Xinzi Cao', 'Xiawu Zheng', 'Guanhong Wang', 'Weijiang Yu', 'Yunhang Shen', 'Ke Li', 'Yutong Lu', 'Yonghong Tian']","['Sun Yat-Sen University', 'Xiamen University', 'Zhejiang University', 'SUN YAT-SEN UNIVERSITY', 'Tencent', 'Tencent', 'SUN YAT-SEN UNIVERSITY', 'Peking University']","9 January, 2025"
Improving Image Restoration through Removing Degradations in Textual Representations,"['Jingbo Lin', 'Zhilu Zhang', 'Yuxiang Wei', 'Dongwei Ren', 'Dongsheng Jiang', 'Qi Tian', 'Wangmeng Zuo']","['Harbin Institute of Technology', 'Harbin Institute of Technology', 'The Hong Kong Polytechnic University, Hong Kong Polytechnic University', 'Harbin Institute of Technology', 'Huawei Technologies Ltd.', 'Huawei Technologies Ltd.', 'Harbin Institute of Technology']",December 2023
SketchINR: A First Look into Sketches as Implicit Neural Representations,"['Hmrishav Bandyopadhyay', 'Ayan Kumar Bhunia', 'Pinaki Nath Chowdhury', 'Aneeshan Sain', 'Tao Xiang', 'Timothy Hospedales', 'Yi-Zhe Song']","['SketchX, CVSSP', 'University of Surrey, United Kingdom', 'University of Surrey', 'University of Surrey', 'University of Surrey', None, None]",March 2024
Activity-Biometrics: Person Identification from Daily Activities,"['Shehreen Azad', 'Yogesh S. Rawat']","['University of Central Florida', 'University of Central Florida']",March 2024
Holoported Characters: Real-time Free-viewpoint Rendering of Humans from Sparse RGB Cameras,"['Ashwath Shetty', 'Marc Habermann', 'Guoxing Sun', 'Diogo Luvizon', 'Vladislav Golyanik', 'Christian Theobalt']","['Saarland Informatics Campus, Max-Planck Institute', 'Saarland Informatics Campus, Max-Planck Institute', 'Max Planck Institute for Informatics', 'Saarland Informatics Campus, Max-Planck Institute', 'MPI for Informatics', 'MPI Informatik']","12 December, 2023"
Neighbor Relations Matter in Video Scene Detection,"['Jiawei Tan', 'Hongxing Wang', 'Jiaxin Li', 'Zhilong Ou', 'Zhangbin Qian']","['Chongqing University', 'Chongqing University', 'Chongqing University', 'Chongqing University', 'Chongqing University']",Not Found
NOPE: Novel Object Pose Estimation from a Single Image,"['Van Nguyen Nguyen', 'Thibault Groueix', 'Georgy Ponimatkin', 'Yinlin Hu', 'Renaud Marlet', 'Mathieu Salzmann', 'Vincent Lepetit']","['Ecole des Ponts ParisTech', 'Adobe Systems', 'CIIRC, Czech Technical University, Czech Technical University of Prague', 'Magic Leap', 'INRIA', 'EPFL', 'Ecole des Ponts ParisTech']","23 March, 2023"
Driving into the Future: Multiview Visual Forecasting and Planning with World Model for Autonomous Driving,"['Yuqi Wang', 'Jiawei He', 'Lue Fan', 'Hongxin Li', 'Yuntao Chen', 'Zhaoxiang Zhang']","['Institute of automation, Chinese academy of science, Chinese Academy of Sciences', 'Institute of automation, Chinese Academy of Sciences', 'Institute of automation, Chinese academy of science, Chinese Academy of Sciences', 'Institute of Automation, Chinese Academy of Sciences', 'CAIR, HKISI, CAS', 'Institute of automation, Chinese academy of science, Chinese Academy of Sciences']",November 2023
WOUAF: Weight Modulation for User Attribution and Fingerprinting in Text-to-Image Diffusion Models,"['Changhoon Kim', 'Kyle Min', 'Maitreya Patel', 'Sheng Cheng', ""'YZ' Yezhou Yang""]","['Arizona State University', 'Intel Labs', 'Arizona State University', 'Arizona State University', 'Arizona State University']","7 June, 2023"
MULDE: Multiscale Log-Density Estimation via Denoising Score Matching for Video Anomaly Detection,"['Jakub Micorek', 'Horst Possegger', 'Dominik Narnhofer', 'Horst Bischof', 'Mateusz Kozinski']","['Technische Universität Graz', 'Graz University of Technology', 'ETHZ - ETH Zurich', 'Graz University of Technology', 'Technische Universität Graz']",March 2024
Instance-level Expert Knowledge and Aggregate Discriminative Attention for Radiology Report Generation,"['Shenshen Bu', 'Taiji Li', 'Zhiming Dai', 'Yuedong Yang']","['Sun Yat-sen University', 'SUN YAT-SEN UNIVERSITY', 'SUN YAT-SEN UNIVERSITY', 'SUN YAT-SEN UNIVERSITY']",Not Found
HyperSDFusion: Bridging Hierarchical Structures in Language and Geometry for Enhanced 3D Text2Shape Generation,"['Zhiying Leng', 'Tolga Birdal', 'Xiaohui Liang', 'Federico Tombari']","['Beihang University', 'Imperial College London', 'Zhongguancun Laboratory', 'Google, TUM']","1 March, 2024"
MatchU: Matching Unseen Objects for 6D Pose Estimation from RGB-D Images,"['Junwen Huang', 'Hao Yu', 'Kuan-Ting Yu', 'Nassir Navab', 'Slobodan Ilic', 'Benjamin Busam']","['Technische Universität München', 'Technical University Munich', 'XYZ Robotics', 'TU Munich', 'Technical University Munich', 'Technical University of Munich']","3 March, 2024"
Resource-Efficient Transformer Pruning for Finetuning of Large Models,"['Fatih Ilhan', 'Gong Su', 'Selim Tekin', 'Tiansheng Huang', 'Sihao Hu', 'Ling Liu']","['Georgia Institute of Technology', 'IBM, International Business Machines', 'College of Computing, Georgia Institute of Technology', 'Georgia Institute of Technology', 'Georgia Institute of Technology', 'Georgia Institute of Technology']",Not Found
Link-Context Learning for Multimodal LLMs,"['Yan Tai', 'Weichen Fan', 'Zhao Zhang', 'Ziwei Liu']","['Ningbo Institute of Digital Twin, Eastern Institute of Technology, Ningbo, China', 'HyperGAI', 'Sensetime Research', 'Nanyang Technological University']",August 2023
Fast ODE-based Sampling for Diffusion Models in Around 5 Steps,"['Zhenyu Zhou', 'Defang Chen', 'Can Wang', 'Chun Chen']","['Zhejiang University', 'Zhejiang University', 'Zhejiang University', 'Zhejiang University']","30 November, 2023"
Referring Image Editing: Object-level Image Editing via Referring Expressions,"['Chang Liu', 'Xiangtai Li', 'Henghui Ding']","[None, 'ByteDance Inc.', 'Fudan University']",Not Found
InNeRF360: Text-Guided 3D-Consistent Object Inpainting on 360-degree Neural Radiance Fields,"['Dongqing Wang', 'Tong Zhang', 'Alaa Abboud', 'Sabine Süsstrunk']","['EPFL', 'EPFL', 'EPFL - EPF Lausanne', None]","24 May, 2023"
BadCLIP: Trigger-Aware Prompt Learning for Backdoor Attacks on CLIP,"['Jiawang Bai', 'Kuofeng Gao', 'Shaobo Min', 'Shu-Tao Xia', 'Zhifeng Li', 'Wei Liu']","[None, 'Tsinghua University, Tsinghua University', 'University of Science and Technology of China', 'Shenzhen International Graduate School, Tsinghua University', 'Tencent', 'Tencent AI Lab']","26 November, 2023"
The Manga Whisperer: Automatically Generating Transcriptions for Comics,"['Ragav Sachdeva', 'Andrew Zisserman']","['University of Oxford', 'University of Oxford']","18 January, 2024"
Unsigned Orthogonal Distance Fields: An Accurate Neural Implicit Representation for Diverse 3D Shapes,"['YuJie Lu', 'Long Wan', 'Nayu Ding', 'Yulong Wang', 'Shuhan Shen', 'Shen Cai', 'Lin Gao']","['Donghua University, Shanghai', 'Donghua University, Shanghai', 'Donghua University, Shanghai', 'Donghua University, Shanghai', 'Institute of automation, Chinese academy of science', 'Donghua University', 'University of Chinese Academy of Sciences']","3 March, 2024"
TeMO: Towards Text-Driven 3D Stylization for Multi-Object Meshes,"['Xuying Zhang', 'Bo-Wen Yin', 'yuming chen', 'Zheng Lin', 'Yunheng Li', 'Qibin Hou', 'Ming-Ming Cheng']","['Nankai University', 'Nankai University', None, 'Nankai University', 'Nankai University', 'Nankai University', 'Nankai University, Tsinghua University']",December 2023
Morphological Prototyping for Unsupervised Slide Representation Learning in Computational Pathology,"['Andrew Song', 'Richard J. Chen', 'Tong Ding', 'Drew F. K. Williamson', 'Guillaume Jaume', 'Faisal Mahmood']","[""Brigham and Women's hospital"", 'Harvard University', 'Harvard University', 'Massachusetts General Hospital, Harvard University', 'Harvard University', 'Harvard University']",May 2024
From-Ground-To-Objects: Coarse-to-Fine Self-supervised Monocular Depth Estimation of Dynamic Objects with Ground Contact Prior,"['Jaeho Moon', 'Juan Luis Gonzalez Bello', 'Byeongjun Kwon', 'Munchurl Kim']","['KAIST', 'KAIST', 'KAIST', 'Korea Advanced Institute of Science and Technology']",December 2023
Deep-TROJ: An Inference Stage Trojan Insertion Algorithm through Efficient Weight Replacement Attack,"['Sabbir Ahmed', 'RANYANG ZHOU', 'Shaahin Angizi', 'Adnan Rakin Rakin']","['State University of New York at Binghamton', 'New Jersey Institute of Technology', 'New Jersey Institute of Technology', None]",Not Found
CLIP-KD: An Empirical Study of CLIP Model Distillation,"['Chuanguang Yang', 'Zhulin An', 'Libo Huang', 'Junyu Bi', 'XinQiang Yu', 'Han Yang', 'boyu diao', 'Yongjun Xu']","['Institute of Computing Technology, Chinese Academy of Sciences', 'Institute of Computing Technology, Chinese Academy of Sciences', None, '', 'Institute of Computing Technology, Chinese Academy of Sciences', 'University of the Chinese Academy of Sciences', None, None]","24 July, 2023"
Dynamic LiDAR Re-simulation using Compositional Neural Fields,"['Hanfeng Wu', 'Xingxing Zuo', 'Stefan Leutenegger', 'Or Litany', 'Konrad Schindler', 'Shengyu Huang']","[None, 'Caltech', 'Department of Informatics, Technische Universität München', 'NVIDIA / Technion', 'ETH Zurich', None]","8 December, 2023"
Unsupervised Blind Image Deblurring Based on Self-Enhancement,"['Lufei Chen', 'Xiangpeng Tian', 'Shuhua Xiong', 'Yinjie Lei', 'Chao Ren']","['Sichuan University', 'SiChuan University', 'Sichuan University', 'Sichuan University', 'Sichuan University']",Not Found
Enhance Image Classification via Inter-Class Image Mixup with Diffusion Model,"['Zhicai Wang', 'Longhui Wei', 'Tan Wang', 'Heyu Chen', 'Yanbin Hao', 'Xiang Wang', 'Xiangnan He', 'Qi Tian']","['Univerisity of Science and Technology of China', 'Huawei Cloud Technologies Ltd.', 'Nanyang Technological University', None, '', 'University of Science and Technology of China', 'University of Science and Technology of China', 'Huawei Technologies Ltd.']",March 2024
ProMotion: Prototypes As Motion Learners,"['Yawen Lu', 'Dongfang Liu', 'Qifan Wang', 'Cheng Han', 'Yiming Cui', 'Zhiwen Cao', 'Xueling Zhang', 'Yingjie Victor Chen', 'Heng Fan']","['Purdue University', 'Rochester Institute of Technology', 'Meta AI', 'Rochester Institute of Technology', 'ByteDance inc.', 'Purdue University', 'Rochester Institute of Technology', 'Purdue University', 'University of North Texas']",June 2024
Zero-Shot Structure-Preserving Diffusion Model for High Dynamic Range Tone Mapping,"['Ruoxi Zhu', 'Shusong Xu', 'Peiye Liu', 'Sicheng Li', 'Yanheng Lu', 'Dimin Niu', 'Zihao Liu', 'Zihao Meng', 'Li Zhiyong', 'Xinhua Chen', 'Yibo Fan']","['Fudan University', 'Alibaba Group', 'Alibaba Group', 'Alibaba Group', 'Alibaba Group', 'Alibaba Group', 'Alibaba Group', 'Alibaba Group', 'Alibaba Group', 'Fudan University', 'Fudan University']",Not Found
Mask Grounding for Referring Image Segmentation,"['Yong Xien Chng', 'Henry Zheng', 'Yizeng Han', 'Xuchong QIU', 'Gao Huang']","[None, 'Tsinghua University', 'Tsinghua University, Tsinghua University', 'Bosch', 'Tsinghua University, Tsinghua University']","19 December, 2023"
