Title,Authors,Institutes,Submission Date
Can Large Language Models Reason about Program Invariants?,"['Kexin Pei', 'David Bieber', 'Kensen Shi', 'Charles Sutton', 'Pengcheng Yin']","['Computer Science,The University of Chicago(uchicago.edu)', 'Not Found', 'Not Found', 'Not Found', 'Not Found']",Not Found
"Probabilistic Unrolling: Scalable, Inverse-Free Maximum Likelihood Estimation for Latent Gaussian Models","['Alexander Lin', 'Bahareh Tolooshams', 'Yves Atchade', 'Demba E. Ba']","['Not Found', 'Not Found', 'Not Found', 'Not Found']",June 2023
Stable and Consistent Prediction of 3D Characteristic Orientation via Invariant Residual Learning,"['Seungwook Kim', 'Chunghyun Park', 'Yoonwoo Jeong', 'Jaesik Park', 'Minsu Cho']","['Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found']",June 2023
Deep Generative Symbolic Regression with Monte-Carlo-Tree-Search,"['Pierre-Alexandre Kamienny', 'Guillaume Lample', 'sylvain lamprier', 'Marco Virgolin']","['Not Found', 'Not Found', 'Not Found', 'Not Found']","22 February, 2023"
Mixing Predictions for Online Metric Algorithms,"['Antonios Antoniadis', 'Christian Coester', 'Marek Elias', 'Adam Polak', 'Bertrand Simon']","['Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found']","4 April, 2023"
Approximate Causal Effect Identification under Weak Confounding,"['Ziwei Jiang', 'Lai Wei', 'Murat Kocaoglu']","['Not Found', 'Not Found', 'Not Found']",June 2023
Bootstrap in High Dimension with Low Computation,"['Henry Lam', 'Zhenyuan Liu']","['Not Found', 'Not Found']","19 October, 2022"
Image Shortcut Squeezing: Countering Perturbative Availability Poisons with Compression,"['Zhuoran Liu', 'Zhengyu Zhao', 'Martha Larson']","['Not Found', 'Not Found', 'Not Found']","31 January, 2023"
Proper Losses for Discrete Generative Models,"['Dhamma Kimpara', 'Rafael Frongillo', 'Bo Waggoner']","['Not Found', 'Not Found', 'Not Found']",November 2022
Private Federated Learning with Autotuned Compression,"['Enayat Ullah', 'Christopher A. Choquette-Choo', 'Peter Kairouz', 'Sewoong Oh']","['Not Found', 'Not Found', 'Not Found', 'Not Found']",July 2023
SpotEM: Efficient Video Search for Episodic Memory,"['Santhosh Kumar Ramakrishnan', 'Ziad Al-Halah', 'Kristen Grauman']","['Not Found', 'Not Found', 'Not Found']",June 2023
DRCFS: Doubly Robust Causal Feature Selection,"['Francesco Quinzan', 'Ashkan Soleymani', 'Patrick Jaillet', 'Cristian R. Rojas', 'Stefan Bauer']","['Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found']","12 June, 2023"
Open-Vocabulary Universal Image Segmentation with MaskCLIP,"['Zheng Ding', 'Jieke Wang', 'Zhuowen Tu']","['Not Found', 'Not Found', 'Not Found']","18 August, 2022"
Universal Physics-Informed Neural Networks: Symbolic Differential Operator Discovery with Sparse Data,"['Lena Podina', 'Brydon Eastman', 'Mohammad Kohandel']","['Not Found', 'Not Found', 'Not Found']",Not Found
Partial Optimality in Cubic Correlation Clustering,"['David Stein', 'Silvia Di Gregorio', 'Bjoern Andres']","['Not Found', 'Not Found', 'Not Found']",October 2025
InfoDiffusion: Representation Learning Using Information Maximizing Diffusion Models,"['Yingheng Wang', 'Yair Schiff', 'Aaron Gokaslan', 'Weishen Pan', 'Fei Wang', 'Christopher De Sa', 'Volodymyr Kuleshov']","['Computer Science,Cornell University(cornell.edu)', 'Computer Science,Department of Computer Science, Cornell University(cs.cornell.edu)', 'Cornell University(cornell.edu)', 'Weill Cornell Medicine, Cornell University(med.cornell.edu)', 'Population Health Sciences,Cornell University(cornell.edu)', 'Computer Science,Cornell University(cornell.edu)', 'Cornell University(cornell.edu)']",June 2023
A Large-Scale Study of Probabilistic Calibration in Neural Network Regression,"['Victor Dheur', 'Souhaib Ben Taieb']","['Computer Science,University of Mons(umons.ac.be)', 'Mohamed bin Zayed University of Artificial Intelligence(mbzuai.ac.ae)']","5 June, 2023"
Global optimality of Elman-type RNNs in the mean-field regime,"['Andrea Agazzi', 'Jianfeng Lu', 'Sayan Mukherjee']","['Universität Bern(unibe.ch)', 'Mathematics,Duke University(duke.edu)', 'Duke University(duke.edu)']",March 2023
Semi-Autoregressive Energy Flows: Exploring Likelihood-Free Training of Normalizing Flows,"['Phillip Si', 'Zeyi Chen', 'Subham Sekhar Sahoo', 'Yair Schiff', 'Volodymyr Kuleshov']","['Computational Sciences and Engineering,Georgia Institute of Technology(gatech.edu)', 'University of Washington(uw.edu)', 'Computer and Information Science,Department of Computer Science, Cornell University(cs.cornell.edu)', 'Computer Science,Department of Computer Science, Cornell University(cs.cornell.edu)', 'Cornell University(cornell.edu)']","14 June, 2022"
When do Minimax-fair Learning and Empirical Risk Minimization Coincide?,"['Harvineet Singh', 'Matthäus Kleindessner', 'Volkan Cevher', 'Rumi Chunara', 'Chris Russell']","['University of California, San Francisco(ucsf.edu)', 'Amazon(amazon.com)', 'EPFL - EPF Lausanne(epfl.ch)', 'New York University(nyu.edu)', 'Oxford Internet Institute,University of Oxford(oxford.ac.uk)']",Not Found
Theoretical Behavior of XAI Methods in the Presence of Suppressor Variables,"['Rick Wilming', 'Leo Kieslich', 'Benedict Clark', 'Stefan Haufe']","['Technische Universität Berlin(tu-berlin.de)', 'Not Found', 'Physikalisch-Technische Bundesanstalt(ptb.de)', 'Computer Science,Technische Universität Berlin(tu-berlin.de)']",June 2023
Probabilistic Imputation for Time-series Classification with Missing Data,"['SeungHyun Kim', 'Hyunsu Kim', 'Eunggu Yun', 'Hwangrae Lee', 'Jaehun Lee', 'Juho Lee']","['University of Massachusetts at Amherst(umass.edu)', 'Korea Advanced Institute of Science & Technology(kaist.ac.kr)', 'SAIGE(saige.ai)', 'Samsung Electronics(samsung.com)', 'Samsung(samsung.com)', 'Kim Jaechul Graduate School of AI,Korea Advanced Institute of Science & Technology(kaist.ac.kr)']",August 2023
MAHALO: Unifying Offline Reinforcement Learning and Imitation Learning from Observations,"['Anqi Li', 'Byron Boots', 'Ching-An Cheng']","['NVIDIA(nvidia.com)', 'Not Found', 'Microsoft Research(microsoft.com)']","30 March, 2023"
Robust Counterfactual Explanations for Neural Networks With Probabilistic Guarantees,"['Faisal Hamman', 'Erfaun Noorani', 'Saumitra Mishra', 'Daniele Magazzeni', 'Sanghamitra Dutta']","['Electrical and Computer Engineering,University of Maryland, College Park(umd.edu)', 'Massachusetts Institute of Technology(mit.edu)', 'J.P. Morgan Chase(jpmorgan.com)', ""King's College London(kcl.ac.uk)"", 'Electrical and Computer Engineering,University of Maryland, College Park(umd.edu)']","19 May, 2023"
Oracles & Followers: Stackelberg Equilibria in Deep Multi-Agent Reinforcement Learning,"['Matthias Gerstgrasser', 'David C. Parkes']","['OpenAI(openai.com)', 'Computer Science,Harvard University(harvard.edu)']",October 2025
Multi-Agent Learning from Learners,"['Mine Melodi Caliskan', 'Francesco Chini', 'Setareh Maghsudi']","['Electrical Engineering and Information Technology,Ruhr-Universität Bochum(ruhr-uni-bochum.de)', 'Eberhard-Karls-Universität Tübingen(uni-tuebingen.de)', 'Not Found']",Not Found
Cut your Losses with Squentropy,"['Like Hui', 'Mikhail Belkin', 'Stephen Wright']","['Search and Recommendation,Yahoo(yahooinc.com)', 'University of California, San Diego(ucsd.edu)', 'Mathematics,The University of Queensland(uq.edu.au)']",February 2023
The Statistical Scope of Multicalibration,"['Georgy Noarov', 'Aaron Roth']","['School of Engineering and Applied Science, University of Pennsylvania(seas.upenn.edu)', 'Amazon(amazon.com)']",Not Found
Sparse Learning of Dynamical Systems in RKHS: An Operator-Theoretic Approach,"['Boya Hou', 'Sina Sanjari', 'Nathan Dahlin', 'Subhonmesh Bose', 'Umesh Vaidya']","['University of Illinois, Urbana-Champaign(illinois.edu)', 'Not Found', 'State University of New York at Albany(albany.edu)', 'Not Found', 'Not Found']",Not Found
Conformal Prediction with Missing Values,"['Margaux Zaffran', 'Aymeric Dieuleveut', 'Julie Josse', 'Yaniv Romano']","['INRIA(inria.fr)', 'Applied Mathematics,École Polytechnique(polytechnique.edu)', 'INRIA(inria.fr)', 'CS and ECE,Technion, Technion(technion.ac.il)']",June 2023
Weakly Supervised Regression with Interval Targets,"['Xin Cheng', 'Yuzhou Cao', 'Ximing Li', 'Bo An', 'Lei Feng']","['Chongqing University(cqu.edu.cn)', 'Nanyang Technological University(ntu.edu)', 'Imperfect Information Learning Team,RIKEN AIP(riken.jp)', 'College of Computing and Data Science,Nanyang Technological University(ntu.edu.sg)', 'School of Computer Science and Engineering,Southeast University(seu.edu.cn)']",June 2023
Controllable Neural Symbolic Regression,"['Tommaso Bendinelli', 'Luca Biggio', 'Pierre-Alexandre Kamienny']","['ETHZ - ETH Zurich(eth.ch)', 'Bocconi University(unibocconi.it)', 'Not Found']","7 June, 2023"
DSGD-CECA: Decentralized SGD with Communication-Optimal Exact Consensus Algorithm,"['Lisang Ding', 'Kexin Jin', 'Bicheng Ying', 'Kun Yuan', 'Wotao Yin']","['University of California, Los Angeles(ucla.edu)', 'Morgan Stanley(morganstanley.com)', 'Google(google.com)', 'Not Found', 'Alibaba Group US(alibaba-inc.com)']",June 2023
How Do Transformers Learn Topic Structure: Towards a Mechanistic Understanding,"['Yuchen Li', 'Yuanzhi Li', 'Andrej Risteski']","['Not Found', 'Not Found', 'Not Found']","7 March, 2023"
Subset-Based Instance Optimality in Private Estimation,"['Travis Dick', 'Alex Kulesza', 'Ziteng Sun', 'Ananda Theertha Suresh']","['Not Found', 'Not Found', 'Not Found', 'Not Found']","1 March, 2023"
A Statistical Perspective on Retrieval-Based Models,"['Soumya Basu', 'Ankit Singh Rawat', 'Manzil Zaheer']","['Not Found', 'Not Found', 'Not Found']",Not Found
Adaptive IMLE for Few-shot Pretraining-free Generative Modelling,"['Mehran Aghabozorgi', 'Shichong Peng', 'Ke Li']","['Not Found', 'Not Found', 'Not Found']",Not Found
Polyhedral Complex Extraction from ReLU Networks using Edge Subdivision,['Arturs Berzins'],['Not Found'],June 2023
Task-Specific Skill Localization in Fine-tuned Language Models,"['Abhishek Panigrahi', 'Nikunj Saunshi', 'Haoyu Zhao', 'Sanjeev Arora']","['Not Found', 'Not Found', 'Not Found', 'Not Found']","13 February, 2023"
Learning Unforeseen Robustness from Out-of-distribution Data Using Equivariant Domain Translator,"['Sicheng Zhu', 'Bang An', 'Furong Huang', 'Sanghyun Hong']","['Not Found', 'Not Found', 'Not Found', 'Not Found']",Not Found
Fast Federated Machine Unlearning with Nonlinear Functional Theory,"['Tianshi Che', 'Yang Zhou', 'Zijie Zhang', 'Lingjuan Lyu', 'Ji Liu', 'Da Yan', 'Dejing Dou', 'Jun Huan']","['Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found']",Not Found
FARE: Provably Fair Representation Learning with Practical Certificates,"['Nikola Jovanović', 'Mislav Balunovic', 'Dimitar Iliev Dimitrov', 'Martin Vechev']","['Not Found', 'Not Found', 'Not Found', 'Not Found']","13 October, 2022"
Effective Minkowski Dimension of Deep Nonparametric Regression: Function Approximation and Statistical Theories,"['Zixuan Zhang', 'Minshuo Chen', 'Mengdi Wang', 'Wenjing Liao', 'Tuo Zhao']","['Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found']",June 2023
BiRT: Bio-inspired Replay in Vision Transformers for Continual Learning,"['Kishaan Jeeveswaran', 'Prashant Shivaram Bhat', 'Bahram Zonooz', 'Elahe Arani']","['Not Found', 'Not Found', 'Not Found', 'Not Found']",May 2023
On the Importance of Feature Decorrelation for Unsupervised Representation Learning in Reinforcement Learning,"['Hojoon Lee', 'Koanho Lee', 'Dongyoon Hwang', 'Hyunho Lee', 'Byungkun Lee', 'Jaegul Choo']","['Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found']",June 2023
"Trainability, Expressivity and Interpretability in Gated Neural ODEs","['Timothy Doyeon Kim', 'Tankut Can', 'Kamesh Krishnamurthy']","['Not Found', 'Not Found', 'Not Found']",July 2023
Feature learning in deep classifiers through Intermediate Neural Collapse,"['Akshay Rangamani', 'Marius Lindegaard', 'Tomer Galanti', 'tomaso a poggio']","['Not Found', 'Not Found', 'Not Found', 'Not Found']",Not Found
Q-Flow: Generative Modeling for Differential Equations of Open Quantum Dynamics with Normalizing Flows,"['Owen M Dugan', 'Peter Y. Lu', 'Rumen Dangovski', 'Di Luo', 'Marin Soljacic']","['Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found']","23 February, 2023"
Unearthing InSights into Mars: Unsupervised Source Separation with Limited Data,"['Ali Siahkoohi', 'Rudy Morel', 'Maarten V. de Hoop', 'Erwan Allys', 'Grégory Sainton', 'Taichi Kawamura']","['Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found']","27 January, 2023"
Doubly Optimal No-Regret Learning in Monotone Games,"['Yang Cai', 'Weiqiang Zheng']","['Not Found', 'Not Found']","21 October, 2023"
The Test of Tests: A Framework for Differentially Private Hypothesis Testing,"['Zeki Kazan', 'Kaiyan Shi', 'Adam Groce', 'Andrew Bray']","['Not Found', 'Not Found', 'Reed College(reed.edu)', 'Not Found']",February 2023
Multi-Symmetry Ensembles: Improving Diversity and Generalization via Opposing Symmetries,"['Charlotte Loh', 'Seungwook Han', 'Shivchander Sudalairaj', 'Rumen Dangovski', 'Kai Xu', 'Florian Wenzel', 'Marin Soljacic', 'Akash Srivastava']","['Massachusetts Institute of Technology(mit.edu)', 'Electrical Engineering and Computer Science,Massachusetts Institute of Technology(mit.edu)', 'MIT-IBM Watson AI Lab(ibm.com)', 'Massachusetts Institute of Technology(mit.edu)', 'MIT-IBM Watson AI Lab(ibm.com)', 'Amazon(amazon.com)', 'Massachusetts Institute of Technology(mit.edu)', 'International Business Machines(ibm.com)']","4 March, 2023"
When is Realizability Sufficient for Off-Policy Reinforcement Learning?,['Andrea Zanette'],['Not Found'],Not Found
Hidden Symmetries of ReLU Networks,"['Elisenda Grigsby', 'Kathryn Lindsey', 'David Rolnick']","['Boston College(bc.edu)', 'Boston College(bc.edu)', 'School of Computer Science,McGill University(cs.mcgill.ca)']",June 2023
Bootstrapped Representations in Reinforcement Learning,"['Charline Le Lan', 'Stephen Tu', 'Mark Rowland', 'Anna Harutyunyan', 'Rishabh Agarwal', 'Marc G Bellemare', 'Will Dabney']","['University of Oxford(ox.ac.uk)', 'University of Southern California(usc.edu)', 'Google DeepMind(google.com)', 'DeepMind(google.com)', 'Computer Science,McGill University(mcgill.ca)', 'Université de Montréal(umontreal.ca)', 'Google DeepMind(google.com)']",June 2023
New metrics and search algorithms for weighted causal DAGs,"['Davin Choo', 'Kirankumar Shiragur']","['School of Engineering and Applied Sciences,Harvard University(seas.harvard.edu)', 'Microsoft Research(microsoft.com)']","7 May, 2023"
Exact Inference in High-order Structured Prediction,"['Chuyang Ke', 'Jean Honorio']","['Microsoft(microsoft.com)', 'University of Melbourne(unimelb.edu.au)']",February 2023
Path Neural Networks: Expressive and Accurate Graph Neural Networks,"['Gaspard Michel', 'Giannis Nikolentzos', 'Johannes F. Lutzeyer', 'Michalis Vazirgiannis']","['Not Found', 'University of Peloponnese(uop.gr)', 'Ecole Polytechique(polytechnique.edu)', 'Ecole Polytechnique, France(polytechnique.fr)']",June 2023
The Statistical Benefits of Quantile Temporal-Difference Learning for Value Estimation,"['Mark Rowland', 'Yunhao Tang', 'Clare Lyle', 'Remi Munos', 'Marc G Bellemare', 'Will Dabney']","['Google DeepMind(google.com)', 'DeepMind(deepmind.com)', 'Google DeepMind(google.com)', 'FAIR,Meta(meta.com)', 'Université de Montréal(umontreal.ca)', 'Google DeepMind(google.com)']",May 2023
Restoration-Degradation Beyond Linear Diffusions: A Non-Asymptotic Analysis For DDIM-type Samplers,"['Sitan Chen', 'Giannis Daras', 'Alex Dimakis']","['Computer Science,Harvard University(seas.harvard.edu)', 'CSAIL,Massachusetts Institute of Technology(mit.edu)', 'EECS,Electrical Engineering & Computer Science Department, University of California, Berkeley(eecs.berkeley.edu)']",March 2023
On Bridging the Gap between Mean Field and Finite Width Deep Random Multilayer Perceptron with Batch Normalization,"['Amir Joudaki', 'Hadi Daneshmand', 'Francis Bach']","['Not Found', 'Computer Science,University of Virginia, Charlottesville(virginia.edu)', 'INRIA(inria.fr)']",Not Found
Hyperparameters in Reinforcement Learning and How To Tune Them,"['Theresa Eimer', 'Marius Lindauer', 'Roberta Raileanu']","['Leibniz Universität Hannover(uni-hannover.de)', 'Leibniz Universität Hannover(uni-hannover.de)', 'Facebook(fb.com)']",June 2023
Towards Constituting Mathematical Structures for Learning to Optimize,"['Jialin Liu', 'Xiaohan Chen', 'Zhangyang Wang', 'Wotao Yin', 'HanQin Cai']","['University of Central Florida(ucf.edu)', 'Alibaba Group(alibaba-inc.com)', 'University of Texas at Austin(utexas.edu)', 'Alibaba Group US(alibaba-inc.com)', 'University of Central Florida(ucf.edu)']",May 2023
Identifiability and Generalizability in Constrained Inverse Reinforcement Learning,"['Andreas Schlaginhaufen', 'Maryam Kamgarpour']","['EPFL - EPF Lausanne(epfl.ch)', 'EPFL - EPF Lausanne(epfl.ch)']",June 2023
Adaptive Whitening in Neural Populations with Gain-modulating Interneurons,"['Lyndon Duong', 'David Lipshutz', 'David Heeger', 'Dmitri Chklovskii', 'Eero P Simoncelli']","['Apple(apple.com)', 'Neuroscience,Baylor College of Medicine(bcm.edu)', 'Psychology and Neural Science,New York University(nyu.edu)', 'Simons Foundation(simonsfoundation.org)', 'New York University(nyu.edu)']","27 January, 2023"
Optimizing the Collaboration Structure in Cross-Silo Federated Learning,"['Wenxuan Bao', 'Haohan Wang', 'Jun Wu', 'Jingrui He']","['Not Found', 'University of Illinois at Urbana-Champaign(illinois.edu)', 'Michigan State University(msu.edu)', 'School of Information Sciences,University of Illinois at Urbana-Champaign(illinois.edu)']",June 2023
Smart Initial Basis Selection for Linear Programs,"['Zhenan Fan', 'Xinglu Wang', 'Oleksandr Yakovenko', 'Abdullah Ali Sivas', 'Owen Ren', 'Yong Zhang', 'Zirui Zhou']","['Huawei Technologies Ltd.(huawei.com)', 'Not Found', 'Huawei Technologies Ltd.(huawei.com)', 'Huawei Technologies Ltd.(huawei.com)', 'Not Found', 'Huawei Technologies Ltd., Canada(huawei.com)', 'Huawei Technologies Ltd.(huawei.com)']",Not Found
From Relational Pooling to Subgraph GNNs: A Universal Framework for More Expressive Graph Neural Networks,"['Cai Zhou', 'Xiyuan Wang', 'Muhan Zhang']","['Department of Electrical Engineering and Computer Science,Massachusetts Institute of Technology(mit.edu)', 'Peking University(pku.edu.cn)', 'Peking University(pku.edu.cn)']",May 2023
The Unreasonable Effectiveness of Few-shot Learning for Machine Translation,"['Xavier Garcia', 'Yamini Bansal', 'Colin Cherry', 'George Foster', 'Maxim Krikun', 'Melvin Johnson', 'Orhan Firat']","['Google(google.com)', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found']",February 2023
Auxiliary Learning as an Asymmetric Bargaining Game,"['Aviv Shamsian', 'Aviv Navon', 'Neta Glazer', 'Kenji Kawaguchi', 'Gal Chechik', 'Ethan Fetaya']","['Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found']","31 January, 2023"
Additive Causal Bandits with Unknown Graph,"['Alan Malek', 'Virginia Aglietti', 'Silvia Chiappa']","['Not Found', 'Not Found', 'Not Found']",June 2023
Mitigating Spurious Correlations in Multi-modal Models during Fine-tuning,"['Yu Yang', 'Besmira Nushi', 'Hamid Palangi', 'Baharan Mirzasoleiman']","['Not Found', 'Not Found', 'Not Found', 'Not Found']","8 April, 2023"
Detecting Adversarial Directions in Deep Reinforcement Learning to Make Robust Decisions,"['Ezgi Korkmaz', 'Jonah Brown-Cohen']","['Not Found', 'Not Found']",June 2023
Efficient Exploration via Epistemic-Risk-Seeking Policy Optimization,"[""Brendan O'Donoghue""]",['Not Found'],"18 February, 2023"
Variational Sparse Inverse Cholesky Approximation for Latent Gaussian Processes via Double Kullback-Leibler Minimization,"['Jian Cao', 'Myeongjong Kang', 'Felix Jimenez', 'Huiyan Sang', 'Florian Tobias Schaefer', 'Matthias Katzfuss']","['Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found']","30 January, 2023"
Improved Policy Evaluation for Randomized Trials of Algorithmic Resource Allocation,"['Aditya Mate', 'Bryan Wilder', 'Aparna Taneja', 'Milind Tambe']","['Not Found', 'Not Found', 'Not Found', 'Not Found']",February 2023
Efficient Quantum Algorithms for Quantum Optimal Control,"['Xiantao Li', 'Chunhao Wang']","['Not Found', 'Not Found']","5 April, 2023"
SLAMB: Accelerated Large Batch Training with Sparse Communication,"['Hang Xu', 'Wenxuan Zhang', 'Jiawei Fei', 'Yuzhe Wu', 'TingWen Xie', 'Jun Huang', 'Yuchen Xie', 'Mohamed Elhoseiny', 'Panos Kalnis']","['Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found']",Not Found
Cooperation in the Latent Space: The Benefits of Adding Mixture Components in Variational Autoencoders,"['Oskar Kviman', 'Ricky Molén', 'Alexandra Hotti', 'Semih Kurt', 'Víctor Elvira', 'Jens Lagergren']","['Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found']","30 September, 2022"
Learning to Incentivize Information Acquisition: Proper Scoring Rules Meet Principal-Agent Model,"['Siyu Chen', 'Jibang Wu', 'Yifan Wu', 'Zhuoran Yang']","['Not Found', 'Not Found', 'Not Found', 'Not Found']","15 March, 2023"
High Probability Convergence of Stochastic Gradient Methods ,"['Zijian Liu', 'Ta Duy Nguyen', 'Thien Hang Nguyen', 'Alina Ene', 'Huy Nguyen']","['Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found']",February 2023
Towards Understanding and Reducing Graph Structural Noise for GNNs,"['Mingze Dong', 'Yuval Kluger']","['Not Found', 'Not Found']",Not Found
On the Convergence of Gradient Flow on Multi-layer Linear Models,"['Hancheng Min', 'Rene Vidal', 'Enrique Mallada']","['Not Found', 'Not Found', 'Not Found']",Not Found
Single Point-Based Distributed Zeroth-Order Optimization with a Non-Convex Stochastic Objective Function,"['Elissa Mhanna', 'Mohamad Assaad']","['Not Found', 'Not Found']",October 2024
Beyond Exponentially Fast Mixing in Average-Reward Reinforcement Learning via Multi-Level Monte Carlo Actor-Critic,"['Wesley Suttle', 'Amrit Bedi', 'Bhrij Patel', 'Brian M. Sadler', 'Alec Koppel', 'Dinesh Manocha']","['Army Research Laboratory(army.mil)', 'University of Central Florida(ucf.edu)', 'Computer Science,University of Maryland, College Park(cs.umd.edu)', 'Center for Autonomy,University of Texas at Austin(utexas.edu)', 'J.P. Morgan Chase(jpmorgan.com)', 'Computer Science and ECE,University of Maryland, College Park(umd.edu)']","27 January, 2023"
Neural Network Accelerated Implicit Filtering: Integrating Neural Network Surrogates With Provably Convergent Derivative Free Optimization Methods,"['Brian Irwin', 'Eldad Haber', 'Raviv Gal', 'Avi Ziv']","['University of British Columbia(ubc.ca)', 'EOAS,University of British Columbia(ubc.ca)', 'International Business Machines(ibm.com)', 'Not Found']",Not Found
Stochastic Marginal Likelihood Gradients using Neural Tangent Kernels,"['Alexander Immer', 'Tycho F.A. van der Ouderaa', 'Mark van der Wilk', 'Gunnar Ratsch', 'Bernhard Schölkopf']","['Not Found', 'Qualcomm Inc, Qualcomm(qti.qualcomm.com)', 'Department of Computer Science,University of Oxford(cs.ox.ac.uk)', 'Swiss Federal Institute of Technology(ethz.ch)', 'Not Found']",June 2023
Constrained Optimization via Exact Augmented Lagrangian and Randomized Iterative Sketching,"['Ilgee Hong', 'Sen Na', 'Michael W. Mahoney', 'mladen kolar']","['Georgia Institute of Technology(gatech.edu)', 'Georgia Institute of Technology(gatech.edu)', 'Not Found', 'Department of Data Sciences and Operations,University of Southern California(usc.edu)']",May 2023
FAENet: Frame Averaging Equivariant GNN for Materials Modeling,"['Alexandre AGM Duval', 'Victor Schmidt', 'Alex Hernández-García', 'Santiago Miret', 'Fragkiskos D. Malliaros', 'Yoshua Bengio', 'David Rolnick']","['Inria, Mila(inria.fr)', 'University of Montreal(umontreal.ca)', 'DIRO,Université de Montréal(umontreal.ca)', 'Lila Sciences(lila.ai)', 'CentraleSupélec, Inria, Paris-Saclay University(centralesupelec.fr)', 'computer science and operations research,University of Montreal(umontreal.ca)', 'School of Computer Science,McGill University(cs.mcgill.ca)']",May 2023
Maximal Initial Learning Rates in Deep ReLU Networks,"['Gaurav Iyer', 'Boris Hanin', 'David Rolnick']","['School of Computer Science,McGill University, McGill University(mail.mcgill.ca)', 'Princeton University(princeton.edu)', 'School of Computer Science,McGill University(cs.mcgill.ca)']","14 December, 2022"
Accelerated Cyclic Coordinate Dual Averaging with Extrapolation for Composite Convex Optimization,"['Cheuk Yin Lin', 'Chaobing Song', 'Jelena Diakonikolas']","['Department of Computer Science, University of Wisconsin, Madison(cs.wisc.edu)', 'University of Wisconsin, Madison(wisc.edu)', 'Computer Sciences,University of Wisconsin, Madison(wisc.edu)']",March 2023
A Robust Test for the Stationarity Assumption in Sequential Decision Making,"['Jitao Wang', 'Chengchun Shi', 'Zhenke Wu']","['Biostatistics,University of Michigan - Ann Arbor(umich.edu)', 'London School of Economics(lse.ac.uk)', 'Biostatistics,University of Michigan, Ann Arbor(umich.edu)']",Not Found
"Score Approximation, Estimation and Distribution Recovery of Diffusion Models on Low-Dimensional Data","['Minshuo Chen', 'Kaixuan Huang', 'Tuo Zhao', 'Mengdi Wang']","['Northwestern University(northwestern.edu)', 'Princeton University(princeton.edu)', 'Georgia Institute of Technology(gatech.edu)', 'ECE,Princeton University(princeton.edu)']",February 2023
Why Target Networks Stabilise Temporal Difference Methods,"['Mattie Fellows', 'Matthew J. A. Smith', 'Shimon Whiteson']","['University of Oxford(eng.ox.ac.uk)', 'Independent(cs.ox.ac.uk)', 'University of Oxford(ox.ac.uk)']","24 February, 2023"
Simplified Temporal Consistency Reinforcement Learning,"['Yi Zhao', 'Wenshuai Zhao', 'Rinu Boney', 'Juho Kannala', 'Joni Pajarinen']","['Department of Electrical Engineering and Automation,Aalto University(aalto.fi)', 'Aalto University(aalto.fi)', 'Apple(apple.com)', 'Aalto University(aalto.fi)', 'Department of Electrical Engineering and Automation,Aalto University(aalto.fi)']",June 2023
Generalized Implicit Follow-The-Regularized-Leader,"['Keyi Chen', 'Francesco Orabona']","['Boston University(bu.edu)', 'King Abdullah University of Science and Technology(kaust.edu.sa)']",June 2023
On Pitfalls of Test-Time Adaptation,"['Hao Zhao', 'Yuejiang Liu', 'Alexandre Alahi', 'Tao Lin']","['Mechanical Engineering,EPFL - EPF Lausanne(epfl.ch)', 'Stanford University(cs.stanford.edu)', 'EPFL(epfl.ch)', 'School of Engineering,Westlake University(westlake.edu)']",June 2023
Algorithms for bounding contribution for histogram estimation under user-level privacy,"['Yuhan Liu', 'Ananda Theertha Suresh', 'Wennan Zhu', 'Peter Kairouz', 'Marco Gruteser']","['Computer Science,Rice University(rice.edu)', 'Google(google.com)', 'Google(google.com)', 'Google(google.com)', 'Google(google.com)']","7 June, 2022"
Are Gaussian Data All You Need? The Extents and Limits of Universality in High-Dimensional Generalized Linear Estimation,"['Luca Pesce', 'Florent Krzakala', 'Bruno Loureiro', 'Ludovic Stephan']","['EPFL - EPF Lausanne(epfl.ch)', 'Swiss Federal Institute of Technology Lausanne(epfl.ch)', 'Ecole Normale Supérieure, Ecole Normale Supérieure de Paris(di.ens.fr)', ""Ecole Nationale de la Statistique et de l'Analyse de l'information(ensai.fr)""]",Not Found
Model-based Offline Reinforcement Learning with Count-based Conservatism,"['Byeongchan Kim', 'Min-hwan Oh']","['Seoul National University(snu.ac.kr)', 'Seoul National University(snu.ac.kr)']",July 2023
