Title,Authors,Institutes,Submission Date
Exact Certification of (Graph) Neural Networks Against Label Poisoning,"['Mahalakshmi Sabanayagam', 'Lukas Gosch', 'Stephan Günnemann', 'Debarghya Ghoshdastidar']","['Department of Informatics, Technische Universität München(in.tum.de)', 'School of Computation, Information and Technology,Technical University of Munich(tum.de)', 'Technical University Munich(tum.de)', 'Technical University Munich(tum.de)']","30 November, 2024"
Better Instruction-Following Through Minimum Bayes Risk,"['Ian Wu', 'Patrick Fernandes', 'Amanda Bertsch', 'Seungone Kim', 'Sina Khoshfetrat Pakazad', 'Graham Neubig']","['Carnegie Mellon University(cmu.edu)', 'School of Computer Science, Carnegie Mellon University(cs.cmu.edu)', 'Carnegie Mellon University(cmu.edu)', 'Language Technologies Institute (LTI),Carnegie Mellon University(cmu.edu)', 'C3 AI(c3.ai)', 'Carnegie Mellon University(cmu.edu)']","3 October, 2024"
Union-over-Intersections: Object Detection beyond Winner-Takes-All,"['Aritra Bhowmik', 'Pascal Mettes', 'Martin R. Oswald', 'Cees G. M. Snoek']","['Informatics,University of Amsterdam(uva.nl)', 'Informatics Institute,University of Amsterdam(uva.nl)', 'Department of Computer Science,University of Amsterdam(uva.nl)', 'University of Amsterdam(uva.nl)']","30 November, 2023"
MamKO: Mamba-based Koopman operator for modeling and predictive control,"['ZHAOYANG LI', 'Minghao Han', 'Xunyuan Yin']","['Nanyang Technological University(ntu.edu.sg)', 'Nanyang Technological University(ntu.edu.sg)', 'Chemistry, Chemical Engineering and Biotechnology,Nanyang Technological University(ntu.edu.sg)']",Not Found
LoRA3D: Low-Rank Self-Calibration of 3D Geometric Foundation models,"['Ziqi Lu', 'Heng Yang', 'Danfei Xu', 'Boyi Li', 'Boris Ivanovic', 'Marco Pavone', 'Yue Wang']","['Amazon(amazon.com)', 'School of Engineering and Applied Sciences,Harvard University(seas.harvard.edu)', 'School of Interactive Computing,Georgia Institute of Technology(gatech.edu)', 'NVIDIA Research(nvidia.com)', 'NVIDIA Research,NVIDIA(nvidia.com)', 'Not Found', 'Not Found']",December 2024
Weighted Point Set Embedding for Multimodal Contrastive Learning Toward Optimal Similarity Metric,"['Toshimitsu Uesaka', 'Taiji Suzuki', 'Yuhta Takida', 'Chieh-Hsin Lai', 'Naoki Murata', 'Yuki Mitsufuji']","['Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found']","29 April, 2024"
Can LLMs Really Learn to Translate a Low-Resource Language from One Grammar Book?,"['Seth Aycock', 'David Stap', 'Di Wu', 'Christof Monz', ""Khalil Sima'an""]","['Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found']",Not Found
Retri3D: 3D Neural Graphics Representation Retrieval,"['Yushi Guan', 'Daniel Kwan', 'Jean Sebastien Dandurand', 'Xi Yan', 'Ruofan Liang', 'Yuxuan Zhang', 'Nilesh Jain', 'Nilesh Ahuja', 'Selvakumar Panneer', 'Nandita Vijaykumar']","['Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found']",Not Found
Test-time Adaptation for Cross-modal Retrieval with Query Shift,"['Haobin Li', 'Peng Hu', 'Qianjun Zhang', 'Xi Peng', 'XitingLiu', 'Mouxing Yang']","['Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found']",October 2024
Universal generalization guarantees for Wasserstein distributionally robust models,"['Tam Le', 'Jerome Malick']","['Not Found', 'Not Found']","19 February, 2024"
Conformal Prediction Sets Can Cause Disparate Impact,"['Jesse C. Cresswell', 'Bhargava Kumar', 'Yi Sui', 'Mouloud Belbahri']","['Not Found', 'Not Found', 'Not Found', 'Not Found']","2 October, 2024"
In Search of Forgotten Domain Generalization,"['Prasanna Mayilvahanan', 'Roland S. Zimmermann', 'Thaddäus Wiedemer', 'Evgenia Rusak', 'Attila Juhos', 'Matthias Bethge', 'Wieland Brendel']","['Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found']","10 October, 2024"
TOP-ERL: Transformer-based Off-Policy Episodic Reinforcement Learning,"['Ge Li', 'Dong Tian', 'Hongyi Zhou', 'Xinkai Jiang', 'Rudolf Lioutikov', 'Gerhard Neumann']","['Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found']","12 October, 2024"
On the Expressiveness of Rational ReLU Neural Networks With Bounded Depth,"['Gennadiy Averkov', 'Christopher Hojny', 'Maximilian Merkert']","['Not Found', 'Not Found', 'Not Found']","10 February, 2025"
On the Optimization and Generalization of Two-layer Transformers with Sign Gradient Descent,"['Bingrui Li', 'Wei Huang', 'Andi Han', 'Zhanpeng Zhou', 'Taiji Suzuki', 'Jun Zhu', 'Jianfei Chen']","['Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found']","7 October, 2024"
"Emergent Orientation Maps —— Mechanisms, Coding Efficiency and Robustness","['Haixin Zhong', 'Haoyu Wang', 'Wei P Dai', 'Yuchao Huang', 'Mingyi Huang', 'Rubin Wang', 'Anna Wang Roe', 'yuguo yu']","['Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found']",Not Found
How Much is Unseen Depends Chiefly on Information About the Seen,"['Seongmin Lee', 'Marcel Boehme']","['Not Found', 'Not Found']","8 February, 2024"
Harnessing Diversity for Important Data Selection in Pretraining Large Language Models,"['Chi Zhang', 'Huaping Zhong', 'Kuan Zhang', 'Chengliang Chai', 'Rui Wang', 'Xinlin Zhuang', 'Tianyi Bai', 'Qiu Jiantao', 'Lei Cao', 'Ju Fan', 'Ye Yuan', 'Guoren Wang', 'Conghui He']","['Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found']","25 September, 2024"
Adaptive Gradient Clipping for Robust Federated Learning,"['Youssef Allouah', 'Rachid Guerraoui', 'Nirupam Gupta', 'Ahmed Jellouli', 'Geovani Rizk', 'John Stephan']","['EPFL - Swiss Federal Institute of Technology Lausanne(epfl.ch)', 'Swiss Federal Institute of Technology Lausanne(epfl.ch)', 'Not Found', 'Philico(philico.com)', 'EPFL - EPF Lausanne(epfl.ch)', 'EPFL(epfl.ch)']","23 May, 2024"
Imputation for prediction: beware of diminishing returns.,"['Marine Le Morvan', 'Gael Varoquaux']","['INRIA(inria.fr)', 'INRIA(inria.fr)']","29 July, 2024"
Joint Gradient Balancing for Data Ordering in Finite-Sum Multi-Objective Optimization,"['Hansi Yang', 'James Kwok']","['Department of Computer Science and Engineering, Hong Kong University of Science and Technology(cse.ust.hk)', 'Not Found']",Not Found
"Learning from negative feedback, or positive feedback or both","['Abbas Abdolmaleki', 'Bilal Piot', 'Bobak Shahriari', 'Jost Tobias Springenberg', 'Tim Hertweck', 'Michael Bloesch', 'Rishabh Joshi', 'Thomas Lampe', 'Junhyuk Oh', 'Nicolas Heess', 'Jonas Buchli', 'Martin Riedmiller']","['Google(google.com)', 'Google(google.com)', 'Google DeepMind(google.com)', 'Physical Intelligence(physicalintelligence.company)', 'DeepMind(deepmind.com)', 'DeepMind(google.com)', 'Google(google.com)', 'DeepMind(deepmind.com)', 'DeepMind(google.com)', 'Google DeepMind(google.com)', 'DeepMind(deepmind.com)', 'Universität Freiburg(uni-freiburg.de)']","5 October, 2024"
CausalRivers - Scaling up benchmarking of causal discovery for real-world time-series,"['Gideon Stein', 'Maha Shadaydeh', 'Jan Blunk', 'Niklas Penzel', 'Joachim Denzler']","['Friedrich-Schiller Universität Jena(uni-jena.de)', 'Jena University(uni-jena.de)', 'Friedrich-Schiller Universität Jena(uni-jena.de)', 'Mathematics and Computer Science,Friedrich-Schiller Universität Jena(uni-jena.de)', 'Friedrich-Schiller-University Jena(uni-jena.de)']",March 2025
Signature Kernel Conditional Independence Tests in Causal Discovery for Stochastic Processes,"['Georg Manten', 'Cecilia Casolo', 'Emilio Ferrucci', 'Søren Wengel Mogensen', 'Cristopher Salvi', 'Niki Kilbertus']","['Technische Universität München(tum.de)', 'Technische Universität München(tum.de)', 'University of Oxford(ox.ac.uk)', 'Lund University / Lund Institute of Technology(lth.se)', 'Imperial College London(ic.ac.uk)', 'Technische Universität München(tum.de)']","28 February, 2024"
Provably Reliable Conformal Prediction Sets in the Presence of Data Poisoning,"['Yan Scholten', 'Stephan Günnemann']","['Technische Universität München(tum.de)', 'Technical University Munich(tum.de)']","13 October, 2024"
Weak-to-Strong Preference Optimization: Stealing Reward from Weak Aligned Model,"['Wenhong Zhu', 'Zhiwei He', 'Xiaofeng Wang', 'Pengfei Liu', 'Rui Wang']","['Shanghai Innovation Institute(sii.edu.cn)', 'Shanghai Jiao Tong University(sjtu.edu.cn)', 'Computer science,Shanghai Jiaotong University(sjtu.edu)', 'School of Computer Science and Technology,Shanghai Jiaotong University(sjtu.edu)', 'Shanghai Jiao Tong University(sjtu.edu.cn)']","24 October, 2024"
Benchmarking Predictive Coding Networks -- Made Simple,"['Luca Pinchetti', 'Chang Qi', 'Oleh Lokshyn', 'Cornelius Emde', ""Amine M'Charrak"", 'Mufeng Tang', 'Simon Frieder', 'Bayar Menzat', 'Gaspard Oliviers', 'Rafal Bogacz', 'Thomas Lukasiewicz', 'Tommaso Salvatori']","['Department of Computer Science, University of Oxford(cs.ox.ac.uk)', 'Technische Universität Wien(tuwien.ac.at)', 'Technische Universität Wien(tuwien.ac.at)', 'Not Found', 'Department of Computer Science,University of Oxford(cs.ox.ac.uk)', 'Department of Neuroscience,University of Oxford(ox.ac.uk)', 'Not Found', 'Not Found', 'Department of Clinical Neuroscience,University of Oxford(oxford.ac.uk)', 'University of Oxford(ox.ac.uk)', 'Institute of Logic and Computation, Technische Universität Wien(tuwien.ac.at)', 'VERSES(verses.ai)']","1 July, 2024"
LiFT: Learning to Fine-Tune via Bayesian Parameter Efficient Meta Fine-Tuning,"['Minyoung Kim', 'Timothy Hospedales']","['Samsung AI Center, Cambridge, UK(samsung.com)', 'University of Edinburgh(ed.ac.uk)']",Not Found
Lightweight Neural App Control,"['Filippos Christianos', 'Georgios Papoudakis', 'Thomas Coste', 'Jianye HAO', 'Jun Wang', 'Kun Shao']","['Convergence AI(convergence.ai)', 'Huawei Technologies Research & Development (UK) Ltd(huawei.com)', 'University of Cambridge(cam.ac.uk)', 'Tianjin University(tju.edu.cn)', 'Computer Science,University College London(ucl.ac.uk)', 'Not Found']","23 October, 2024"
Progressive Compositionality in Text-to-Image Generative Models,"['Xu Han', 'Linghao Jin', 'Xiaofeng Liu', 'Paul Pu Liang']","['Yale University(yale.edu)', 'University of Southern California(usc.edu)', 'Yale University(yale.edu)', 'Massachusetts Institute of Technology(mit.edu)']","22 October, 2024"
On Quantizing Neural Representation for Variable-Rate Video Coding,"['Junqi Shi', 'Zhujia Chen', 'Hanfei Li', 'Qi Zhao', 'Ming Lu', 'Tong Chen', 'Zhan Ma']","['nanjing university(nju.edu.cn)', 'nanjing university(nju.edu.cn)', 'EE,nanjing university(nju.edu.cn)', 'Not Found', 'Nanjing University(nju.edu.cn)', 'nanjing university(nju.edu.cn)', 'Nanjing University(nju.edu.cn)']",February 2025
Can Watermarked LLMs be Identified by Users via Crafted Prompts?,"['Aiwei Liu', 'Sheng Guan', 'Yiming Liu', 'Leyi Pan', 'Yifei Zhang', 'Liancheng Fang', 'Lijie Wen', 'Philip S. Yu', 'Xuming Hu']","['Tsinghua University(tsinghua.edu.cn)', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found']",Not Found
"Temporal Heterogeneous Graph Generation with Privacy, Utility, and Efficiency","['Xinyu He', 'Dongqi Fu', 'Hanghang Tong', 'Ross Maciejewski', 'Jingrui He']","['Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found']",Not Found
Attention with Markov: A Curious Case of Single-layer Transformers,"['Ashok Vardhan Makkuva', 'Marco Bondaschi', 'Adway Girish', 'Alliot Nagle', 'Martin Jaggi', 'Hyeji Kim', 'Michael Gastpar']","['Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found']",Not Found
The Computational Complexity of Circuit Discovery for Inner Interpretability,"['Federico Adolfi', 'Martina G. Vilas', 'Todd Wareham']","['Not Found', 'Not Found', 'Not Found']","10 October, 2024"
Topological Schrödinger Bridge Matching,['Maosheng Yang'],['Not Found'],"7 April, 2025"
"ThunderKittens: Simple, Fast, and $\textit{Adorable}$ Kernels","['Benjamin Frederick Spector', 'Simran Arora', 'Aaryan Singhal', 'Arjun Parthasarathy', 'Daniel Y Fu', 'Christopher Re']","['Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found']",Not Found
gRNAde: Geometric Deep Learning for 3D RNA inverse design,"['Chaitanya K. Joshi', 'Arian Rokkum Jamasb', 'Ramon Viñas Torné', 'Charles Harris', 'Simon V Mathis', 'Alex Morehead', 'Rishabh Anand', 'Pietro Lio']","['Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found']","24 May, 2023"
A Second-Order Perspective on Model Compositionality and Incremental Learning,"['Angelo Porrello', 'Lorenzo Bonicelli', 'Pietro Buzzega', 'Monica Millunzi', 'Simone Calderara', 'Rita Cucchiara']","['Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found']","25 May, 2024"
Lean-STaR: Learning to Interleave Thinking and Proving,"['Haohan Lin', 'Zhiqing Sun', 'Sean Welleck', 'Yiming Yang']","['Not Found', 'Not Found', 'Not Found', 'Not Found']","13 July, 2024"
Spectral Compressive Imaging via Unmixing-driven Subspace Diffusion Refinement,"['Haijin Zeng', 'Benteng Sun', 'Yongyong Chen', 'Jingyong Su', 'Yong Xu']","['Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found']",Not Found
CBQ: Cross-Block Quantization for Large Language Models,"['Xin Ding', 'Xiaoyu Liu', 'Zhijun Tu', 'Yun Zhang', 'Wei Li', 'Jie Hu', 'Hanting Chen', 'Yehui Tang', 'Zhiwei Xiong', 'Baoqun Yin', 'Yunhe Wang']","['Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found']","13 December, 2023"
Iterative Label Refinement Matters More than Preference Optimization under Weak Supervision,"['Yaowen Ye', 'Cassidy Laidlaw', 'Jacob Steinhardt']","['Not Found', 'Not Found', 'Not Found']",January 2025
uniINF: Best-of-Both-Worlds Algorithm for Parameter-Free Heavy-Tailed MABs,"['Yu Chen', 'Jiatai Huang', 'Yan Dai', 'Longbo Huang']","['Institution for Interdisciplinary Information Sciences (IIIS),Tsinghua University(tsinghua.edu.cn)', 'QD,北京卓识私募基金管理有限公司(zsquant.com)', 'Operations Research Center,Massachusetts Institute of Technology(mit.edu)', 'IIIS,Tsinghua University, Tsinghua University(tsinghua.edu.cn)']","4 October, 2024"
Exploring Local Memorization in Diffusion Models via Bright Ending Attention,"['Chen Chen', 'Daochang Liu', 'Mubarak Shah', 'Chang Xu']","['School of Computer Science,University of Sydney(usyd.edu.au)', 'University of Western Australia(uwa.edu.au)', 'Amazon(amazon.com)', 'School of Computer Science,University of Sydney(sydney.eud.au)']","28 October, 2024"
EmbedLLM: Learning Compact Representations of Large Language Models,"['Richard Zhuang', 'Tianhao Wu', 'Zhaojin Wen', 'Andrew Li', 'Jiantao Jiao', 'Kannan Ramchandran']","['Computer Science,Stanford University(stanford.edu)', 'University of California, Berkeley(berkeley.edu)', 'University of California, Berkeley(berkeley.edu)', 'Computer Science,University of California, Berkeley(berkeley.edu)', 'University of California Berkeley(berkeley.edu)', 'EECS,University of California, Berkeley(berkeley.edu)']","3 October, 2024"
InverseBench: Benchmarking Plug-and-Play Diffusion Priors for Inverse Problems in Physical Sciences,"['Hongkai Zheng', 'Wenda Chu', 'Bingliang Zhang', 'Zihui Wu', 'Austin Wang', 'Berthy Feng', 'Caifeng Zou', 'Yu Sun', 'Nikola Borislavov Kovachki', 'Zachary E Ross', 'Katherine Bouman', 'Yisong Yue']","['California Institute of Technology(caltech.edu)', 'CMS,California Institute of Technology(caltech.edu)', 'California Institute of Technology(caltech.edu)', 'Deparment of Computing + Mathematical Sciences, California Institute of Technology(cms.caltech.edu)', 'California Institute of Technology(caltech.edu)', 'Massachusetts Institute of Technology(mit.edu)', 'Geophysics,California Institute of Technology(caltech.edu)', 'Johns Hopkins University(jh.edu)', 'NVIDIA(nvidia.com)', 'Seismological Laboratory,California Institute of Technology(caltech.edu)', 'California Institute of Technology(caltech.edu)', 'California Institute of Technology(caltech.edu)']","13 March, 2025"
What Does It Mean to Be a Transformer? Insights from a Theoretical Hessian Analysis,"['Weronika Ormaniec', 'Felix Dangel', 'Sidak Pal Singh']","['ETHZ - ETH Zurich(ethz.ch)', 'Vector Institute, Toronto(vectorinstitute.ai)', 'Swiss Federal Institute of Technology Zurich(ethz.ch)']",Not Found
Beyond Squared Error: Exploring Loss Design for Enhanced Training of Generative Flow Networks,"['Rui Hu', 'Yifan Zhang', 'Zhuoran Li', 'Longbo Huang']","['IIIS,Tsinghua University(mails.tsinghua.edu.cn)', 'Princeton University(princeton.edu)', 'Tsinghua University, Tsinghua University(tsinghua.edu.cn)', 'IIIS,Tsinghua University, Tsinghua University(tsinghua.edu.cn)']",October 2024
Adam Exploits $\ell_\infty$-geometry of Loss Landscape via Coordinate-wise Adaptivity,"['Shuo Xie', 'Mohamad Amin Mohamadi', 'Zhiyuan Li']","['Toyota Technological Institute at Chicago(ttic.edu)', 'Toyota Technological Institute at Chicago(ttic.edu)', 'Toyota Technological Institute at Chicago(ttic.edu)']","10 October, 2024"
CBGBench: Fill in the Blank of Protein-Molecule Complex Binding Graph,"['Haitao Lin', 'Guojiang Zhao', 'Odin Zhang', 'Yufei Huang', 'Lirong Wu', 'Cheng Tan', 'Zicheng Liu', 'Zhifeng Gao', 'Stan Z. Li']","['Westlake University(westlake.edu.cn)', 'DP Technology(dp.tech)', 'Zhejiang University(zju.edu.cn)', 'Computer Science Department,Zhejiang University(zju.edu.cn)', 'School of Engineering,Westlake University(westlake.edu.cn)', 'OpenDataLab,Shanghai Artificial Intelligence Laboratory(pjlab.org.cn)', 'School of Engineering,Westlake University(westlake.edu.cn)', 'DP Technology(dp.tech)', 'AI Department,Westlake University(westlake.edu.cn)']","16 June, 2024"
Fair Clustering in the Sliding Window Model,"['Vincent Cohen-Addad', 'Shaofeng H.-C. Jiang', 'Qiaoyuan Yang', 'Yubo Zhang', 'Samson Zhou']","['Google(google.com)', 'Peking University(pku.edu.cn)', 'School of Computer Science,Peking University(stu.pku.edu.cn)', 'School of Computer Science,Peking University(pku.edu.cn)', 'Texas A&M University - College Station(tamu.edu)']",March 2025
NV-Embed: Improved Techniques for Training LLMs as Generalist Embedding Models,"['Chankyu Lee', 'Rajarshi Roy', 'Mengyao Xu', 'Jonathan Raiman', 'Mohammad Shoeybi', 'Bryan Catanzaro', 'Wei Ping']","['NVIDIA(nvidia.com)', 'NVIDIA(nvidia.com)', 'NVIDIA(nvidia.com)', 'NVIDIA(nvidia.com)', 'NVIDIA(nvidia.com)', 'ADLR,NVIDIA(nvidia.com)', 'NVIDIA(nvidia.com)']","27 May, 2024"
Differentiation and Specialization of Attention Heads via the Refined Local Learning Coefficient,"['George Wang', 'Jesse Hoogland', 'Stan van Wingerden', 'Zach Furman', 'Daniel Murfet']","['Timaeus(timaeus.co)', 'Timaeus(timaeus.co)', 'Timaeus(timaeus.co)', 'Boston University, Boston University(bu.edu)', 'School of Mathematics and Statistics,The University of Melbourne(unimelb.edu.au)']",October 2024
VLMaterial: Procedural Material Generation with Large Vision-Language Models,"['Beichen Li', 'Rundi Wu', 'Armando Solar-Lezama', 'Changxi Zheng', 'Liang Shi', 'Bernd Bickel', 'Wojciech Matusik']","['EECS,Massachusetts Institute of Technology(mit.edu)', 'Google(google.com)', 'Massachusetts Institute of Technology(mit.edu)', 'Computer Science,Columbia University(cs.columbia.edu)', 'Google(google.com)', 'Not Found', 'Not Found']","26 January, 2025"
To Trust or Not to Trust? Enhancing Large Language Models' Situated Faithfulness to External Contexts,"['Yukun Huang', 'Sanxing Chen', 'Hongyi Cai', 'Bhuwan Dhingra']","['Not Found', 'Not Found', 'Not Found', 'Not Found']",Not Found
Representative Guidance: Diffusion Model Sampling with Coherence,"['Anh-Dung Dinh', 'Daochang Liu', 'Chang Xu']","['Not Found', 'Not Found', 'Not Found']",Not Found
AIR-BENCH 2024: A Safety Benchmark based on Regulation and Policies Specified Risk Categories,"['Yi Zeng', 'Yu Yang', 'Andy Zhou', 'Jeffrey Ziwei Tan', 'Yuheng Tu', 'Yifan Mai', 'Kevin Klyman', 'Minzhou Pan', 'Ruoxi Jia', 'Dawn Song', 'Percy Liang', 'Bo Li']","['Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found']",Not Found
DARE the Extreme: Revisiting Delta-Parameter Pruning For Fine-Tuned Models,"['Wenlong Deng', 'Yize Zhao', 'Vala Vakilian', 'Minghui Chen', 'Xiaoxiao Li', 'Christos Thrampoulidis']","['Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found']","11 October, 2024"
CREIMBO: Cross-Regional Ensemble Interactions in Multi-view Brain Observations,"['Noga Mudrik', 'Ryan Ly', 'Oliver Ruebel', 'Adam Shabti Charles']","['Not Found', 'Not Found', 'Not Found', 'Not Found']","27 May, 2024"
Learning vector fields of differential equations on manifolds with geometrically constrained operator-valued kernels,"['Daning Huang', 'Hanyang He', 'John Harlim', 'Yan Li']","['Not Found', 'Not Found', 'Not Found', 'Not Found']",Not Found
Budgeted Online Continual Learning by Adaptive Layer Freezing and Frequency-based Sampling,"['Minhyuk Seo', 'Hyunseo Koh', 'Jonghyun Choi']","['Not Found', 'Not Found', 'Not Found']","19 October, 2024"
Control-oriented Clustering of Visual Latent Representation,"['Han Qi', 'Haocheng Yin', 'Heng Yang']","['Not Found', 'Not Found', 'Not Found']","7 October, 2024"
When do GFlowNets learn the right distribution?,"['Tiago Silva', 'Rodrigo Barreto Alves', 'Eliezer de Souza da Silva', 'Amauri H Souza', 'Vikas Garg', 'Samuel Kaski', 'Diego Mesquita']","['Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found']",Not Found
$R^2$-Guard: Robust Reasoning Enabled LLM Guardrail via Knowledge-Enhanced Logical Reasoning,"['Mintong Kang', 'Bo Li']","['Not Found', 'Not Found']",October 2025
NetFormer: An interpretable model for recovering dynamical connectivity in neuronal population dynamics,"['Ziyu Lu', 'Wuwei Zhang', 'Trung Le', 'Hao Wang', 'Uygar Sümbül', 'Eric Todd SheaBrown', 'Lu Mi']","['Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found']",Not Found
Revisiting Random Walks for Learning on Graphs,"['Jinwoo Kim', 'Olga Zaghen', 'Ayhan Suleymanzade', 'Youngmin Ryou', 'Seunghoon Hong']","['Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found']","1 July, 2024"
DeFT: Decoding with Flash Tree-attention for Efficient Tree-structured LLM Inference,"['Jinwei Yao', 'Kaiqi Chen', 'Kexun Zhang', 'Jiaxuan You', 'Binhang Yuan', 'Zeke Wang', 'Tao Lin']","['Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found']","30 March, 2024"
How to Find the Exact Pareto Front for Multi-Objective MDPs?,"['Yining Li', 'Peizhong Ju', 'Ness Shroff']","['Not Found', 'Not Found', 'Not Found']",Not Found
Enhancing Learning with Label Differential Privacy by Vector Approximation,"['Puning Zhao', 'Jiafei Wu', 'Zhe Liu', 'Li Shen', 'Zhikun Zhang', 'Rongfei Fan', 'Le Sun', 'Qingming Li']","['Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found']",May 2024
VisualPredicator: Learning Abstract World Models with Neuro-Symbolic Predicates for Robot Planning,"['Yichao Liang', 'Nishanth Kumar', 'Hao Tang', 'Adrian Weller', 'Joshua B. Tenenbaum', 'Tom Silver', 'Joao F. Henriques', 'Kevin Ellis']","['University of Cambridge(cam.ac.uk)', 'EECS,Massachusetts Institute of Technology(mit.edu)', 'Computer Science,Cornell University(cornell.edu)', 'Alan Turing Institute(turing.ac.uk)', 'Brain and Cognitive Sciences,Massachusetts Institute of Technology(mit.edu)', 'ECE,Princeton University(princeton.edu)', 'University of Oxford(ox.ac.uk)', 'Cornell University(cornell.edu)']","30 October, 2024"
Multi-Draft Speculative Sampling: Canonical Decomposition and Theoretical Limits,"['Ashish J Khisti', 'MohammadReza Ebrahimi', 'Hassan Dbouk', 'Arash Behboodi', 'Roland Memisevic', 'Christos Louizos']","['Toronto University(utoronto.ca)', 'Qualcomm Inc, QualComm(qti.qualcomm.com)', 'Qualcomm Inc, QualComm(qti.qualcomm.com)', 'QualComm(qualcomm.com)', 'Twenty Billion Neurons(twentybn.com)', 'Not Found']","23 October, 2024"
First-Person Fairness in Chatbots,"['Tyna Eloundou', 'Alex Beutel', 'David G. Robinson', 'Keren Gu', 'Anna-Luisa Brakman', 'Pamela Mishkin', 'Meghan Shah', 'Johannes Heidecke', 'Lilian Weng', 'Adam Tauman Kalai']","['OpenAI(openai.com)', 'Not Found', 'Apple University(apple.com)', 'OpenAI(openai.com)', 'Stanford University(stanford.edu)', 'Research,OpenAI(openai.com)', 'OpenAI(openai.com)', 'OpenAI(openai.com)', 'OpenAI(openai.com)', 'Not Found']","16 October, 2024"
Can Large Language Models Understand Symbolic Graphics Programs?,"['Zeju Qiu', 'Weiyang Liu', 'Haiwen Feng', 'Zhen Liu', 'Tim Z. Xiao', 'Katherine M. Collins', 'Joshua B. Tenenbaum', 'Adrian Weller', 'Michael J. Black', 'Bernhard Schölkopf']","['Empirical Inference,Max-Planck-Institute for Intelligent Systems, Max-Planck Institute(is.mpg.de)', 'Department of Computer Science and Engineering, The Chinese University of Hong Kong(cse.cuhk.edu.hk)', 'EECS,University of California, Berkeley(berkeley.edu)', 'The Chinese University of Hong Kong (Shenzhen)(cuhk.edu.cn)', 'Max Planck Institute for Intelligent Systems, Max-Planck Institute(tuebingen.mpg.de)', 'Engineering,University of Cambridge(cam.ac.uk)', 'Brain and Cognitive Sciences,Massachusetts Institute of Technology(mit.edu)', 'Alan Turing Institute(turing.ac.uk)', 'University of Tübingen(uni-tuebingen.de)', 'Not Found']",Not Found
Token Statistics Transformer: Linear-Time Attention via Variational Rate Reduction,"['Ziyang Wu', 'Tianjiao Ding', 'Yifu Lu', 'Druv Pai', 'Jingyuan Zhang', 'Weida Wang', 'Yaodong Yu', 'Yi Ma', 'Benjamin David Haeffele']","['University of California, Berkeley(berkeley.edu)', 'Artificial Intelligence Fundamental Research,Amazon(amazon.com)', 'University of Michigan - Ann Arbor(umich.edu)', 'EECS,Electrical Engineering & Computer Science Department, University of California, Berkeley(eecs.berkeley.edu)', 'Not Found', 'Tsinghua University(tsinghua.edu.cn)', 'OpenAI(openai.com)', 'Computer Science,University of Hong Kong(hku.hk)', 'Not Found']",December 2024
Nonlinear Sequence Embedding by Monotone Variational Inequality,"['Jonathan Yuyang Zhou', 'Yao Xie']","['Massachusetts Institute of Technology(mit.edu)', 'Georgia Institute of Technology(gatech.edu)']",Not Found
