Title,Authors,Institutes,Submission Date
"Policy Learning from Tutorial Books via Understanding, Rehearsing and Introspecting","['Xiong-Hui Chen', 'Ziyan Wang', 'Yali Du', 'Shengyi Jiang', 'Meng Fang', 'Yang Yu', 'Jun Wang']","['Nanjing University(nju.edu.cn)', 'AI Frontier,Microsoft(microsoft.com)', ""King's College London(kcl.ac.uk)"", 'The University of Hong Kong(hku.hk)', 'University of Liverpool(liverpool.ac.uk)', 'School of Artificial Intelligence,Nanjing University(nju.edu.cn)', 'Computer Science,University College London(ucl.ac.uk)']",Not Found
GIC: Gaussian-Informed Continuum for Physical Property Identification and Simulation,"['Junhao Cai', 'Yuji Yang', 'Weihao Yuan', 'Yisheng HE', 'Zilong Dong', 'Liefeng Bo', 'Hui Cheng', 'Qifeng Chen']","['Hong Kong University of Science and Technology(ust.hk)', 'School of Electronics and Information Technology,Sun Yat-Sen University(mail2.sysu.edu.cn)', 'Alibaba Group(alibaba-inc.com)', 'Alibaba Group(alibaba-inc.com)', 'Alibaba Group(alibaba-inc.com)', 'Alibaba Group(alibaba-inc.com)', 'Not Found', 'Hong Kong University of Science and Technology(hkust.edu)']","21 June, 2024"
PV-Tuning: Beyond Straight-Through Estimation for Extreme LLM Compression,"['Vladimir Malinovskii', 'Denis Mazur', 'Ivan Ilin', 'Denis Kuznedelev', 'Konstantin Pavlovich Burlachenko', 'Kai Yi', 'Dan Alistarh', 'Peter Richtárik']","['Yandex Research,Yandex(yandex-team.ru)', 'shxmxn(shxmxn.online)', 'GenAI Center of Excellence,King Abdullah University of Science and Technology(kaust.edu.sa)', 'Yandex(yandex-team.ru)', 'KAUST(kaust.edu.sa)', 'Meta(meta.com)', 'Institute of Science and Technology(ist.ac.at)', 'King Abdullah University of Science and Technology (KAUST)(kaust.edu.sa)']","23 May, 2024"
RL-GPT: Integrating Reinforcement Learning and Code-as-policy,"['Shaoteng Liu', 'Haoqi Yuan', 'Minda Hu', 'Yanwei Li', 'Yukang Chen', 'Shu Liu', 'Zongqing Lu', 'Jiaya Jia']","['The Chinese University of Hong Kong(cuhk.edu.hk)', 'Peking University(pku.edu.cn)', 'Department of Computer Science and Engineering,The Chinese University of Hong Kong(cse.cuhk.edu.hk)', 'Not Found', 'NVIDIA(nvidia.com)', 'Development Department,SmartMore Ltd.(smartmore.com)', 'Not Found', 'Department of Computer Science and Engineering, Hong Kong University of Science and Technology(cse.ust.hk)']",February 2024
Statistical Efficiency of Distributional Temporal Difference Learning,"['Yang Peng', 'Liangyu Zhang', 'Zhihua Zhang']","['School of Mathematical Sciences,Peking University(pku.edu.cn)', 'School of Statistics and Data Science,Shanghai University of Finance and Economics(sufe.edu.cn)', 'Shanghai Jiao Tong University( )']","9 March, 2024"
Exploitation of a Latent Mechanism in Graph Contrastive Learning: Representation Scattering,"['Dongxiao He', 'Lianze Shan', 'Jitao Zhao', 'Hengrui Zhang', 'Zhen Wang', 'Weixiong Zhang']","['Computer Science,Tianjin University(tju.edu.cn)', 'College of Intelligence and Computing,Tianjin University(tju.edu.cn)', 'College of Intelligence and Computing,Tianjin University(tju.edu.cn)', 'Computer Science,University of Illinois, Chicago(uic.edu)', 'school of cybersecurity,Northwestern Polytechnical University(nwpu.edu.cn)', 'Washington University, Saint Louis(wustl.edu)']",Not Found
You Only Cache Once: Decoder-Decoder Architectures for Language Models,"['Yutao Sun', 'Li Dong', 'Yi Zhu', 'Shaohan Huang', 'Wenhui Wang', 'Shuming Ma', 'Quanlu Zhang', 'Jianyong Wang', 'Furu Wei']","['Computer Science and Technology,Tsinghua University, Tsinghua University(tsinghua.edu.cn)', 'Microsoft Research(microsoft.com)', 'System and Network Research Group,Research, Microsoft(research.microsoft.com)', 'Microsoft(microsoft.com)', 'Microsoft(microsoft.com)', 'Microsoft(microsoft.com)', 'Microsoft(microsoft.com)', 'CS,Tsinghua University, Tsinghua University(tsinghua.edu.cn)', 'Microsoft Research(microsoft.com)']","8 May, 2024"
Divide-and-Conquer Meets Consensus: Unleashing the Power of Functions in Code Generation,"['Jingchang Chen', 'Hongxuan Tang', 'Zheng Chu', 'Qianglong Chen', 'Zekun Wang', 'Ming Liu', 'Bing Qin']","['Harbin Institute of Technology(hit.edu.cn)', 'Microsoft(microsoft.com)', 'Harbin Institute of Technology(hit.edu.cn)', 'Huawei Technologies Ltd.(huawei.com)', 'Not Found', 'Computer Sciences,Harbin Institute of Technology(hit.edu.cn)', 'Harbin Institute of Technology(hit.edu.cn)']","30 May, 2024"
DuQuant: Distributing Outliers via Dual Transformation Makes Stronger Quantized LLMs,"['Haokun Lin', 'Haobo Xu', 'Yichen Wu', 'Jingzhi Cui', 'Yingtao Zhang', 'Linzhan Mou', 'Linqi Song', 'Zhenan Sun', 'Ying Wei']","['Not Found', 'Not Found', 'Harvard University(harvard.edu)', 'Tsinghua University, Tsinghua University(mails.tsinghua.edu.cn)', 'Computer Science,Tsinghua University, Tsinghua University(tsinghua.edu.cn)', 'Not Found', 'City University of Hong Kong(cityu.edu.hk)', 'NLPR,Institute of automation, Chinese academy of science, Chinese Academy of Sciences(ia.ac.cn)', 'Zhejiang University(zju.edu.cn)']","3 June, 2024"
Not All Tokens Are What You Need for Pretraining,"['Zhenghao Lin', 'Zhibin Gou', 'Yeyun Gong', 'Xiao Liu', 'yelong shen', 'Ruochen Xu', 'Chen Lin', 'Yujiu Yang', 'Jian Jiao', 'Nan Duan', 'Weizhu Chen']","['Microsoft(microsoft.com)', 'Tsinghua University, Tsinghua University(mail.tsinghua.edu.cn)', 'Microsoft(microsoft.com)', 'Microsoft Research Asia(microsoft.com)', 'Not Found', 'Om AI(hzlh.com)', 'School of Informatics,Xiamen University(xmu.edu.cn)', 'Tsinghua Shenzhen International Graduate School,Tsinghua University(tsinghua.edu.cn)', 'Ads Engineering,Microsoft(microsoft.com)', 'StepFun(step.ai)', 'Microsoft GenAI(microsoft.com)']",Not Found
Achieving Optimal Clustering in Gaussian Mixture Models with Anisotropic Covariance Structures,"['Xin Chen', 'Anderson Ye Zhang']","['Princeton University(princeton.edu)', 'Not Found']",Not Found
Return of Unconditional Generation: A Self-supervised Representation Generation Method,"['Tianhong Li', 'Dina Katabi', 'Kaiming He']","['CSAIL,Massachusetts Institute of Technology(mit.edu)', 'Electrical Engineering and Computer Science,Massachusetts Institute of Technology(mit.edu)', 'Not Found']","6 December, 2023"
"Cambrian-1: A Fully Open, Vision-Centric Exploration of Multimodal LLMs","['Shengbang Tong', 'Ellis L Brown II', 'Penghao Wu', 'Sanghyun Woo', 'ADITHYA JAIRAM IYER', 'Sai Charitha Akula', 'Shusheng Yang', 'Jihan Yang', 'Manoj Middepogu', 'Ziteng Wang', 'Xichen Pan', 'Rob Fergus', 'Yann LeCun', 'Saining Xie']","['New York University(nyu.edu)', 'FAIR,Meta(meta.com)', 'Nanyang Technological University(ntu.sg)', 'Google DeepMind(google.com)', 'New York University(nyu.edu)', 'Meta(meta.com)', 'Courant Institute of Mathematical Sciences,New York University(nyu.edu)', 'Courant Institute,New York University(nyu.edu)', 'Computer Science,New York University(nyu.edu)', 'Computer Science,New York University(nyu.edu)', 'Meta(meta.com)', 'Meta(meta.com)', 'Meta(meta.com)', 'New York University(nyu.edu)']","24 June, 2024"
MDAgents: An Adaptive Collaboration of LLMs for Medical Decision-Making,"['Yubin Kim', 'Chanwoo Park', 'Hyewon Jeong', 'Yik Siu Chan', 'Xuhai Xu', 'Daniel McDuff', 'Hyeonhoon Lee', 'Marzyeh Ghassemi', 'Cynthia Breazeal', 'Hae Won Park']","['Massachusetts Institute of Technology(mit.edu)', 'Massachusetts Institute of Technology(mit.edu)', 'EECS,Massachusetts Institute of Technology(mit.edu)', 'Brown University(brown.edu)', 'Columbia University(columbia.edu)', 'Google(google.com)', 'Seoul National University Hosipital(seoul.ac.kr)', 'Massachusetts Institute of Technology(mit.edu)', 'Media Lab,Massachusetts Institute of Technology(mit.edu)', 'Amazon(amazon.com)']","22 April, 2024"
Graph Diffusion Transformers for Multi-Conditional Molecular Generation,"['Gang Liu', 'Jiaxin Xu', 'Tengfei Luo', 'Meng Jiang']","['Computer Science and Engineering,University of Notre Dame(nd.edu)', 'Aerospace and Mechanical Engineering,University of Notre Dame(nd.edu)', 'University of Notre Dame(nd.edu)', 'Computer Science and Engineering,University of Notre Dame(nd.edu)']","24 January, 2024"
MeshFormer : High-Quality Mesh Generation with 3D-Guided Reconstruction Model,"['Minghua Liu', 'Chong Zeng', 'Xinyue Wei', 'Ruoxi Shi', 'Linghao Chen', 'Chao Xu', 'Mengqi Zhang', 'Zhaoning Wang', 'Xiaoshuai Zhang', 'Isabella Liu', 'Hongzhi Wu', 'Hao Su']","['Hillbot(hillbot.ai)', 'Stanford University(stanford.edu)', 'ECE,University of California, San Diego(ucsd.edu)', 'University of California, San Diego(ucsd.edu)', 'Hillbot Inc(hillbot.ai)', 'University of California, Los Angeles(ucla.edu)', 'Georgia Institute of Technology(gatech.edu)', 'Hillbot Inc.(hillbot.ai)', 'Hillbot(hillbot.ai)', 'Not Found', 'Zhejiang University(zju.edu.cn)', 'University of California, San Diego(ucsd.edu)']",August 2024
Get Rid of Isolation: A Continuous Multi-task Spatio-Temporal Learning Framework,"['Zhongchao Yi', 'Zhengyang Zhou', 'Qihe Huang', 'Yanjiang Chen', 'Liheng Yu', 'Xu Wang', 'Yang Wang']","['School of Software Engineering,University of Science and Technology of China(ustc.edu.cn)', 'Suzhou Institute for Advanced Research,University of Science and Technology of China(ustc.edu.cn)', 'University of Science and Technology of China(ustc.edu.cn)', 'School of Computer Science and Technology,University of Science and Technology of China(ustc.edu.cn)', 'University of Science and Technology of China(mail.ustc.edu.cn)', 'Suzhou Institute for Advanced Research,University of Science and Technology of China(ustc.edu.cn)', 'University of Science and Technology of China(ustc.edu.cn)']","14 October, 2024"
HydraLoRA: An Asymmetric LoRA Architecture for Efficient Fine-Tuning,"['Chunlin Tian', 'Zhan Shi', 'Zhijiang Guo', 'Li Li', 'Cheng-zhong Xu']","['University of Macau(um.edu.mo)', 'Department of Computer Science, University of Texas, Austin(cs.utexas.edu)', 'The Hong Kong University of Science and Technology (Guangzhou)(hkust-gz.edu.cn)', 'University of Macau(um.edu.mo)', 'Not Found']","30 April, 2024"
SeeA*: Efficient Exploration-Enhanced A* Search by Selective Sampling,"['Dengwei Zhao', 'Shikui Tu', 'Lei Xu']","['Shanghai Jiaotong University(sjtu.edu)', 'School of Computer Science,Shanghai Jiao Tong University(sjtu.edu.cn)', 'School of Computer Science,Shanghai Jiaotong University(sjtu.edu.cn)']",Not Found
Improved Distribution Matching Distillation for Fast Image Synthesis,"['Tianwei Yin', 'Michaël Gharbi', 'Taesung Park', 'Richard Zhang', 'Eli Shechtman', 'Fredo Durand', 'William T. Freeman']","['Massachusetts Institute of Technology(mit.edu)', 'Adobe Research,Adobe Systems(adobe.com)', 'Adobe Systems(adobe.com)', 'Adobe Systems(adobe.com)', 'Adobe Research,Adobe(adobe.com)', 'EECS and CSAIL,Massachusetts Institute of Technology(mit.edu)', 'Google(google.com)']","23 May, 2024"
E2E-MFD: Towards End-to-End Synchronous Multimodal Fusion Detection,"['Jiaqing Zhang', 'Mingxiang Cao', 'Weiying Xie', 'Jie Lei', 'DaixunLi', 'Wenbo Huang', 'Yunsong Li', 'Xue Yang']","[""Xi'an University(xidian.edu.cn)"", 'Xidian University,State Key Laboratory of Integrated Services Networks(stu.xidian.edu.cn)', 'ISN,Xidian University(xidian.edu.cn)', ""Xi'an University of Electronic Science and Technology(xidian.edu.cn)"", 'Xidian University,State Key Laboratory of Integrated Services Networks(stu.xidian.edu.cn)', 'Department of Computer Science,Institute of Science Tokyo(m.isct.ac.jp)', 'School of Telecommunication Engineering,Xidian University(xidian.edu.cn)', 'School of Automation and Intelligent Sensing,Shanghai Jiao Tong University(sjtu.edu.cn)']","14 March, 2024"
MetaLA: Unified Optimal Linear Approximation to Softmax Attention Map,"['Yuhong Chou', 'Man Yao', 'Kexin Wang', 'Yuqi Pan', 'Rui-Jie Zhu', 'Jibin Wu', 'Yiran Zhong', 'Yu Qiao', 'Bo XU', 'Guoqi Li']","['The Hong Kong Polytechnic University(connect.polyu.hk)', 'Institute of automation, Chinese academy of sciences(ia.ac.cn)', 'Institute of automation,Institute of automation, Chinese academy of science, Chinese Academy of Sciences(ia.ac.cn)', 'Institute of automation, Chinese academy of science, Chinese Academy of Sciences(ia.ac.cn)', 'University of California, Santa Cruz(ucsc.edu)', 'Data Science and Artificial Intelligence,Hong Kong Polytechnic University(polyu.edu.hk)', 'MiniMax(minimaxi.com)', 'Not Found', 'Institute of automation, Chinese academy of science, Chinese Academy of Sciences(ia.ac.cn)', 'Institute of automation, Chinese academy of science, Chinese Academy of Sciences(ia.ac.cn)']",November 2024
Flipped Classroom: Aligning Teacher Attention with Student in Generalized Category Discovery,"['Haonan Lin', 'Wenbin An', 'Jiahao Wang', 'Yan Chen', 'Feng Tian', 'Mengmeng Wang', 'QianYing Wang', 'Guang Dai', 'Jingdong Wang']","[""Computer Science and Technology,Xi'an Jiaotong University(xjtu.edu.cn)"", ""Xi'an Jiaotong University(xjtu.edu.cn)"", 'Not Found', ""School of Computer Science and Technology,Xi'an Jiaotong University(xjtu.edu.cn)"", 'Not Found', 'Computer Science,Zhejiang University of Technology(zjut.edu.cn)', 'Lenovo Research,lenovo group(lenovo.com)', 'SGIT AI(sgcc.com.cn)', 'Baidu(baidu.com)']","29 September, 2024"
NeuroClips: Towards High-fidelity and Smooth fMRI-to-Video Reconstruction,"['Zixuan Gong', 'Guangyin Bao', 'Qi Zhang', 'Zhongwei Wan', 'Duoqian Miao', 'Shoujin Wang', 'Lei Zhu', 'Changwei Wang', 'Rongtao Xu', 'Liang Hu', 'Ke Liu', 'Yu Zhang']","['MSL & CS,University of British Columbia(ubc.ca)', 'Fudan University(fudan.edu.cn)', 'Department of Computer Science and Technology,Tongji University(tongji.edu.cn)', 'Ohio State University, Columbus(osu.edu)', 'Shool of Computer Science and Technology,Tongji University(tongji.edu.cn)', 'Data Science Institute,University of Technology Sydney(uts.edu.au)', 'School of Computer Science and Technology,Tongji University(tongji.edu.cn)', 'Key Laboratory of Computing Power Network and Information Security, Ministry of Education, Shandong Computer Science Center (National Supercomputer Center in Jinan),Qilu University of Technology (Shandong Academy of Sciences)(sdas.org)', 'CV,Mohamed bin Zayed University of Artificial Intelligence(mbzuai.ac.ae)', 'Tongji University(tongji.edu.cn)', 'Not Found', 'Tongji University(tongji.edu.cn)']","25 October, 2024"
The Road Less Scheduled,"['Aaron Defazio', 'Xingyu Alice Yang', 'Ahmed Khaled', 'Konstantin Mishchenko', 'Harsh Mehta', 'Ashok Cutkosky']","['Meta(meta.com)', 'FAIR,Meta(meta.com)', 'Princeton University(princeton.edu)', 'Facebook(meta.com)', 'Google Research(google.com)', 'Boston University(bu.edu)']","24 May, 2024"
Convolutional Differentiable Logic Gate Networks,"['Felix Petersen', 'Hilde Kuehne', 'Christian Borgelt', 'Julian Welzel', 'Stefano Ermon']","['Stanford University(stanford.edu)', 'Eberhard-Karls-Universität Tübingen(uni-tuebingen.de)', 'Paris-Lodron-University of Salzburg(sbg.ac.at)', 'CS,Ludwig-Maximilians-Universität München(lmu.de)', 'Computer Science,Stanford University(stanford.edu)']",November 2024
Learning to grok: Emergence of in-context learning and skill composition in modular arithmetic tasks,"['Tianyu He', 'Darshil Doshi', 'Aritra Das', 'Andrey Gromov']","['FAIR,Facebook(meta.com)', 'Physics,University of Maryland, College Park(umd.edu)', 'Department of Physics,University of Maryland, College Park(umd.edu)', 'Facebook(meta.com)']","4 June, 2024"
Trading Place for Space: Increasing Location Resolution Reduces Contextual Capacity in Hippocampal Codes,"['Spencer Rooke', 'Zhaoze Wang', 'Ronald W Di Tullio', 'Vijay Balasubramanian']","['University of Pennsylvania, University of Pennsylvania(upenn.edu)', 'Not Found', 'Physics, Computational Neuroscience,University of Pennsylvania(upenn.edu)', 'University of Pennsylvania, University of Pennsylvania(upenn.edu)']",Not Found
Visual Autoregressive Modeling: Scalable Image Generation via Next-Scale Prediction,"['Keyu Tian', 'Yi Jiang', 'Zehuan Yuan', 'BINGYUE PENG', 'Liwei Wang']","['AAIS,Peking University(pku.edu.cn)', 'Bytedance(bytedance.com)', 'ByteDance Inc.(bytedance.com)', 'ByteDance Inc.(bytedance.com)', 'Peking University(pku.edu.cn)']","3 April, 2024"
Cracking the Code of Juxtaposition: Can AI Models Understand the Humorous Contradictions,"['Zhe Hu', 'Tuo Liang', 'Jing Li', 'Yiren Lu', 'Yunlai Zhou', 'Yiran Qiao', 'Jing Ma', 'Yu Yin']","['Computing,Hong Kong Polytechnic University(polyu.edu.hk)', 'Computer and data science,Case Western Reserve University(case.edu)', 'The Hong Kong Polytechnic University(polyu.edu.hk)', 'Computer and Data Science,Case Western Reserve University(case.edu)', 'Computer and Data Sciences,Case Western Reserve University(case.edu)', 'Computer and Data Science,Case Western Reserve University(case.edu)', 'Case Western Reserve University(case.edu)', 'Computer and Data Sciences,Case Western Reserve University(case.edu)']","29 May, 2024"
Human Expertise in Algorithmic Prediction,"['Rohan Alur', 'Manish Raghavan', 'Devavrat Shah']","['Massachusetts Institute of Technology(mit.edu)', 'Massachusetts Institute of Technology(mit.edu)', 'Massachusetts Institute of Technology(mit.edu)']","1 February, 2024"
Learning diffusion at lightspeed,"['Antonio Terpin', 'Nicolas Lanzetti', 'Martín Gadea', 'Florian Dorfler']","['MAVT,ETHZ - ETH Zurich(ethz.ch)', 'Deparment of Computing + Mathematical Sciences, California Institute of Technology(cms.caltech.edu)', 'Automatic Control Laboratory,ETHZ - ETH Zurich(ethz.ch)', 'Swiss Federal Institute of Technology(ethz.ch)']","18 June, 2024"
Weisfeiler and Leman Go Loopy: A New Hierarchy for Graph Representational Learning,"['Raffaele Paolino', 'Sohir Maskey', 'Pascal Welke', 'Gitta Kutyniok']","['Ludwig-Maximilians-Universität München(lmu.de)', 'Aleph Alpha Research(aleph-alpha.com)', 'Lancaster University(lancaster.ac.uk)', 'LMU Munich(uni-muenchen.de)']","20 March, 2024"
Unlocking the Capabilities of Thought: A Reasoning Boundary Framework to Quantify and Optimize Chain-of-Thought,"['Qiguang Chen', 'Libo Qin', 'Jiaqi WANG', 'Jingxuan Zhou', 'Wanxiang Che']","['Harbin Institute of Technology(hit.edu.cn)', 'Not Found', 'Department of Computer Science and Engineering, The Chinese University of Hong Kong(cse.cuhk.edu.hk)', 'Central South University(csu.edu.cn)', 'Harbin Institute of Technology(hit.edu.cn)']","8 October, 2024"
Reinforcement Learning Under Latent Dynamics: Toward Statistical and Algorithmic Modularity,"['Philip Amortila', 'Dylan J Foster', 'Nan Jiang', 'Akshay Krishnamurthy', 'Zakaria Mhammedi']","['University of Illinois, Urbana Champaign(illinois.edu)', 'Microsoft Research(microsoft.com)', 'Computer Science,University of Illinois at Urbana-Champaign(illinois.edu)', 'Research, Microsoft(research.microsoft.com)', 'Research, Google(research.google.com)']",October 2024
Generalization Error Bounds for Two-stage Recommender Systems with Tree Structure,"['Jin Zhang', 'Ze Liu', 'Defu Lian', 'Enhong Chen']","['School of Data Science,University of Science and Technology of China(mail.ustc.edu.cn)', 'CS,University of Science and Technology of China(ustc.edu.cn)', 'computer science,University of Science and Technology of China(ustc.edu.cn)', 'School of Computer Science and Technology,University of Science and Technology of China(ustc.edu.cn)']",Not Found
Aligner: Efficient Alignment by Learning to Correct,"['Jiaming Ji', 'Boyuan Chen', 'Hantao Lou', 'Donghai Hong', 'Borong Zhang', 'Xuehai Pan', 'Tianyi Qiu', 'Juntao Dai', 'Yaodong Yang']","['Institute for AI,Peking University(pku.edu.cn)', 'Peking University(pku.edu.cn)', 'Yuanpei College,Peking University(stu.pku.edu.cn)', 'School of Intelligence Science and Technology,Peking University(stu.pku.edu.cn)', 'Not Found', 'School of Computer Science,Peking University(pku.edu.cn)', 'School of EECS,Peking University(pku.edu.cn)', 'Computer Science and Technology Department,Zhejiang University(zju.edu.cn)', 'Not Found']",December 2024
Questioning the Survey Responses of Large Language Models,"['Ricardo Dominguez-Olmedo', 'Moritz Hardt', 'Celestine Mendler-Dünner']","['Max-Planck-Institute for Intelligent Systems, Max-Planck Institute(is.mpg.de)', 'Max-Planck-Institute for Intelligent Systems, Max-Planck Institute(is.mpg.de)', 'ELLIS Institute Tübingen(tue.ellis.eu)']","13 June, 2023"
Stochastic Taylor Derivative Estimator: Efficient amortization for arbitrary differential operators,"['Zekun Shi', 'Zheyuan Hu', 'Min Lin', 'Kenji Kawaguchi']","['School of Computing,National University of Singapore(u.nus.edu)', 'National University of Singapore(nus.edu.sg)', 'Sea AI Lab(sea.com)', 'National University of Singapore(nus.edu)']","27 November, 2024"
Do Finetti: On Causal Effects for Exchangeable Data,"['Siyuan Guo', 'Chi Zhang', 'Karthika Mohan', 'Ferenc Huszár', 'Bernhard Schölkopf']","['University of Cambridge(cam.ac.uk)', 'Toyota Research Institute(tri.global)', 'Oregon State University(oregonstate.edu)', 'University of Cambridge(cam.ac.uk)', 'Not Found']",May 2024
LLM Evaluators Recognize and Favor Their Own Generations,"['Arjun Panickssery', 'Samuel R. Bowman', 'Shi Feng']","['Dept of Computer Science,University of Illinois at Urbana-Champaign(illinois.edu)', 'Not Found', 'University,George Washington University(gwu.edu)']",April 2024
Span-Based Optimal Sample Complexity for Weakly Communicating and General Average Reward MDPs,"['Matthew Zurek', 'Yudong Chen']","['Not Found', 'Department of Computer Sciences, University of Wisconsin - Madison(cs.wisc.edu)']","18 March, 2024"
Learning Formal Mathematics From Intrinsic Motivation,"['Gabriel Poesia', 'David Broman', 'Nick Haber', 'Noah Goodman']","['Stanford University(stanford.edu)', 'Department of Computer Science,KTH Royal Institute of Technology(kth.se)', 'Stanford University(stanford.edu)', 'Psychology and Computer Science,Stanford University(stanford.edu)']","30 June, 2024"
Identification and Estimation of the Bi-Directional MR with Some Invalid Instruments,"['Feng Xie', 'Zhen Yao', 'Lin Xie', 'Yan Zeng', 'Zhi Geng']","['Beijing Technology and Business University(btbu.edu.cn)', 'Department of Applied Statistics,Beijing Technology and Business University(btbu.edu.cn)', 'Beijing Technology and Business University(btbu.edu)', 'Department of mathematics and statistics,Beijing Technology and Business University(btbu.edu.cn)', 'School of Matematics asn Statistics, Beijing Technology and Business University(btbu.edu.cn)']","10 July, 2024"
Maximum Entropy Inverse Reinforcement Learning of Diffusion Models with Energy-Based Models,"['Sangwoong Yoon', 'Himchan Hwang', 'Dohyun Kwon', 'Yung-Kyun Noh', 'Frank C. Park']","['Department of Electronic and Electrical Engineering,University College London, University of London(ucl.ac.uk)', 'Seoul National University(snu.ac.kr)', 'Department of Mathematics,University of Seoul(uos.ac.kr)', 'Hanyang University(hanyang.ac.kr)', 'Mechanical Engineering,Seoul National University(snu.ac.kr)']","30 June, 2024"
