Title,Authors,Institutes,Submission Date
Voxurf: Voxel-based Efficient and Accurate Neural Surface Reconstruction,"['Tong Wu', 'Jiaqi Wang', 'Xingang Pan', 'Xudong XU', 'Christian Theobalt', 'Ziwei Liu', 'Dahua Lin']","['EE,Stanford University(stanford.edu)', 'Shanghai AI Laboratory(pjlab.org.cn)', 'College of Computing and Data Science,Nanyang Technological University(ntu.edu.sg)', 'Shanghai AI Laboratory(pjlab.org.cn)', 'Saarbruecken Research Center for Visual Computing, Interaction, and Artificial Intellligence(via-center.science)', 'Nanyang Technological University(ntu.edu.sg)', 'The Chinese University of Hong Kong(cuhk.edu.hk)']","26 August, 2022"
Generating Diverse Cooperative Agents by Learning Incompatible Policies,"['Rujikorn Charakorn', 'Poramate Manoonpong', 'Nat Dilokthanakul']","['Sakana AI(sakana.ai)', 'Vidyasirimedhi Institute of Science and Technology(vistec.ac.th)', ""King Mongkut's Institute of Technology Ladkrabang(kmitl.ac.th)""]",Not Found
PEER: A Collaborative Language Model,"['Timo Schick', 'Jane A. Yu', 'Zhengbao Jiang', 'Fabio Petroni', 'Patrick Lewis', 'Gautier Izacard', 'Qingfei You', 'Christoforos Nalmpantis', 'Edouard Grave', 'Sebastian Riedel']","['Facebook(fb.com)', 'Meta AI(meta.com)', 'Microsoft(microsoft.com)', 'Samaya AI(samaya.ai)', 'Cohere(cohere.ai)', 'Ecole Normale Superieure(ens.fr)', 'Not Found', 'cfdx(cfdx.io)', 'Kyutai(kyutai.org)', 'Google(deepmind.com)']","14 November, 2023"
ISS: Image as Stepping Stone for Text-Guided 3D Shape Generation,"['Zhengzhe Liu', 'Peng Dai', 'Ruihui Li', 'XIAOJUAN QI', 'Chi-Wing Fu']","['School of Data Science,Lingnan University(ln.edu.hk)', 'Electrical and Electronic Engineering,University of Hong Kong(eee.hku.hk)', 'College of Computer Scienceand Electronic Engineering,Hunan University(hnu.edu.cn)', 'Department of Eletrical and Electronic Engineering,University of Hong Kong(hku.hk)', 'Not Found']","9 September, 2022"
STREET: A MULTI-TASK STRUCTURED REASONING AND EXPLANATION BENCHMARK,"['Danilo Neves Ribeiro', 'Shen Wang', 'Xiaofei Ma', 'Henghui Zhu', 'Rui Dong', 'Deguang Kong', 'Juliette Burger', 'Anjelica Ramos', 'zhiheng huang', 'William Yang Wang', 'George Karypis', 'Bing Xiang', 'Dan Roth']","['Amazon(amazon.com)', 'Squirrel AI(squirrelai.com)', 'Amazon Web Services(amazon.com)', 'Amazon(amazon.com)', 'Amazon(amazon.com)', 'ads,Google(google.com)', 'Amazon(amazon.com)', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found']",February 2023
Neural Collapse Inspired Feature-Classifier Alignment for Few-Shot Class-Incremental Learning,"['Yibo Yang', 'Haobo Yuan', 'Xiangtai Li', 'Zhouchen Lin', 'Philip Torr', 'Dacheng Tao']","['Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found']",February 2023
Neural Networks and the Chomsky Hierarchy,"['Gregoire Deletang', 'Anian Ruoss', 'Jordi Grau-Moya', 'Tim Genewein', 'Li Kevin Wenliang', 'Elliot Catt', 'Chris Cundy', 'Marcus Hutter', 'Shane Legg', 'Joel Veness', 'Pedro A Ortega']","['Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found']","5 July, 2022"
Neural ePDOs: Spatially Adaptive Equivariant Partial Differential Operator Based  Networks,"['Lingshen He', 'Yuxuan Chen', 'Zhengyang Shen', 'Yibo Yang', 'Zhouchen Lin']","['Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found']",Not Found
An Image is Worth One Word: Personalizing Text-to-Image Generation using Textual Inversion,"['Rinon Gal', 'Yuval Alaluf', 'Yuval Atzmon', 'Or Patashnik', 'Amit Haim Bermano', 'Gal Chechik', 'Daniel Cohen-or']","['Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found']",August 2022
IS SYNTHETIC DATA FROM GENERATIVE MODELS READY FOR IMAGE RECOGNITION?,"['Ruifei He', 'Shuyang Sun', 'Xin Yu', 'Chuhui Xue', 'Wenqing Zhang', 'Philip Torr', 'Song Bai', 'XIAOJUAN QI']","['Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found']",Not Found
MapTR: Structured Modeling and Learning for Online Vectorized HD Map Construction,"['Bencheng Liao', 'Shaoyu Chen', 'Xinggang Wang', 'Tianheng Cheng', 'Qian Zhang', 'Wenyu Liu', 'Chang Huang']","['Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found']","30 August, 2022"
Minimax Optimal Kernel Operator Learning via Multilevel Training,"['Jikai Jin', 'Yiping Lu', 'Jose Blanchet', 'Lexing Ying']","['Not Found', 'Not Found', 'Not Found', 'Not Found']","28 September, 2022"
Designing BERT for Convolutional Networks: Sparse and Hierarchical Masked Modeling,"['Keyu Tian', 'Yi Jiang', 'qishuai diao', 'Chen Lin', 'Liwei Wang', 'Zehuan Yuan']","['Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found']","9 January, 2023"
Quantifying and Mitigating the Impact of Label Errors on Model Disparity Metrics,"['Julius Adebayo', 'Melissa Hall', 'Bowen Yu', 'Bobbie Chern']","['Guide Labs(guidelabs.ai)', 'FAIR,Research, Facebook(research.facebook.com)', 'Facebook(fb.com)', 'Stanford University(stanford.edu)']",October 2023
Factorized Fourier Neural Operators,"['Alasdair Tran', 'Alexander Mathews', 'Lexing Xie', 'Cheng Soon Ong']","['Accented AI(accented.ai)', 'Not Found', 'School of Computing,Australian National University(anu.edu.au)', 'Australian National University(anu.edu.au)']",June 2025
DFPC: Data flow driven pruning of coupled channels without data.,"['Tanay Narshana', 'Chaitanya Murti', 'Chiranjib Bhattacharyya']","['Google(google.com)', 'Not Found', 'Indian Institute of Science, Indian institute of science, Bangalore(iisc.ac.in)']",Not Found
TVSPrune - Pruning Non-discriminative filters via Total Variation separability of intermediate representations without fine tuning,"['Chaitanya Murti', 'Tanay Narshana', 'Chiranjib Bhattacharyya']","['Not Found', 'Google(google.com)', 'Indian Institute of Science, Indian institute of science, Bangalore(iisc.ac.in)']",Not Found
Finding Actual Descent Directions for Adversarial Training,"['Fabian Latorre', 'Igor Krawczuk', 'Leello Tadesse Dadi', 'Thomas Pethick', 'Volkan Cevher']","['Swiss Federal Institute of Technology Lausanne(epfl.ch)', 'Adaptyvbio Sarl(adaptyvbio.com)', 'Computer Science,EPFL(epfl.ch)', 'Swiss Federal Institute of Technology Lausanne(epfl.ch)', 'EPFL - EPF Lausanne(epfl.ch)']",Not Found
Learning Continuous Normalizing Flows For Faster Convergence To Target Distribution via Ascent Regularizations,"['Shuangshuang Chen', 'Sihao Ding', 'Yiannis Karayiannidis', 'Mårten Björkman']","['EECS,KTH Royal Institute of Technology, Stockholm, Sweden(kth.se)', 'Mercedes-benz R&D NA(mercedes-benz.com)', 'Chalmers University of Technology(chalmers.se)', 'EECS,KTH Royal Institute of Technology, Stockholm, Sweden(kth.se)']",Not Found
Softened Symbol Grounding for Neuro-symbolic Systems,"['Zenan Li', 'Yuan Yao', 'Taolue Chen', 'Jingwei Xu', 'Chun Cao', 'Xiaoxing Ma', 'Jian L\\""{u}']","['Department of Computer Science, ETHZ - ETH Zurich(inf.ethz.ch)', 'Nanjing University(nju.edu.cn)', 'Not Found', 'School of Computer Science,Nanjing University(nju.edu.cn)', 'Nanjing University(nju.edu.cn)', 'Not Found', 'Not Found']",March 2024
Mini-batch $k$-means terminates within $O(d/\epsilon)$ iterations,['Gregory Schwartzman'],['Japan Advanced Institute of Science and Technology(jaist.ac.jp)'],Not Found
Learning Uncertainty for Unknown Domains with Zero-Target-Assumption,"['Yu Yu', 'Hassan Sajjad', 'Jia Xu']","['Amazon(amazon.com)', 'Faculty of Computer Science,Dalhousie University(dal.ca)', 'Stevens Institute of Technology(stevens.edu)']",Not Found
Transformer-based model for symbolic regression via joint supervised learning,"['Wenqiang Li', 'Weijun Li', 'Linjun Sun', 'Min Wu', 'Lina Yu', 'Jingyi Liu', 'Yanjie Li', 'Songsong Tian']","['University of the Chinese Academy of Sciences(ucas.ac.cn)', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found']",Not Found
QAID: Question Answering Inspired Few-shot Intent Detection,"['Asaf Yehudai', 'Matan Vetzler', 'Yosi Mass', 'Koren Lazar', 'Doron Cohen', 'Boaz Carmeli']","['Hebrew University of Jerusalem(huji.ac.il)', 'IBM TJ Watson Research Center(researcher.watson.ibm.com)', 'IBM Research, Israel(il.ibm.com)', 'IBM, International Business Machines(ibm.com)', 'International Business Machines(ibm.com)', 'Technion - Israel Institute of Technology(technion.ac.il)']","2 March, 2023"
Solving stochastic weak Minty variational inequalities without increasing batch size,"['Thomas Pethick', 'Olivier Fercoq', 'Puya Latafat', 'Panagiotis Patrinos', 'Volkan Cevher']","['Swiss Federal Institute of Technology Lausanne(epfl.ch)', 'Telecom Paris(telecom-paris.fr)', 'DYSCO,Institute for Advanced Studies Lucca(imtlucca.it)', 'Electrical Engineering,KU Leuven(kuleuven.be)', 'EPFL - EPF Lausanne(epfl.ch)']",February 2023
Curriculum-based Co-design of Morphology and Control of Voxel-based Soft Robots,"['Yuxing Wang', 'Shuang Wu', 'Haobo Fu', 'QIANG FU', 'Tiantian Zhang', 'Yongzhe Chang', 'Xueqian Wang']","['Tsinghua University(mails.tsinghua.edu.cn)', 'Tencent AI Lab(tencent.com)', 'Tencent AI Lab(tencent.com)', 'Tencent,Tencent AI Lab(tencent.com)', 'Shenzhen International Graduate School, Tsinghua University(tsinghua.edu.cn)', 'Tsinghua University(tsinghua.edu.cn)', 'Tsinghua University,Tsinghua University(tsinghua.edu.cn)']",Not Found
WiNeRT: Towards Neural Ray Tracing for Wireless Channel Modelling and Differentiable Simulations,"['Tribhuvanesh Orekondy', 'Pratik Kumar', 'Shreya Kadambi', 'Hao Ye', 'Joseph Soriaga', 'Arash Behboodi']","['Qualcomm Inc, QualComm(qti.qualcomm.com)', 'Not Found', 'Not Found', 'QualComm(qualcomm.com)', 'University of California, San Diego(ucsd.edu)', 'QualComm(qualcomm.com)']",Not Found
LS-IQ: Implicit Reward Regularization for Inverse Reinforcement Learning,"['Firas Al-Hafez', 'Davide Tateo', 'Oleg Arenz', 'Guoping Zhao', 'Jan Peters']","['Technische Universität Darmstadt(tu-darmstadt.de)', 'Technische Universität Darmstadt(tu-darmstadt.de)', 'TU Darmstadt(tu-darmstadt.de)', 'Not Found', 'Systems AI for Robot Learning,German Research Center for AI(dfki.de)']",March 2023
Share Your Representation Only: Guaranteed Improvement of the Privacy-Utility Tradeoff in Federated Learning,"['Zebang Shen', 'Jiayuan Ye', 'Anmin Kang', 'Hamed Hassani', 'Reza Shokri']","['Department of Computer Science, ETHZ - ETH Zurich(inf.ethz.ch)', 'Not Found', 'National University of Singapore(nus.edu)', 'University of Pennsylvania(upenn.edu)', 'Not Found']",September 2023
EquiMod: An Equivariance Module to Improve Visual Instance Discrimination,"['Alexandre DEVILLERS', 'Mathieu Lefort']","['Université Claude Bernard (Lyon I)(univ-lyon1.fr)', 'LIRIS, CNRS(liris.cnrs.fr)']",Not Found
Task-Aware Information Routing from Common Representation Space in Lifelong Learning,"['Prashant Shivaram Bhat', 'Bahram Zonooz', 'Elahe Arani']","['TomTom(tomtom.com)', 'Not Found', 'Not Found']",February 2023
CodeBPE: Investigating Subtokenization Options for Large Language Model Pretraining on Source Code,"['Nadezhda Chirkova', 'Sergey Troshin']","['Not Found', 'Not Found']",August 2023
FairGBM: Gradient Boosting with Fairness Constraints,"['André Cruz', 'Catarina G Belém', 'João Bravo', 'Pedro Saleiro', 'Pedro Bizarro']","['Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found']","16 September, 2022"
Online Bias Correction for Task-Free Continual Learning,"['Aristotelis Chrysakis', 'Marie-Francine Moens']","['Not Found', 'Not Found']",Not Found
Don’t fear the unlabelled: safe semi-supervised learning via debiasing,"['Hugo Schmutz', 'Olivier HUMBERT', 'Pierre-Alexandre Mattei']","['Not Found', 'Not Found', 'Not Found']",Not Found
Making Substitute Models More Bayesian Can Enhance Transferability of Adversarial Examples,"['Qizhang Li', 'Yiwen Guo', 'Wangmeng Zuo', 'Hao Chen']","['Not Found', 'Not Found', 'Not Found', 'Not Found']","10 February, 2023"
Cross-Layer Retrospective Retrieving via Layer Attention,"['Yanwen Fang', 'Yuxi CAI', 'Jintai Chen', 'Jingyu Zhao', 'Guangjian Tian', 'Guodong Li']","['Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found']","8 February, 2023"
Decision S4: Efficient Sequence-Based RL via State Spaces Layers,"['Shmuel Bar David', 'Itamar Zimerman', 'Eliya Nachmani', 'Lior Wolf']","['Not Found', 'Not Found', 'Not Found', 'Not Found']",June 2023
Unveiling the sampling density in non-uniform geometric graphs,"['Raffaele Paolino', 'Aleksandar Bojchevski', 'Stephan Günnemann', 'Gitta Kutyniok', 'Ron Levie']","['Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found']","15 October, 2022"
Boosting Causal Discovery via Adaptive Sample Reweighting,"['An Zhang', 'Fangfu Liu', 'Wenchang Ma', 'Zhibo Cai', 'Xiang Wang', 'Tat-Seng Chua']","['Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found']",March 2023
Iterative Circuit Repair Against Formal Specifications,"['Matthias Cosler', 'Frederik Schmitt', 'Christopher Hahn', 'Bernd Finkbeiner']","['Not Found', 'Not Found', 'Not Found', 'Not Found']",March 2023
Can BERT Refrain from Forgetting on Sequential Tasks? A Probing Study,"['Mingxu Tao', 'Yansong Feng', 'Dongyan Zhao']","['Not Found', 'Wangxuan Institute of Computer Technology,Peking University(pku.edu.cn)', 'Peking University(pku.edu.cn)']",Not Found
Behavior Proximal Policy Optimization ,"['Zifeng Zhuang', 'Kun LEI', 'Jinxin Liu', 'Donglin Wang', 'Yilang Guo']","['Westlake University(westlake.edu.cn)', 'computer science,Washington University, Saint Louis(wustl.edu)', 'Not Found', 'School of Engineering,Westlake University(westlake.edu.cn)', 'School of Computer Science and Engineering,Beijing University of Aeronautics and Astronautics(buaa.edu.cn)']","8 September, 2024"
Actionable Neural Representations: Grid Cells from Minimal Constraints,"['Will Dorrell', 'Peter E. Latham', 'Timothy E. J. Behrens', 'James C. R. Whittington']","['Gatsby Computational Neuroscience Unit,University College London, University of London(ucl.ac.uk)', 'University College London(ucl.ac.uk)', 'Not Found', 'Stanford University(stanford.edu)']","30 September, 2022"
Mole-BERT: Rethinking Pre-training Graph Neural Networks for Molecules,"['Jun Xia', 'Chengshuai Zhao', 'Bozhen Hu', 'Zhangyang Gao', 'Cheng Tan', 'Yue Liu', 'Siyuan Li', 'Stan Z. Li']","['The Hong Kong University of Science and Technology (Guangzhou)(hkust-gz.edu.cn)', 'School of Computing and Augmented Intelligence,Arizona State University(asu.edu)', 'Engineering,Westlake University(westlake.edu.cn)', 'Shanghai Artificial Intelligence Laboratory(pjlab.org.cn)', 'OpenDataLab,Shanghai Artificial Intelligence Laboratory(pjlab.org.cn)', 'National University of Singapore(u.nus.edu)', 'Westlake University & Zhejiang University(westlake.edu.cn)', 'AI Department,Westlake University(westlake.edu.cn)']",Not Found
Geometrically regularized autoencoders for non-Euclidean data,"['Cheongjae Jang', 'Yonghyeon Lee', 'Yung-Kyun Noh', 'Frank C. Park']","['Hanyang University(hanyang.ac.kr)', 'Natural Sciences and AI,Korea Institute for Advanced Study(kias.re.kr)', 'Hanyang University(hanyang.ac.kr)', 'Mechanical Engineering,Seoul National University(snu.ac.kr)']",Not Found
A Message Passing Perspective on Learning Dynamics of Contrastive Learning,"['Yifei Wang', 'Qi Zhang', 'Tianqi Du', 'Jiansheng Yang', 'Zhouchen Lin', 'Yisen Wang']","['Massachusetts Institute of Technology(mit.edu)', 'Peking University(pku.edu.cn)', 'Peking University(pku.edu.cn)', 'Not Found', 'School of Intelligence Science and Technology,Peking University(pku.edu.cn)', 'Not Found']",March 2023
Zeroth-Order Optimization with Trajectory-Informed Derivative Estimation,"['Yao Shu', 'Zhongxiang Dai', 'Weicong Sng', 'Arun Verma', 'Patrick Jaillet', 'Bryan Kian Hsiang Low']","['The Hong Kong University of Science and Technology (Guangzhou)(hkust-gz.edu.cn)', 'School of Data Science,The Chinese University of Hong Kong, Shenzhen(cuhk.edu.cn)', 'National University of Singapore(u.nus.edu)', 'Singapore-MIT Alliance for Research and Technology(mit.edu)', 'Massachusetts Institute of Technology(mit.edu)', 'National University of Singapore(nus.edu.sg)']",Not Found
Uniform-in-time propagation of chaos for the mean-field gradient Langevin dynamics,"['Taiji Suzuki', 'Atsushi Nitanda', 'Denny Wu']","['The University of Tokyo(u-tokyo.ac.jp)', 'Nanyang Technological University(ntu.edu.sg)', 'New York University(nyu.edu)']",Not Found
Asynchronous Distributed Bilevel Optimization,"['Yang Jiao', 'Kai Yang', 'Tiancheng Wu', 'Dongjin Song', 'Chengtao Jian']","['Tongji University(tongji.edu.cn)', 'Not Found', 'Not Found', 'School of Computing,University of Connecticut(uconn.edu)', 'Not Found']","20 December, 2022"
Confidence-Based Feature Imputation for Graphs with Partially Known Features,"['Daeho Um', 'Jiwoong Park', 'Seulki Park', 'Jin young Choi']","['Not Found', 'Northeastern University(northeastern.edu)', 'Computer Science and Engineering,University of Michigan - Ann Arbor(umich.edu)', 'Seoul National University(snu.ac.kr)']","26 May, 2023"
LiftedCL: Lifting Contrastive Learning for Human-Centric Perception,"['Ziwei Chen', 'Qiang Li', 'Xiaofeng Wang', 'Wankou Yang']","['Hong Kong Polytechnic University(connect.polyu.hk)', 'Alibaba Group(alibaba-inc.com)', 'Institute of automation, Chinese Academy of Sciences(ia.ac.cn)', 'School of Automation,Southeast University(seu.edu.cn)']",Not Found
Individual Privacy Accounting with Gaussian Differential Privacy,"['Antti Koskela', 'Marlon Tobaben', 'Antti Honkela']","['Nokia Bell Labs(nokia-bell-labs.com)', 'University of Helsinki(helsinki.fi)', 'University of Helsinki(helsinki.fi)']","30 September, 2022"
Evolving Populations of Diverse RL Agents with MAP-Elites,"['Thomas PIERROT', 'Arthur Flajolet']","['InstaDeep(instadeep.com)', 'Not Found']","9 March, 2023"
Gray-Box Gaussian Processes for Automated Reinforcement Learning,"['Gresa Shala', 'André Biedenkapp', 'Frank Hutter', 'Josif Grabocka']","['Albert-Ludwigs-Universität Freiburg(uni-freiburg.de)', 'University of Freiburg, Albert-Ludwigs-Universität Freiburg(cs.uni-freiburg.de)', 'Prior Labs(priorlabs.ai)', 'University of Technology Nuremberg(utn.de)']",Not Found
Protein Sequence and Structure Co-Design with Equivariant Translation,"['Chence Shi', 'Chuanrui Wang', 'Jiarui Lu', 'Bozitao Zhong', 'Jian Tang']","['University of Montreal(umontreal.ca)', 'Not Found', 'Mila - Quebec Artificial Intelligence Institute(mila.quebec)', 'School of Life Sciences and Biotechnology,Shanghai Jiaotong University(sjtu.edu.cn)', 'HEC Montreal(hec.ca)']","17 October, 2022"
Learning in temporally structured environments,"['Matt Jones', 'Tyler R. Scott', 'Mengye Ren', 'Gamaleldin Fathy Elsayed', 'Katherine Hermann', 'David Mayo', 'Michael Curtis Mozer']","['Institute of Cognitive Science,University of Colorado Boulder(colorado.edu)', 'Google(google.com)', 'New York University(nyu.edu)', 'Google Research, Brain Team(google.com)', 'Google(google.com)', 'EECS,Massachusetts Institute of Technology(mit.edu)', 'Research,Google DeepMind(google.com)']",Not Found
RandProx: Primal-Dual Optimization Algorithms with Randomized Proximal Updates,"['Laurent Condat', 'Peter Richtárik']","['KAUST(kaust.edu.sa)', 'King Abdullah University of Science and Technology (KAUST)(kaust.edu.sa)']","26 July, 2022"
Preserving Pre-trained Features Helps Calibrate Fine-tuned Language Models,"['Guande He', 'Jianfei Chen', 'Jun Zhu']","['Not Found', 'Not Found', 'Not Found']",May 2023
Fast Nonlinear Vector Quantile Regression,"['Aviv A. Rosenberg', 'Sanketh Vedula', 'Yaniv Romano', 'Alexander Bronstein']","['Not Found', 'Not Found', 'Not Found', 'Not Found']","30 May, 2022"
Leveraging Large Language Models for Multiple Choice Question Answering,"['Joshua Robinson', 'David Wingate']","['Not Found', 'Not Found']","22 October, 2022"
Regression with Label Differential Privacy,"['Badih Ghazi', 'Pritish Kamath', 'Ravi Kumar', 'Ethan Leeman', 'Pasin Manurangsi', 'Avinash Varadarajan', 'Chiyuan Zhang']","['Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found']",December 2023
Hierarchical Abstraction for Combinatorial Generalization in Object Rearrangement,"['Michael Chang', 'Alyssa Li Dayan', 'Franziska Meier', 'Thomas L. Griffiths', 'Sergey Levine', 'Amy Zhang']","['Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found']",March 2023
Selective Frequency Network for Image Restoration,"['Yuning Cui', 'Yi Tao', 'Zhenshan Bing', 'Wenqi Ren', 'Xinwei Gao', 'Xiaochun Cao', 'Kai Huang', 'Alois Knoll']","['Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found']",Not Found
Improving Differentiable Neural Architecture Search by Encouraging Transferability,"['Parth Sheth', 'Pengtao Xie']","['Not Found', 'Not Found']",Not Found
MA-BERT: Towards Matrix Arithmetic-only BERT Inference by Eliminating Complex Non-Linear Functions,"['Neo Wei Ming', 'Zhehui Wang', 'Cheng Liu', 'Rick Siow Mong Goh', 'Tao Luo']","['Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found']",Not Found
Efficient Certified Training and Robustness Verification of Neural ODEs,"['Mustafa Zeqiri', 'Mark Niklas Mueller', 'Marc Fischer', 'Martin Vechev']","['Not Found', 'Not Found', 'Not Found', 'Not Found']",March 2023
Arbitrary Virtual Try-on Network: Characteristics Representation and Trade-off between Body and Clothing,"['Yu Liu', 'Mingbo Zhao', 'Zhao Zhang', 'Jicong Fan', 'Yang Lou', 'Shuicheng YAN']","['Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found']",Not Found
UL2: Unifying Language Learning Paradigms,"['Yi Tay', 'Mostafa Dehghani', 'Vinh Q. Tran', 'Xavier Garcia', 'Jason Wei', 'Xuezhi Wang', 'Hyung Won Chung', 'Dara Bahri', 'Tal Schuster', 'Steven Zheng', 'Denny Zhou', 'Neil Houlsby', 'Donald Metzler']","['Not Found', 'Not Found', 'Google DeepMind(google.com)', 'Google(google.com)', 'OpenAI(openai.com)', 'Google DeepMind(google.com)', 'Google Brain(google.com)', 'Google Research(google.com)', 'Google DeepMind(google.com)', 'Not Found', 'Google DeepMind(google.com)', 'Google(google.com)', 'Google(google.com)']","10 May, 2022"
CASR: Generating Complex Sequences with Autoregressive Self-Boost Refinement,"['Hongwei Han', 'Mengyu Zhou', 'Shi Han', 'Xiu Li', 'Dongmei Zhang']","['Tsinghua University, Tsinghua University(tsinghua.edu.cn)', 'Microsoft Research(microsoft.com)', 'Microsoft(microsoft.com)', 'Shenzhen International Graduate School,Tsinghua University(tsinghua.edu.cn)', 'Microsoft,Microsoft(microsoft.com)']",Not Found
Bitrate-Constrained DRO: Beyond Worst Case Robustness To Unknown Group Shifts,"['Amrith Setlur', 'Don Dennis', 'Benjamin Eysenbach', 'Aditi Raghunathan', 'Chelsea Finn', 'Virginia Smith', 'Sergey Levine']","['School of Computer Science, Carnegie Mellon University(cs.cmu.edu)', 'MLD,Machine Learning Department, School of Computer Science(mld.cs.cmu.edu)', 'Princeton University(princeton.edu)', 'Carnegie Mellon University(cmu.edu)', 'Physical Intelligence(physicalintelligence.company)', 'Carnegie Mellon University(cmu.edu)', 'University of California Berkeley(berkeley.edu)']","6 February, 2023"
Feature selection and low test error in shallow low-rotation ReLU networks,['Matus Telgarsky'],"['Computer Science,NYU(cims.nyu.edu)']",Not Found
Backpropagation through Combinatorial Algorithms: Identity with Projection Works,"['Subham Sekhar Sahoo', 'Anselm Paulus', 'Marin Vlastelica', 'Vít Musil', 'Volodymyr Kuleshov', 'Georg Martius']","['Computer and Information Science,Department of Computer Science, Cornell University(cs.cornell.edu)', 'Eberhard-Karls-Universität Tübingen(uni-tuebingen.de)', 'ETHZ - ETH Zurich(ethz.ch)', 'Masaryk University(muni.cz)', 'Cornell University(cornell.edu)', 'Eberhard-Karls-Universität Tübingen(uni-tuebingen.de)']","30 May, 2022"
Coupled Multiwavelet Operator Learning for Coupled Differential Equations,"['Xiongye Xiao', 'Defu Cao', 'Ruochen Yang', 'Gaurav Gupta', 'Gengshuo Liu', 'Chenzhong Yin', 'Radu Balan', 'Paul Bogdan']","['Electrical Engineering and Computer Science,University of Tennessee, Knoxville(utk.edu)', 'University of Southern California(usc.edu)', 'Not Found', 'Amazon(amazon.com)', 'Not Found', 'Microsoft(microsoft.com)', 'Mathematics,University of Maryland, College Park(umd.edu)', 'Electrical and Computer Engineering Department,University of Southern California(usc.edu)']","3 March, 2023"
Mid-Vision Feedback,"['Michael Maynord', 'Eadom T Dessalene', 'Cornelia Fermuller', 'Yiannis Aloimonos']","['Not Found', 'Computer Science,University of Maryland, College Park(umd.edu)', 'Institute for Advanced Computer Studies (UMIACS),University of Maryland, College Park(umd.edu)', 'Computer Science,University of Maryland, College Park(umd.edu)']",Not Found
Safe Reinforcement Learning From Pixels Using a Stochastic Latent Representation,"['Yannick Hogewind', 'Thiago D. Simão', 'Tal Kachman', 'Nils Jansen']","['Radboud University(ru.nl)', 'Eindhoven University of Technology(tue.nl)', 'Not Found', 'Radboud University(ru.nl)']",October 2022
TrojText: Test-time Invisible Textual Trojan Insertion,"['Qian Lou', 'Yepeng Liu', 'Bo Feng']","['University of Central Florida(ucf.edu)', 'Not Found', 'Not Found']","3 March, 2023"
Improved Training of Physics-Informed Neural Networks Using Energy-Based Priors: a Study on Electrical Impedance Tomography,"['Akarsh Pokkunuru', 'Pedram Rooshenas', 'Thilo Strauss', 'Anuj Abhishek', 'Taufiquar Khan']","['Not Found', 'University of Illinois at Chicago(uic.edu)', 'Not Found', 'Not Found', 'Not Found']",Not Found
Ordered GNN: Ordering Message Passing to Deal with Heterophily and Over-smoothing,"['Yunchong Song', 'Chenghu Zhou', 'Xinbing Wang', 'Zhouhan Lin']","['Shanghai Artificial Intelligence Laboratory(pjlab.org.cn)', 'IGSNRR, Chinese Academy of Sciences, Beijing, China(lreis.ac.cn)', 'Shanghai Jiao Tong University(cs.sjtu.edu.cn)', 'School of Artificial Intelligence,Shanghai Jiao Tong University(sjtu.edu.cn)']",February 2023
Sparse Distributed Memory is a Continual Learner,"['Trenton Bricken', 'Xander Davies', 'Deepak Singh', 'Dmitry Krotov', 'Gabriel Kreiman']","['Harvard University(harvard.edu)', 'Department of Computer Science,University of Oxford(oxford.ac.uk)', 'Harvard University(harvard.edu)', 'International Business Machines(ibm.com)', 'HMS,Harvard Medical School(harvard.edu)']",March 2023
